Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,4.0000
Entertainment,0.0000,0.0000,0.0000,40.0000
Food,0.0909,0.1429,0.1111,7.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,8.0000
Shopping,0.0000,0.0000,0.0000,8.0000
Travel,0.4901,0.5362,0.5121,138.0000
None,0.3793,0.4074,0.3929,27.0000
Unknown-8,0.3571,0.3125,0.3333,16.0000
Unknown-9,0.0000,0.0000,0.0000,0.0000
Unknown-10,0.0000,0.0000,0.0000,6.0000
Unknown-11,0.5147,0.5303,0.5224,66.0000
Unknown-12,0.4032,0.4386,0.4202,114.0000
Unknown-13,0.0000,0.0000,0.0000,1.0000
Unknown-14,0.0000,0.0000,0.0000,1.0000
Unknown-15,0.2000,1.0000,0.3333,1.0000
Unknown-16,0.2564,0.2439,0.2500,41.0000
Unknown-17,0.0000,0.0000,0.0000,2.0000
Unknown-18,0.4175,0.4095,0.4135,105.0000
Unknown-19,0.6190,0.3939,0.4815,33.0000
Unknown-20,0.7957,0.6041,0.6868,490.0000
Unknown-21,0.4066,0.3700,0.3874,100.0000
Unknown-22,0.2333,0.4118,0.2979,17.0000
Unknown-23,0.4516,0.4828,0.4667,58.0000
Unknown-24,0.5000,1.0000,0.6667,1.0000
Unknown-25,0.3810,0.4706,0.4211,17.0000
Unknown-26,0.0000,0.0000,0.0000,5.0000
Unknown-27,0.1667,0.1250,0.1429,8.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.5556,0.4545,0.5000,11.0000
Unknown-31,0.8000,0.8000,0.8000,5.0000
Unknown-33,0.0000,0.0000,0.0000,36.0000
Unknown-34,0.0000,0.0000,0.0000,3.0000
Unknown-35,0.2766,0.2889,0.2826,45.0000
Unknown-36,0.5532,0.5909,0.5714,44.0000
Unknown-37,0.0000,0.0000,0.0000,6.0000
Unknown-38,0.8000,0.6667,0.7273,6.0000
Unknown-39,0.3125,0.3125,0.3125,16.0000
Unknown-40,0.6129,0.7600,0.6786,25.0000
Unknown-41,0.0000,0.0000,0.0000,1.0000
Unknown-42,0.0000,0.0000,0.0000,3.0000
Unknown-43,0.0000,0.0000,0.0000,9.0000
Unknown-44,0.0000,0.0000,0.0000,4.0000
Unknown-45,0.2500,0.2000,0.2222,5.0000
Unknown-46,0.0000,0.0000,0.0000,1.0000
Unknown-48,0.4762,0.4167,0.4444,48.0000
Unknown-49,0.1628,0.1842,0.1728,38.0000
Unknown-50,0.5800,0.7532,0.6554,77.0000
Unknown-51,0.5000,0.5000,0.5000,2.0000
Unknown-53,0.2500,0.3333,0.2857,3.0000
Unknown-55,0.0000,0.0000,0.0000,2.0000
Unknown-56,0.3571,0.2632,0.3030,19.0000
Unknown-57,0.3514,0.3333,0.3421,39.0000
Unknown-58,0.1765,0.2727,0.2143,11.0000
Unknown-59,0.4545,0.4545,0.4545,22.0000
Unknown-60,0.1429,0.2500,0.1818,4.0000
Unknown-61,0.2500,0.3333,0.2857,6.0000
Unknown-62,0.3000,0.3000,0.3000,10.0000
Unknown-63,0.2308,0.6000,0.3333,5.0000
Unknown-65,0.3333,0.2500,0.2857,4.0000
Unknown-66,0.7500,1.0000,0.8571,3.0000
Unknown-67,0.0000,0.0000,0.0000,2.0000
Unknown-68,0.0000,0.0000,0.0000,2.0000
Unknown-69,0.0000,0.0000,0.0000,9.0000
Unknown-70,0.0000,0.0000,0.0000,2.0000
Unknown-73,0.3333,0.1111,0.1667,9.0000
Unknown-74,0.0000,0.0000,0.0000,5.0000
Unknown-75,0.2500,0.2000,0.2222,10.0000
Unknown-77,0.0000,0.0000,0.0000,0.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.2800,0.3333,0.3043,21.0000
Unknown-81,0.0000,0.0000,0.0000,8.0000
Unknown-82,0.7500,0.3333,0.4615,18.0000
Unknown-83,0.0000,0.0000,0.0000,4.0000
Unknown-84,0.1000,0.0588,0.0741,17.0000
Unknown-85,0.3846,0.4167,0.4000,12.0000
Unknown-86,0.3571,0.3125,0.3333,16.0000
Unknown-87,0.3750,0.4000,0.3871,15.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.6111,0.5000,0.5500,44.0000
Unknown-90,0.2000,0.1667,0.1818,18.0000
Unknown-91,0.0000,0.0000,0.0000,7.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,7.0000
Unknown-94,0.0000,0.0000,0.0000,2.0000
Unknown-95,0.0000,0.0000,0.0000,1.0000
Unknown-96,0.0000,0.0000,0.0000,2.0000
Unknown-97,0.1429,0.1111,0.1250,9.0000
Unknown-98,0.2000,0.2000,0.2000,10.0000
Unknown-99,0.4286,0.3750,0.4000,8.0000
Unknown-100,0.4000,0.6667,0.5000,9.0000
Unknown-101,0.4400,0.4889,0.4632,45.0000
Unknown-103,0.2667,0.2353,0.2500,17.0000
Unknown-104,0.0000,0.0000,0.0000,1.0000
Unknown-105,0.3333,0.4324,0.3765,74.0000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0000,0.0000,0.0000,5.0000
Unknown-108,0.0000,0.0000,0.0000,4.0000
Unknown-110,0.0000,0.0000,0.0000,3.0000
Unknown-111,0.0000,0.0000,0.0000,2.0000
Unknown-112,0.0000,0.0000,0.0000,6.0000
Unknown-113,0.0000,0.0000,0.0000,2.0000
Unknown-114,0.2500,0.3571,0.2941,28.0000
Unknown-115,0.0000,0.0000,0.0000,1.0000
Unknown-117,0.4286,0.3333,0.3750,27.0000
Unknown-118,0.2500,0.1765,0.2069,17.0000
Unknown-119,0.0000,0.0000,0.0000,0.0000
Unknown-120,0.0000,0.0000,0.0000,0.0000
Unknown-121,0.0000,0.0000,0.0000,15.0000
Unknown-122,0.0000,0.0000,0.0000,10.0000
Unknown-123,0.0000,0.0000,0.0000,3.0000
Unknown-124,0.0000,0.0000,0.0000,7.0000
Unknown-125,0.0000,0.0000,0.0000,1.0000
Unknown-126,0.0000,0.0000,0.0000,3.0000
Unknown-127,0.0000,0.0000,0.0000,7.0000
Unknown-128,0.0000,0.0000,0.0000,5.0000
Unknown-129,0.0000,0.0000,0.0000,12.0000
Unknown-130,0.0000,0.0000,0.0000,1.0000
Unknown-131,0.5000,0.2000,0.2857,5.0000
Unknown-132,0.1154,0.2500,0.1579,12.0000
Unknown-133,0.1111,0.1000,0.1053,10.0000
Unknown-134,0.2632,0.2941,0.2778,17.0000
Unknown-135,0.0000,0.0000,0.0000,5.0000
Unknown-136,0.0000,0.0000,0.0000,1.0000
Unknown-137,0.0000,0.0000,0.0000,0.0000
Unknown-138,0.0000,0.0000,0.0000,28.0000
Unknown-139,0.0000,0.0000,0.0000,2.0000
Unknown-140,0.4167,0.5000,0.4545,20.0000
Unknown-141,0.0000,0.0000,0.0000,1.0000
