Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,4.0000
Entertainment,0.0000,0.0000,0.0000,12.0000
Food,0.0588,0.0526,0.0556,19.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,9.0000
Shopping,0.0000,0.0000,0.0000,25.0000
Travel,0.3672,0.4123,0.3884,114.0000
None,0.3333,0.1667,0.2222,12.0000
Unknown-8,0.2941,0.2778,0.2857,18.0000
Unknown-10,0.5000,0.2500,0.3333,4.0000
Unknown-11,0.4054,0.3659,0.3846,41.0000
Unknown-12,0.2247,0.2174,0.2210,92.0000
Unknown-13,0.0000,0.0000,0.0000,2.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,2.0000
Unknown-16,0.2424,0.2051,0.2222,39.0000
Unknown-17,0.0000,0.0000,0.0000,2.0000
Unknown-18,0.3065,0.2794,0.2923,68.0000
Unknown-19,0.4000,0.4000,0.4000,25.0000
Unknown-20,0.6940,0.5196,0.5942,358.0000
Unknown-21,0.2923,0.3585,0.3220,53.0000
Unknown-22,0.2364,0.2708,0.2524,48.0000
Unknown-23,0.4419,0.3878,0.4130,49.0000
Unknown-24,0.5000,1.0000,0.6667,1.0000
Unknown-25,0.3684,0.4667,0.4118,15.0000
Unknown-26,0.5000,0.5000,0.5000,6.0000
Unknown-27,0.2778,0.5000,0.3571,10.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.5000,0.5833,0.5385,12.0000
Unknown-30,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.1154,0.1579,0.1333,19.0000
Unknown-34,0.0000,0.0000,0.0000,1.0000
Unknown-35,0.1364,0.1463,0.1412,41.0000
Unknown-36,0.3766,0.3766,0.3766,77.0000
Unknown-37,0.2632,0.2778,0.2703,18.0000
Unknown-38,0.0000,0.0000,0.0000,5.0000
Unknown-39,0.0968,0.1429,0.1154,21.0000
Unknown-40,0.8000,0.8276,0.8136,29.0000
Unknown-41,0.0000,0.0000,0.0000,0.0000
Unknown-42,0.0000,0.0000,0.0000,4.0000
Unknown-43,0.0833,0.0417,0.0556,24.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.3793,0.4400,0.4074,25.0000
Unknown-46,0.1429,1.0000,0.2500,1.0000
Unknown-47,1.0000,0.3333,0.5000,3.0000
Unknown-48,0.0952,0.0952,0.0952,21.0000
Unknown-49,0.0455,0.0400,0.0426,25.0000
Unknown-50,0.3250,0.2766,0.2989,47.0000
Unknown-51,0.5000,0.5000,0.5000,4.0000
Unknown-53,0.1667,0.4000,0.2353,5.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,3.0000
Unknown-56,0.0000,0.0000,0.0000,12.0000
Unknown-57,0.0606,0.0870,0.0714,23.0000
Unknown-58,0.3077,0.3333,0.3200,24.0000
Unknown-59,0.1111,0.1765,0.1364,17.0000
Unknown-60,0.5000,0.2000,0.2857,5.0000
Unknown-61,0.5192,0.5294,0.5243,51.0000
Unknown-62,0.2381,0.2632,0.2500,38.0000
Unknown-63,0.0000,0.0000,0.0000,4.0000
Unknown-64,0.0000,0.0000,0.0000,11.0000
Unknown-65,0.2000,0.5000,0.2857,4.0000
Unknown-66,0.2000,1.0000,0.3333,1.0000
Unknown-68,0.0000,0.0000,0.0000,1.0000
Unknown-69,0.0000,0.0000,0.0000,5.0000
Unknown-70,0.0000,0.0000,0.0000,5.0000
Unknown-71,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.3438,0.3929,0.3667,28.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.2000,0.1667,0.1818,6.0000
Unknown-77,0.0000,0.0000,0.0000,3.0000
Unknown-78,0.0000,0.0000,0.0000,2.0000
Unknown-79,0.4000,0.1538,0.2222,13.0000
Unknown-80,0.0000,0.0000,0.0000,0.0000
Unknown-81,0.0000,0.0000,0.0000,15.0000
Unknown-82,0.5250,0.5000,0.5122,42.0000
Unknown-83,0.4706,0.2759,0.3478,29.0000
Unknown-84,0.0625,0.1000,0.0769,10.0000
Unknown-85,0.2143,0.1875,0.2000,16.0000
Unknown-86,0.4286,0.6000,0.5000,5.0000
Unknown-87,0.2941,0.2381,0.2632,21.0000
Unknown-88,0.0000,0.0000,0.0000,5.0000
Unknown-89,0.4107,0.5227,0.4600,44.0000
Unknown-90,0.4138,0.6000,0.4898,20.0000
Unknown-91,0.0000,0.0000,0.0000,4.0000
Unknown-92,0.0000,0.0000,0.0000,3.0000
Unknown-93,0.0667,0.0769,0.0714,13.0000
Unknown-94,0.0000,0.0000,0.0000,4.0000
Unknown-95,0.0000,0.0000,0.0000,3.0000
Unknown-96,0.0000,0.0000,0.0000,1.0000
Unknown-97,0.1000,0.1176,0.1081,17.0000
Unknown-98,0.2500,0.2000,0.2222,5.0000
Unknown-99,0.0000,0.0000,0.0000,4.0000
Unknown-100,0.2500,0.3333,0.2857,15.0000
Unknown-101,0.2683,0.4074,0.3235,27.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.5000,0.6667,0.5714,3.0000
Unknown-104,0.0000,0.0000,0.0000,0.0000
Unknown-105,0.4062,0.3291,0.3636,79.0000
Unknown-106,0.0000,0.0000,0.0000,0.0000
Unknown-107,0.0000,0.0000,0.0000,3.0000
Unknown-108,0.0000,0.0000,0.0000,10.0000
Unknown-110,0.0000,0.0000,0.0000,4.0000
Unknown-111,0.0000,0.0000,0.0000,1.0000
Unknown-112,0.2857,0.2105,0.2424,19.0000
Unknown-113,0.0000,0.0000,0.0000,6.0000
Unknown-114,0.3750,0.4545,0.4110,33.0000
Unknown-115,0.0000,0.0000,0.0000,4.0000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.0000,0.0000,0.0000,0.0000
Unknown-118,0.0000,0.0000,0.0000,2.0000
Unknown-119,0.0000,0.0000,0.0000,1.0000
Unknown-120,0.5000,0.4545,0.4762,11.0000
Unknown-121,0.0000,0.0000,0.0000,16.0000
Unknown-122,0.0000,0.0000,0.0000,1.0000
Unknown-123,0.0000,0.0000,0.0000,5.0000
Unknown-124,0.0000,0.0000,0.0000,4.0000
Unknown-126,0.2727,0.7500,0.4000,4.0000
Unknown-127,0.0000,0.0000,0.0000,9.0000
Unknown-128,0.0000,0.0000,0.0000,6.0000
Unknown-129,0.1875,0.1622,0.1739,37.0000
Unknown-130,0.0000,0.0000,0.0000,0.0000
Unknown-131,0.5000,0.5000,0.5000,2.0000
Unknown-132,0.0588,0.1111,0.0769,9.0000
Unknown-133,0.0000,0.0000,0.0000,13.0000
Unknown-134,0.4667,0.4667,0.4667,15.0000
Unknown-135,0.0000,0.0000,0.0000,1.0000
Unknown-136,0.0000,0.0000,0.0000,1.0000
Unknown-137,0.4444,0.3636,0.4000,11.0000
Unknown-138,0.0000,0.0000,0.0000,30.0000
Unknown-140,0.0833,0.1429,0.1053,7.0000
Unknown-141,0.0000,0.0000,0.0000,0.0000
Unknown-142,0.6667,0.5000,0.5714,4.0000
Unknown-143,0.0000,0.0000,0.0000,0.0000
Unknown-144,0.0000,0.0000,0.0000,7.0000
Unknown-145,0.1613,0.1923,0.1754,26.0000
Unknown-146,0.0000,0.0000,0.0000,4.0000
Unknown-147,0.0000,0.0000,0.0000,1.0000
Unknown-148,0.2500,0.0244,0.0444,41.0000
Unknown-149,0.0000,0.0000,0.0000,7.0000
Unknown-150,0.1515,0.1786,0.1639,28.0000
Unknown-151,0.2000,0.2500,0.2222,4.0000
Unknown-152,0.0000,0.0000,0.0000,6.0000
Unknown-153,0.0000,0.0000,0.0000,6.0000
Unknown-154,0.0714,0.5000,0.1250,2.0000
Unknown-155,0.5556,0.5556,0.5556,9.0000
Unknown-156,0.0000,0.0000,0.0000,0.0000
Unknown-157,0.0000,0.0000,0.0000,3.0000
Unknown-158,0.0000,0.0000,0.0000,2.0000
Unknown-159,0.3333,0.3333,0.3333,15.0000
Unknown-160,0.0000,0.0000,0.0000,7.0000
Unknown-161,0.0000,0.0000,0.0000,6.0000
Unknown-162,0.2000,0.1739,0.1860,23.0000
Unknown-163,0.0000,0.0000,0.0000,13.0000
Unknown-164,0.0000,0.0000,0.0000,3.0000
Unknown-165,0.4359,0.4250,0.4304,40.0000
Unknown-166,0.0000,0.0000,0.0000,1.0000
Unknown-167,0.0000,0.0000,0.0000,13.0000
Unknown-168,0.0000,0.0000,0.0000,0.0000
Unknown-169,0.0000,0.0000,0.0000,1.0000
Unknown-170,0.0000,0.0000,0.0000,4.0000
Unknown-171,0.0000,0.0000,0.0000,0.0000
Unknown-173,0.2917,0.2692,0.2800,26.0000
Unknown-174,0.0000,0.0000,0.0000,3.0000
Unknown-176,0.0909,0.0714,0.0800,14.0000
