Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,12.0000
Entertainment,0.1250,0.2500,0.1667,12.0000
Food,0.5294,0.2368,0.3273,38.0000
Nightlife,0.6471,0.4400,0.5238,25.0000
Outdoors,0.0000,0.0000,0.0000,8.0000
Shopping,0.0000,0.0000,0.0000,1.0000
Travel,0.0500,0.1667,0.0769,6.0000
None,0.5333,0.5000,0.5161,16.0000
Unknown-8,0.8947,0.6800,0.7727,25.0000
Unknown-9,0.0833,0.0833,0.0833,12.0000
Unknown-10,0.5263,0.5882,0.5556,17.0000
Unknown-11,0.3684,0.4118,0.3889,34.0000
Unknown-12,0.0000,0.0000,0.0000,14.0000
Unknown-13,0.3036,0.4146,0.3505,41.0000
Unknown-14,0.1250,0.2000,0.1538,5.0000
Unknown-16,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.2333,0.3182,0.2692,22.0000
Unknown-18,0.0833,0.1667,0.1111,12.0000
Unknown-19,0.0000,0.0000,0.0000,1.0000
Unknown-20,0.2766,0.2281,0.2500,57.0000
Unknown-21,0.0000,0.0000,0.0000,1.0000
Unknown-23,0.4000,0.6667,0.5000,3.0000
Unknown-24,0.0000,0.0000,0.0000,2.0000
Unknown-26,0.0000,0.0000,0.0000,3.0000
Unknown-27,0.0000,0.0000,0.0000,6.0000
Unknown-28,0.0000,0.0000,0.0000,3.0000
Unknown-29,0.0000,0.0000,0.0000,5.0000
Unknown-30,0.0000,0.0000,0.0000,7.0000
Unknown-31,0.1304,0.1500,0.1395,20.0000
Unknown-32,0.3333,0.3750,0.3529,8.0000
Unknown-33,0.0000,0.0000,0.0000,1.0000
Unknown-34,0.1667,0.2000,0.1818,5.0000
Unknown-35,1.0000,0.7500,0.8571,4.0000
Unknown-36,0.2857,0.3333,0.3077,18.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.4000,0.3333,0.3636,6.0000
Unknown-41,0.0000,0.0000,0.0000,12.0000
Unknown-42,0.0000,0.0000,0.0000,1.0000
Unknown-43,0.3889,0.4118,0.4000,17.0000
Unknown-44,0.1500,0.1875,0.1667,16.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.3279,0.3846,0.3540,52.0000
Unknown-47,0.0000,0.0000,0.0000,6.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.4074,0.4583,0.4314,24.0000
Unknown-50,0.0909,0.1667,0.1176,6.0000
Unknown-51,0.0000,0.0000,0.0000,8.0000
Unknown-52,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.2857,0.2500,0.2667,8.0000
Unknown-55,0.3077,0.2000,0.2424,20.0000
Unknown-56,0.1053,0.2222,0.1429,9.0000
Unknown-57,0.4000,0.4516,0.4242,31.0000
Unknown-59,0.0000,0.0000,0.0000,4.0000
Unknown-60,0.0556,0.0500,0.0526,20.0000
Unknown-61,0.3333,0.1250,0.1818,8.0000
Unknown-62,0.0000,0.0000,0.0000,1.0000
Unknown-63,0.0000,0.0000,0.0000,2.0000
Unknown-64,0.0000,0.0000,0.0000,2.0000
Unknown-65,0.6667,0.5714,0.6154,7.0000
Unknown-66,0.0000,0.0000,0.0000,1.0000
Unknown-67,0.0000,0.0000,0.0000,3.0000
Unknown-69,0.3158,0.3871,0.3478,31.0000
Unknown-70,0.3000,0.2500,0.2727,24.0000
Unknown-72,0.1250,0.1818,0.1481,22.0000
Unknown-74,0.0000,0.0000,0.0000,4.0000
Unknown-75,0.0000,0.0000,0.0000,11.0000
Unknown-76,0.0000,0.0000,0.0000,0.0000
Unknown-77,0.0000,0.0000,0.0000,13.0000
Unknown-78,0.0000,0.0000,0.0000,4.0000
Unknown-79,0.4068,0.3810,0.3934,63.0000
Unknown-80,0.5143,0.6667,0.5806,27.0000
Unknown-81,0.5263,0.5882,0.5556,17.0000
Unknown-82,0.0000,0.0000,0.0000,7.0000
Unknown-84,0.0645,0.2667,0.1039,15.0000
Unknown-85,0.0000,0.0000,0.0000,5.0000
Unknown-86,0.0000,0.0000,0.0000,1.0000
Unknown-87,0.4000,0.3333,0.3636,6.0000
Unknown-88,0.0000,0.0000,0.0000,1.0000
