Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,4.0000
Entertainment,0.1667,0.0882,0.1154,34.0000
Food,0.1579,0.2143,0.1818,14.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,7.0000
Shopping,0.0000,0.0000,0.0000,6.0000
Travel,0.4211,0.4000,0.4103,140.0000
None,0.0000,0.0000,0.0000,7.0000
Unknown-8,0.2778,0.3333,0.3030,15.0000
Unknown-9,0.0000,0.0000,0.0000,2.0000
Unknown-10,0.1250,0.2000,0.1538,5.0000
Unknown-11,0.4100,0.4362,0.4227,94.0000
Unknown-12,0.3411,0.3929,0.3651,112.0000
Unknown-14,0.1429,0.3333,0.2000,3.0000
Unknown-15,0.0000,0.0000,0.0000,2.0000
Unknown-16,0.0588,0.0357,0.0444,28.0000
Unknown-17,0.5000,0.5000,0.5000,2.0000
Unknown-18,0.4479,0.4886,0.4674,88.0000
Unknown-19,0.5854,0.5455,0.5647,44.0000
Unknown-20,0.7607,0.5617,0.6462,413.0000
Unknown-21,0.3125,0.3012,0.3067,83.0000
Unknown-22,0.2273,0.5000,0.3125,10.0000
Unknown-23,0.3500,0.3590,0.3544,39.0000
Unknown-25,0.3125,0.4545,0.3704,11.0000
Unknown-26,0.1250,0.1176,0.1212,17.0000
Unknown-27,0.0714,0.1111,0.0870,9.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.3333,0.5000,0.4000,10.0000
Unknown-31,0.0000,0.0000,0.0000,0.0000
Unknown-33,0.2368,0.2500,0.2432,36.0000
Unknown-35,0.3333,0.3256,0.3294,43.0000
Unknown-36,0.5758,0.6552,0.6129,29.0000
Unknown-37,0.0000,0.0000,0.0000,7.0000
Unknown-38,0.7000,0.7778,0.7368,9.0000
Unknown-39,0.0714,0.0556,0.0625,18.0000
Unknown-40,0.6667,0.9231,0.7742,26.0000
Unknown-42,0.0000,0.0000,0.0000,13.0000
Unknown-43,0.0000,0.0000,0.0000,13.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.3182,0.3889,0.3500,18.0000
Unknown-46,0.0000,0.0000,0.0000,1.0000
Unknown-47,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.3871,0.3243,0.3529,74.0000
