Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,13.0000
Entertainment,0.3200,0.2963,0.3077,27.0000
Food,0.5667,0.4146,0.4789,41.0000
Nightlife,0.3889,0.2414,0.2979,29.0000
Shopping,0.2857,0.3077,0.2963,13.0000
Travel,0.6163,0.6023,0.6092,88.0000
None,0.4000,0.5455,0.4615,11.0000
Unknown-8,0.5098,0.6190,0.5591,42.0000
Unknown-9,0.4333,0.3714,0.4000,35.0000
Unknown-10,0.3571,0.3125,0.3333,16.0000
Unknown-11,0.6047,0.4643,0.5253,56.0000
Unknown-12,0.0000,0.0000,0.0000,3.0000
Unknown-13,0.2500,0.3889,0.3043,18.0000
Unknown-14,0.0000,0.0000,0.0000,3.0000
Unknown-16,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.3750,0.3750,0.3750,40.0000
Unknown-18,0.2903,0.3462,0.3158,26.0000
Unknown-20,0.3925,0.4773,0.4308,88.0000
Unknown-21,0.0000,0.0000,0.0000,1.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,2.0000
Unknown-27,0.1250,0.1111,0.1176,9.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-29,0.0000,0.0000,0.0000,1.0000
Unknown-30,0.0000,0.0000,0.0000,2.0000
Unknown-31,0.3235,0.3667,0.3438,30.0000
Unknown-32,0.6667,1.0000,0.8000,2.0000
Unknown-33,0.1250,1.0000,0.2222,1.0000
Unknown-34,0.3333,0.4286,0.3750,7.0000
Unknown-35,0.7500,0.3333,0.4615,9.0000
Unknown-36,0.5263,0.5000,0.5128,20.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-39,0.0000,0.0000,0.0000,7.0000
Unknown-41,0.3077,0.3478,0.3265,23.0000
Unknown-43,0.3810,0.4211,0.4000,19.0000
Unknown-44,0.1818,0.2500,0.2105,8.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.3469,0.3148,0.3301,54.0000
Unknown-47,0.0000,0.0000,0.0000,3.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.3529,0.5000,0.4138,12.0000
Unknown-50,0.0909,0.0667,0.0769,15.0000
Unknown-51,0.1000,0.0909,0.0952,11.0000
Unknown-52,0.0000,0.0000,0.0000,2.0000
Unknown-53,0.0000,0.0000,0.0000,9.0000
Unknown-54,1.0000,1.0000,1.0000,1.0000
Unknown-55,0.3600,0.2727,0.3103,33.0000
Unknown-56,0.1136,0.2381,0.1538,21.0000
Unknown-57,0.3226,0.3333,0.3279,30.0000
Unknown-59,0.0000,0.0000,0.0000,1.0000
Unknown-60,0.1923,0.1852,0.1887,27.0000
Unknown-61,0.0000,0.0000,0.0000,6.0000
Unknown-62,0.1250,0.1000,0.1111,10.0000
Unknown-65,0.1176,0.2222,0.1538,9.0000
Unknown-66,0.0000,0.0000,0.0000,1.0000
Unknown-67,0.0000,0.0000,0.0000,12.0000
Unknown-69,0.3810,0.5000,0.4324,16.0000
Unknown-70,0.2222,0.3333,0.2667,24.0000
Unknown-72,0.3214,0.3000,0.3103,30.0000
Unknown-74,0.0000,0.0000,0.0000,3.0000
Unknown-75,0.0769,0.2000,0.1111,5.0000
Unknown-76,0.4375,0.4375,0.4375,16.0000
Unknown-77,0.0000,0.0000,0.0000,6.0000
Unknown-78,0.0000,0.0000,0.0000,4.0000
Unknown-79,0.2000,0.2143,0.2069,14.0000
Unknown-80,0.6250,0.5714,0.5970,35.0000
Unknown-81,0.7083,0.6296,0.6667,27.0000
Unknown-82,0.0000,0.0000,0.0000,5.0000
Unknown-83,0.0000,0.0000,0.0000,1.0000
Unknown-84,0.2353,0.1905,0.2105,21.0000
Unknown-85,0.0000,0.0000,0.0000,1.0000
Unknown-86,0.0000,0.0000,0.0000,0.0000
Unknown-87,0.6667,0.4000,0.5000,5.0000
Unknown-88,0.0000,0.0000,0.0000,3.0000
Unknown-89,0.0000,0.0000,0.0000,6.0000
Unknown-91,0.0000,0.0000,0.0000,1.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-94,0.0000,0.0000,0.0000,1.0000
Unknown-95,0.3409,0.3750,0.3571,40.0000
Unknown-96,0.0000,0.0000,0.0000,10.0000
Unknown-97,0.1667,0.0556,0.0833,18.0000
Unknown-98,0.3333,0.4286,0.3750,7.0000
Unknown-100,0.0000,0.0000,0.0000,7.0000
Unknown-101,0.5000,0.3333,0.4000,3.0000
Unknown-102,0.0000,0.0000,0.0000,1.0000
Unknown-105,0.5000,0.7500,0.6000,12.0000
Unknown-106,0.3158,0.4286,0.3636,14.0000
Unknown-107,0.3333,0.5000,0.4000,2.0000
Unknown-109,0.0000,0.0000,0.0000,1.0000
Unknown-110,0.0000,0.0000,0.0000,1.0000
Unknown-111,0.2000,0.1875,0.1935,16.0000
Unknown-112,0.0000,0.0000,0.0000,1.0000
Unknown-113,0.0000,0.0000,0.0000,1.0000
Unknown-114,0.0000,0.0000,0.0000,1.0000
Unknown-115,1.0000,0.3333,0.5000,3.0000
Unknown-116,0.0000,0.0000,0.0000,8.0000
Unknown-117,0.0000,0.0000,0.0000,1.0000
Unknown-118,0.4000,0.6667,0.5000,3.0000
Unknown-119,0.0000,0.0000,0.0000,4.0000
