Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,8.0000
Entertainment,0.0789,0.1429,0.1017,21.0000
Food,0.3333,0.1724,0.2273,29.0000
Nightlife,0.1304,0.2143,0.1622,14.0000
Outdoors,0.0000,0.0000,0.0000,1.0000
Shopping,0.0000,0.0000,0.0000,1.0000
Travel,0.1935,0.2308,0.2105,26.0000
None,0.6429,0.6923,0.6667,13.0000
Unknown-8,0.5714,0.5714,0.5714,7.0000
Unknown-9,0.1250,0.0625,0.0833,16.0000
Unknown-10,0.0000,0.0000,0.0000,4.0000
Unknown-11,0.2766,0.2955,0.2857,44.0000
Unknown-12,0.0000,0.0000,0.0000,16.0000
Unknown-13,0.4286,0.5882,0.4959,51.0000
Unknown-14,0.5000,0.1429,0.2222,7.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,2.0000
Unknown-17,0.2903,0.4500,0.3529,20.0000
Unknown-18,0.1786,0.2778,0.2174,18.0000
Unknown-19,0.0000,0.0000,0.0000,1.0000
Unknown-20,0.2791,0.3333,0.3038,36.0000
Unknown-21,1.0000,0.5000,0.6667,2.0000
Unknown-23,0.0000,0.0000,0.0000,0.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.3333,0.2500,0.2857,4.0000
Unknown-27,0.2000,0.1429,0.1667,7.0000
Unknown-28,0.0000,0.0000,0.0000,3.0000
Unknown-29,0.0000,0.0000,0.0000,5.0000
Unknown-30,0.0000,0.0000,0.0000,5.0000
Unknown-31,0.2000,0.2162,0.2078,37.0000
Unknown-32,0.2222,0.2500,0.2353,8.0000
Unknown-33,0.8644,0.8293,0.8465,123.0000
Unknown-34,0.0909,0.1176,0.1026,17.0000
Unknown-35,0.3333,0.5000,0.4000,4.0000
Unknown-36,0.1333,0.2857,0.1818,7.0000
Unknown-39,0.0000,0.0000,0.0000,3.0000
Unknown-40,0.0000,0.0000,0.0000,2.0000
Unknown-41,0.0556,0.0526,0.0541,19.0000
Unknown-42,0.0000,0.0000,0.0000,5.0000
Unknown-43,0.3077,0.2857,0.2963,14.0000
Unknown-44,0.0000,0.0000,0.0000,6.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.2500,0.2692,0.2593,52.0000
Unknown-47,0.0000,0.0000,0.0000,5.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.2727,0.3333,0.3000,9.0000
Unknown-50,0.5000,0.6667,0.5714,3.0000
Unknown-51,0.0000,0.0000,0.0000,14.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.1538,0.1667,0.1600,12.0000
Unknown-54,0.2000,1.0000,0.3333,1.0000
Unknown-55,0.0323,0.0526,0.0400,19.0000
Unknown-56,0.0000,0.0000,0.0000,10.0000
Unknown-57,0.3333,0.4583,0.3860,24.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-60,0.0000,0.0000,0.0000,19.0000
Unknown-61,0.1250,0.2500,0.1667,4.0000
Unknown-62,0.2000,0.1333,0.1600,15.0000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.5556,0.3846,0.4545,13.0000
Unknown-65,0.1667,0.6000,0.2609,5.0000
