Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,5.6000
Entertainment,0.0143,0.0250,0.0182,20.8000
Food,0.0864,0.1000,0.0874,12.6000
Nightlife,0.0000,0.0000,0.0000,3.8000
Outdoors,0.0000,0.0000,0.0000,8.2000
Shopping,0.0966,0.0943,0.0951,14.8000
Travel,0.4152,0.4391,0.4263,139.6000
None,0.2512,0.2388,0.2336,12.4000
Unknown-8,0.2860,0.2973,0.2859,13.2000
Unknown-10,0.1533,0.1333,0.1302,4.0000
Unknown-11,0.3876,0.3694,0.3769,59.2000
Unknown-12,0.3408,0.3535,0.3464,101.0000
Unknown-13,0.0000,0.0000,0.0000,1.5000
Unknown-14,0.1250,0.1875,0.1500,1.7500
Unknown-15,0.0667,0.0667,0.0667,1.2000
Unknown-16,0.1882,0.1774,0.1807,29.6000
Unknown-17,0.1949,0.3033,0.2256,4.8000
Unknown-18,0.3617,0.3664,0.3636,78.8000
Unknown-19,0.4311,0.4334,0.4262,28.2000
Unknown-20,0.7426,0.5592,0.6377,392.4000
Unknown-21,0.4402,0.4518,0.4454,122.8000
Unknown-22,0.3684,0.4476,0.3989,33.0000
Unknown-23,0.3719,0.3793,0.3752,47.8000
Unknown-24,0.1667,0.3333,0.2222,0.6667
Unknown-25,0.3594,0.4399,0.3910,19.2000
Unknown-26,0.2598,0.2377,0.2480,11.6000
Unknown-27,0.3076,0.3374,0.3108,9.6000
Unknown-28,0.0000,0.0000,0.0000,1.4000
Unknown-29,0.5566,0.5281,0.5298,8.8000
Unknown-31,0.6500,0.6200,0.6000,1.8000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.2235,0.2007,0.2093,23.4000
Unknown-34,0.0000,0.0000,0.0000,2.6667
Unknown-35,0.2623,0.2879,0.2730,53.0000
Unknown-36,0.4197,0.4354,0.4271,48.2000
Unknown-37,0.0800,0.0800,0.0800,8.4000
Unknown-38,0.5092,0.4667,0.4765,6.5000
Unknown-39,0.1035,0.1099,0.1062,18.6000
Unknown-40,0.6655,0.8404,0.7379,27.4000
Unknown-42,0.0000,0.0000,0.0000,4.8000
Unknown-43,0.0486,0.0391,0.0429,15.0000
Unknown-44,0.0500,0.0400,0.0444,5.2000
Unknown-45,0.3139,0.3384,0.3256,24.8000
Unknown-46,0.1750,0.2917,0.1458,2.0000
Unknown-48,0.3143,0.2706,0.2897,40.4000
Unknown-49,0.1949,0.1867,0.1884,32.8000
Unknown-50,0.4449,0.5022,0.4689,73.4000
Unknown-51,0.0667,0.2000,0.1000,2.4000
Unknown-53,0.0325,0.0833,0.0450,4.6000
Unknown-55,0.0000,0.0000,0.0000,1.7500
Unknown-56,0.2332,0.1797,0.2022,14.0000
Unknown-57,0.1602,0.2001,0.1764,26.6000
Unknown-58,0.3162,0.4193,0.3586,13.2000
Unknown-59,0.2429,0.2812,0.2601,20.2000
Unknown-60,0.1810,0.1282,0.1467,4.4000
Unknown-61,0.5212,0.5149,0.5131,29.2000
Unknown-62,0.1479,0.1593,0.1468,14.8000
Unknown-63,0.1769,0.2178,0.1932,7.2000
Unknown-65,0.0571,0.0800,0.0667,3.6000
Unknown-66,0.4774,0.7200,0.5567,3.8000
Unknown-67,0.0000,0.0000,0.0000,3.6667
Unknown-68,0.0000,0.0000,0.0000,1.4000
Unknown-69,0.0000,0.0000,0.0000,5.4000
Unknown-70,0.0444,0.0905,0.0519,4.2000
Unknown-73,0.2064,0.2436,0.2215,17.0000
Unknown-74,0.0000,0.0000,0.0000,3.8000
Unknown-75,0.0515,0.1000,0.0661,4.8000
Unknown-77,0.0333,0.2000,0.0571,1.0000
Unknown-78,0.0667,0.1333,0.0889,1.8000
Unknown-79,0.1136,0.1033,0.1067,8.8000
Unknown-81,0.0000,0.0000,0.0000,12.2000
Unknown-82,0.5845,0.3814,0.4522,29.2000
Unknown-83,0.2281,0.1957,0.2094,15.0000
Unknown-84,0.1531,0.1386,0.1346,11.6000
Unknown-85,0.3582,0.2787,0.3033,13.8000
Unknown-86,0.2838,0.2664,0.2733,14.0000
Unknown-87,0.2675,0.2261,0.2416,21.8000
Unknown-88,0.0000,0.0000,0.0000,1.2500
Unknown-89,0.4492,0.4716,0.4585,43.4000
Unknown-90,0.3198,0.4050,0.3551,16.6000
Unknown-91,0.0000,0.0000,0.0000,5.0000
Unknown-92,0.0000,0.0000,0.0000,2.4000
Unknown-93,0.1571,0.1727,0.1597,13.2000
Unknown-94,0.0000,0.0000,0.0000,3.0000
Unknown-96,0.0000,0.0000,0.0000,1.6000
Unknown-97,0.1894,0.1739,0.1799,16.8000
Unknown-98,0.1800,0.1038,0.1213,7.0000
Unknown-99,0.1133,0.2500,0.1434,5.4000
Unknown-100,0.3710,0.4093,0.3761,12.6000
Unknown-101,0.3882,0.4346,0.4089,36.8000
Unknown-102,0.0000,0.0000,0.0000,1.6667
Unknown-103,0.2475,0.2819,0.2470,8.8000
Unknown-105,0.3514,0.3681,0.3582,75.4000
Unknown-107,0.0000,0.0000,0.0000,3.6000
Unknown-108,0.0000,0.0000,0.0000,5.2000
Unknown-110,0.0000,0.0000,0.0000,2.8000
Unknown-111,0.0000,0.0000,0.0000,1.8000
Unknown-112,0.2108,0.1461,0.1708,9.6000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-114,0.3257,0.3801,0.3481,30.0000
Unknown-115,0.0000,0.0000,0.0000,2.5000
Unknown-116,0.0000,0.0000,0.0000,1.7500
Unknown-117,0.2424,0.2067,0.2231,10.2000
Unknown-118,0.1103,0.0934,0.0958,8.6000
Unknown-119,0.0000,0.0000,0.0000,2.6000
Unknown-120,0.2377,0.2086,0.2218,6.0000
Unknown-121,0.0392,0.0700,0.0491,13.6000
Unknown-123,0.0312,0.0357,0.0333,3.2500
Unknown-124,0.0000,0.0000,0.0000,3.2000
Unknown-125,0.0000,0.0000,0.0000,1.2000
Unknown-126,0.3067,0.3200,0.2994,4.4000
Unknown-127,0.0000,0.0000,0.0000,5.6000
Unknown-128,0.0000,0.0000,0.0000,5.4000
Unknown-129,0.1072,0.0988,0.1023,19.2000
Unknown-130,0.0000,0.0000,0.0000,2.5000
Unknown-131,0.1667,0.1167,0.1333,3.0000
Unknown-132,0.1155,0.1498,0.1253,15.2000
Unknown-133,0.1843,0.2237,0.2002,13.6000
Unknown-134,0.3756,0.3307,0.3435,17.2000
Unknown-135,0.0000,0.0000,0.0000,4.0000
Unknown-137,0.1667,0.1857,0.1676,5.8000
Unknown-138,0.1006,0.0992,0.0997,23.8000
Unknown-139,0.0000,0.0000,0.0000,0.6667
Unknown-140,0.2231,0.2529,0.2341,9.6000
Unknown-141,0.0000,0.0000,0.0000,1.6000
Unknown-142,0.1675,0.2056,0.1824,4.0000
Unknown-144,0.0571,0.1333,0.0800,6.0000
Unknown-145,0.1998,0.2739,0.2168,9.4000
Unknown-146,0.0000,0.0000,0.0000,4.2000
Unknown-147,0.0000,0.0000,0.0000,0.4000
Unknown-148,0.0000,0.0000,0.0000,14.3333
Unknown-149,0.1667,0.2750,0.1524,3.8000
Unknown-150,0.1600,0.1519,0.1553,14.4000
Unknown-151,0.2417,0.2394,0.2366,7.4000
Unknown-152,0.1909,0.1745,0.1795,21.6000
Unknown-154,0.2182,0.2000,0.1641,4.0000
Unknown-155,0.2779,0.3143,0.2742,4.6000
Unknown-157,0.0000,0.0000,0.0000,3.0000
Unknown-159,0.3867,0.3212,0.3368,8.6000
Unknown-160,0.1219,0.1111,0.1137,21.0000
