Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,9.4000
Entertainment,0.0854,0.0833,0.0842,24.2000
Food,0.4929,0.3114,0.3767,33.6000
Nightlife,0.3465,0.3243,0.3243,17.8000
Outdoors,0.0000,0.0000,0.0000,4.5000
Shopping,0.1238,0.1015,0.1093,5.2000
Travel,0.3282,0.3510,0.3380,40.0000
None,0.4294,0.5320,0.4730,11.6000
Unknown-8,0.5377,0.5718,0.5530,19.8000
Unknown-9,0.3205,0.3053,0.3099,22.8000
Unknown-10,0.2493,0.2762,0.2558,19.0000
Unknown-11,0.4222,0.4510,0.4281,52.4000
Unknown-12,0.0516,0.0557,0.0533,11.6000
Unknown-13,0.4126,0.4369,0.4189,47.2000
Unknown-14,0.0000,0.0000,0.0000,3.2000
Unknown-15,0.2500,0.2500,0.2500,0.7500
Unknown-17,0.4239,0.4689,0.4429,47.0000
Unknown-18,0.2928,0.2967,0.2930,24.8000
Unknown-20,0.3512,0.3365,0.3396,58.4000
Unknown-21,0.4000,0.3000,0.3333,0.8000
Unknown-23,0.0000,0.0000,0.0000,1.2000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0667,0.0500,0.0571,2.8000
Unknown-27,0.1599,0.2230,0.1795,6.4000
Unknown-28,0.0000,0.0000,0.0000,1.8000
Unknown-30,0.0000,0.0000,0.0000,3.8000
Unknown-31,0.3222,0.3330,0.3272,35.8000
Unknown-32,0.6389,0.6875,0.6255,4.0000
Unknown-33,0.4656,0.6554,0.4917,36.6000
Unknown-34,0.2807,0.2915,0.2810,11.6000
Unknown-35,0.5500,0.4000,0.4390,4.4000
Unknown-36,0.1707,0.1890,0.1721,15.4000
Unknown-38,0.0000,0.0000,0.0000,2.6667
Unknown-39,0.0500,0.0500,0.0500,5.2000
Unknown-40,0.0000,0.0000,0.0000,1.5000
Unknown-41,0.2100,0.2100,0.2096,20.6000
Unknown-43,0.3373,0.4641,0.3813,15.0000
Unknown-44,0.0667,0.0375,0.0480,12.8000
Unknown-46,0.3742,0.3730,0.3728,54.4000
