Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,10.0000
Entertainment,0.0000,0.0000,0.0000,8.0000
Food,0.1667,0.2222,0.1905,9.0000
Nightlife,0.0000,0.0000,0.0000,7.0000
Outdoors,0.0000,0.0000,0.0000,7.0000
Shopping,0.1389,0.2174,0.1695,23.0000
Travel,0.3542,0.4048,0.3778,126.0000
None,0.2727,0.3333,0.3000,9.0000
Unknown-8,0.0769,0.1538,0.1026,13.0000
Unknown-9,0.0000,0.0000,0.0000,1.0000
Unknown-10,0.5000,0.5000,0.5000,2.0000
Unknown-11,0.4583,0.2821,0.3492,39.0000
Unknown-12,0.3226,0.3261,0.3243,92.0000
Unknown-13,0.0000,0.0000,0.0000,3.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,19.0000
Unknown-17,0.1000,0.1667,0.1250,6.0000
Unknown-18,0.3667,0.4000,0.3826,55.0000
Unknown-19,0.3600,0.4500,0.4000,20.0000
Unknown-20,0.7428,0.5925,0.6592,346.0000
Unknown-21,0.5551,0.6207,0.5860,203.0000
Unknown-22,0.3710,0.6053,0.4600,38.0000
Unknown-23,0.3600,0.3750,0.3673,48.0000
Unknown-25,0.4167,0.4762,0.4444,21.0000
Unknown-26,0.1875,0.2000,0.1935,15.0000
Unknown-27,0.2143,0.3750,0.2727,8.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.4286,0.5000,0.4615,6.0000
Unknown-31,0.5000,0.5000,0.5000,2.0000
Unknown-33,0.1667,0.0667,0.0952,15.0000
Unknown-34,0.0000,0.0000,0.0000,2.0000
Unknown-35,0.0000,0.0000,0.0000,66.0000
Unknown-36,0.2791,0.2353,0.2553,51.0000
Unknown-37,0.1818,0.5000,0.2667,4.0000
Unknown-38,0.7273,0.6667,0.6957,12.0000
Unknown-39,0.2857,0.3333,0.3077,12.0000
Unknown-40,0.7556,0.9714,0.8500,35.0000
Unknown-42,0.0000,0.0000,0.0000,1.0000
Unknown-43,0.0000,0.0000,0.0000,13.0000
Unknown-44,0.0000,0.0000,0.0000,4.0000
Unknown-45,0.3175,0.3509,0.3333,57.0000
Unknown-46,1.0000,0.2000,0.3333,5.0000
Unknown-47,1.0000,1.0000,1.0000,1.0000
Unknown-48,0.4000,0.2941,0.3390,34.0000
Unknown-49,0.2143,0.1579,0.1818,38.0000
Unknown-50,0.3968,0.4545,0.4237,55.0000
Unknown-51,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.0769,0.2500,0.1176,4.0000
Unknown-55,0.0000,0.0000,0.0000,1.0000
Unknown-56,0.3529,0.3750,0.3636,16.0000
Unknown-57,0.0000,0.0000,0.0000,15.0000
Unknown-58,0.3333,0.3333,0.3333,12.0000
Unknown-59,0.0000,0.0000,0.0000,4.0000
Unknown-60,0.6000,0.4286,0.5000,7.0000
Unknown-61,0.6053,0.6053,0.6053,38.0000
