Category,precision,recall,f1-score,support
Community,41.10 ± 14.18,45.19 ± 16.44,43.02 ± 15.24,2760.00 ± 1397.50
Entertainment,41.26 ± 9.85,44.36 ± 4.74,42.46 ± 7.08,4160.00 ± 1502.66
Food,3.33 ± 7.45,10.00 ± 22.36,5.00 ± 11.18,420.00 ± 605.81
Nightlife,18.86 ± 13.37,27.08 ± 21.95,21.74 ± 16.53,1540.00 ± 1293.45
Outdoors,27.14 ± 27.03,28.56 ± 21.69,25.86 ± 20.62,700.00 ± 353.55
Shopping,36.10 ± 24.98,29.88 ± 27.35,31.66 ± 25.78,1500.00 ± 1691.15
Travel,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 148.32
None,12.50 ± 12.50,24.00 ± 25.10,16.41 ± 16.68,280.00 ± 130.38
Unknown-8,54.26 ± 5.59,54.35 ± 11.28,53.81 ± 7.24,2460.00 ± 1509.30
Unknown-9,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 178.89
Unknown-10,5.00 ± 6.85,24.00 ± 43.36,7.52 ± 10.58,200.00 ± 200.00
Unknown-11,22.57 ± 23.40,19.71 ± 21.05,20.50 ± 20.92,660.00 ± 364.69
Unknown-12,25.00 ± 25.00,34.09 ± 41.47,27.86 ± 29.40,400.00 ± 418.33
Unknown-13,10.67 ± 15.35,8.33 ± 11.79,8.89 ± 12.17,340.00 ± 194.94
Unknown-14,6.22 ± 9.08,5.33 ± 7.67,5.74 ± 8.31,640.00 ± 270.19
Unknown-15,37.29 ± 4.06,44.93 ± 5.70,40.73 ± 4.65,5160.00 ± 1137.10
Unknown-16,41.27 ± 4.52,45.68 ± 12.32,43.01 ± 7.15,3620.00 ± 947.10
Unknown-17,17.05 ± 23.58,15.00 ± 19.15,13.39 ± 15.53,275.00 ± 263.00
Unknown-18,55.71 ± 8.86,54.02 ± 5.09,54.80 ± 6.90,9800.00 ± 2142.43
Unknown-19,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-20,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 70.71
Unknown-21,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 404.15
Unknown-22,63.44 ± 6.99,70.25 ± 6.87,66.49 ± 5.71,2380.00 ± 742.97
Unknown-24,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 328.63
Unknown-25,53.05 ± 19.84,46.79 ± 15.84,49.60 ± 17.63,2820.00 ± 2558.71
Unknown-26,71.43 ± 25.42,77.86 ± 26.12,72.28 ± 21.51,500.00 ± 282.84
Unknown-27,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 734.85
Unknown-28,89.94 ± 0.70,91.64 ± 0.40,90.78 ± 0.52,708180.00 ± 15898.80
Unknown-29,9.17 ± 14.55,34.29 ± 48.02,13.54 ± 20.27,320.00 ± 249.00
Unknown-30,28.63 ± 21.80,31.11 ± 25.72,29.04 ± 22.78,620.00 ± 327.11
Unknown-31,38.02 ± 43.51,31.25 ± 23.94,30.63 ± 27.40,300.00 ± 258.20
Unknown-32,28.97 ± 6.42,25.74 ± 5.06,26.87 ± 4.27,5420.00 ± 2291.72
Unknown-33,14.29 ± 14.38,22.67 ± 22.04,16.67 ± 15.59,400.00 ± 339.12
Unknown-34,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 346.41
Unknown-35,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-36,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-37,55.77 ± 13.03,55.29 ± 8.28,55.37 ± 10.30,10660.00 ± 5767.41
Unknown-38,2.50 ± 5.59,10.00 ± 22.36,4.00 ± 8.94,140.00 ± 54.77
Unknown-39,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,120.00 ± 109.54
Unknown-40,39.96 ± 6.53,31.63 ± 8.50,34.68 ± 6.52,3680.00 ± 1331.16
Unknown-41,51.12 ± 16.13,48.42 ± 18.39,49.53 ± 17.30,9600.00 ± 3506.42
Unknown-42,67.85 ± 5.65,43.29 ± 3.31,52.68 ± 2.34,21420.00 ± 2610.94
Unknown-43,21.68 ± 5.77,18.76 ± 5.07,20.08 ± 5.36,3220.00 ± 1213.26
Unknown-44,60.58 ± 5.27,59.43 ± 6.52,59.97 ± 5.80,29920.00 ± 7232.36
Unknown-45,57.87 ± 6.41,38.14 ± 5.84,45.90 ± 5.92,18960.00 ± 1693.52
Unknown-46,22.18 ± 25.19,26.11 ± 26.47,21.01 ± 22.24,800.00 ± 1097.72
Unknown-47,58.38 ± 7.46,59.55 ± 10.90,58.73 ± 8.52,7380.00 ± 1706.46
Unknown-48,38.79 ± 9.51,40.20 ± 9.31,39.20 ± 8.91,9880.00 ± 2928.65
Unknown-49,62.51 ± 4.01,63.25 ± 3.26,62.86 ± 3.46,14200.00 ± 2100.00
Unknown-50,33.83 ± 33.30,32.00 ± 29.50,32.62 ± 30.83,1120.00 ± 901.11
Unknown-51,45.27 ± 20.15,51.02 ± 15.98,47.72 ± 18.51,1080.00 ± 432.43
Unknown-52,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,120.00 ± 130.38
Unknown-53,34.88 ± 7.39,32.90 ± 9.97,33.73 ± 8.72,3160.00 ± 973.65
Unknown-54,74.88 ± 1.96,79.73 ± 2.73,77.22 ± 2.13,58180.00 ± 5199.23
Unknown-55,45.84 ± 6.26,51.64 ± 7.36,48.09 ± 4.26,4340.00 ± 829.46
Unknown-56,28.57 ± 26.24,33.33 ± 40.82,28.83 ± 28.70,660.00 ± 826.44
Unknown-57,26.47 ± 12.93,31.25 ± 14.11,28.45 ± 13.01,3720.00 ± 1249.80
Unknown-58,55.84 ± 11.46,59.40 ± 12.17,57.55 ± 11.76,9620.00 ± 5100.20
Unknown-59,61.21 ± 1.85,62.17 ± 2.20,61.68 ± 1.97,99580.00 ± 4516.30
Unknown-60,47.00 ± 21.15,50.87 ± 19.71,48.68 ± 20.64,3520.00 ± 3139.59
Unknown-61,4.00 ± 8.94,2.22 ± 4.97,2.86 ± 6.39,620.00 ± 589.07
Unknown-62,40.56 ± 10.29,48.39 ± 10.23,43.75 ± 9.87,1900.00 ± 484.77
Unknown-63,39.73 ± 41.76,34.67 ± 40.93,36.78 ± 41.12,1080.00 ± 1925.36
Unknown-64,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,533.33 ± 757.19
Unknown-65,55.06 ± 5.98,58.61 ± 5.59,56.72 ± 5.50,11280.00 ± 5299.25
Unknown-66,37.10 ± 7.49,38.30 ± 8.46,37.54 ± 7.45,2740.00 ± 1021.27
Unknown-67,33.68 ± 12.10,36.32 ± 14.67,34.81 ± 12.97,2560.00 ± 450.56
Unknown-68,48.39 ± 14.09,50.98 ± 19.34,49.20 ± 15.56,5940.00 ± 2578.37
Unknown-69,42.75 ± 5.00,41.96 ± 4.10,42.28 ± 4.16,7380.00 ± 1840.38
Unknown-70,74.79 ± 14.28,70.93 ± 17.11,72.76 ± 15.84,2400.00 ± 1433.53
Unknown-71,46.79 ± 8.94,38.06 ± 8.08,41.77 ± 7.74,1260.00 ± 594.14
Unknown-72,26.62 ± 7.44,23.11 ± 6.38,23.93 ± 4.23,1240.00 ± 740.27
Unknown-73,47.58 ± 16.93,50.89 ± 11.49,48.46 ± 14.61,1480.00 ± 601.66
Unknown-74,52.19 ± 8.03,54.12 ± 7.52,53.13 ± 7.75,20120.00 ± 6003.08
Unknown-75,39.36 ± 15.57,34.29 ± 10.77,36.29 ± 12.30,1300.00 ± 200.00
Unknown-76,71.83 ± 8.00,76.10 ± 8.20,73.83 ± 7.64,9340.00 ± 1771.44
Unknown-77,26.67 ± 20.54,31.87 ± 14.87,26.67 ± 14.83,880.00 ± 630.08
Unknown-78,40.86 ± 13.50,41.60 ± 7.63,40.20 ± 8.35,2360.00 ± 482.70
Unknown-79,19.58 ± 8.42,24.75 ± 6.17,20.45 ± 6.11,1500.00 ± 648.07
Unknown-80,28.00 ± 26.37,33.33 ± 31.18,30.43 ± 28.56,440.00 ± 207.36
Unknown-81,14.30 ± 10.28,11.09 ± 4.71,11.88 ± 5.54,2640.00 ± 730.07
Unknown-82,38.57 ± 41.53,16.50 ± 20.59,19.39 ± 19.75,560.00 ± 181.66
Unknown-83,49.82 ± 9.58,66.18 ± 11.99,56.62 ± 10.17,1220.00 ± 593.30
Unknown-84,42.77 ± 17.20,47.88 ± 12.04,44.70 ± 14.61,820.00 ± 303.32
Unknown-85,50.92 ± 6.15,52.93 ± 6.67,51.81 ± 5.91,10120.00 ± 4232.26
Unknown-86,69.91 ± 4.80,73.85 ± 8.57,71.76 ± 6.40,9140.00 ± 4386.68
Unknown-87,20.57 ± 16.81,19.83 ± 11.14,19.83 ± 13.93,2200.00 ± 1518.22
Unknown-89,21.14 ± 18.33,14.21 ± 9.98,16.64 ± 12.79,2780.00 ± 576.19
Unknown-90,10.00 ± 22.36,2.86 ± 6.39,4.44 ± 9.94,820.00 ± 164.32
Unknown-91,30.48 ± 41.32,21.54 ± 33.69,14.01 ± 14.09,720.00 ± 334.66
Unknown-92,60.12 ± 8.39,73.23 ± 15.57,65.50 ± 10.41,1120.00 ± 192.35
Unknown-94,52.73 ± 16.67,56.06 ± 20.94,53.81 ± 18.35,2540.00 ± 1301.15
Unknown-95,28.97 ± 18.83,28.61 ± 19.11,28.37 ± 18.56,2180.00 ± 785.49
Unknown-96,59.33 ± 6.50,59.35 ± 4.92,59.29 ± 5.43,14320.00 ± 3917.52
Unknown-97,19.03 ± 12.91,18.37 ± 8.56,17.22 ± 10.91,1220.00 ± 506.95
Unknown-98,31.67 ± 21.92,27.71 ± 21.37,29.38 ± 21.43,420.00 ± 216.79
Unknown-100,23.59 ± 8.23,22.78 ± 8.60,23.16 ± 8.39,3380.00 ± 622.09
Unknown-101,13.49 ± 18.40,11.21 ± 13.85,12.19 ± 15.77,1480.00 ± 798.12
Unknown-102,36.19 ± 2.48,36.95 ± 9.11,36.30 ± 5.37,4240.00 ± 2056.21
Unknown-103,43.14 ± 24.50,41.93 ± 22.28,42.09 ± 23.25,1720.00 ± 683.37
Unknown-104,2.86 ± 6.39,2.86 ± 6.39,2.86 ± 6.39,540.00 ± 114.02
Unknown-105,16.73 ± 3.15,18.54 ± 5.80,17.52 ± 4.33,5360.00 ± 1006.48
Unknown-106,16.99 ± 12.24,20.76 ± 14.24,18.18 ± 12.11,1460.00 ± 568.33
Unknown-107,16.32 ± 5.06,17.78 ± 11.16,16.20 ± 6.89,1380.00 ± 396.23
Unknown-108,26.95 ± 18.77,24.50 ± 17.91,25.62 ± 18.29,2160.00 ± 1628.80
Unknown-109,10.41 ± 10.66,12.89 ± 15.39,11.06 ± 11.75,1660.00 ± 304.96
Unknown-110,21.78 ± 7.16,23.71 ± 10.28,22.61 ± 8.51,5320.00 ± 1382.75
Unknown-111,49.02 ± 8.25,50.75 ± 9.33,49.84 ± 8.66,7440.00 ± 1818.79
Unknown-112,50.40 ± 8.89,47.70 ± 10.36,48.90 ± 9.36,3700.00 ± 1772.00
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 230.22
Unknown-114,21.33 ± 14.88,26.57 ± 20.04,23.41 ± 16.76,580.00 ± 294.96
Unknown-115,14.35 ± 5.20,15.46 ± 7.62,14.39 ± 4.85,1840.00 ± 654.22
Unknown-116,20.00 ± 44.72,6.67 ± 14.91,10.00 ± 22.36,160.00 ± 114.02
Unknown-117,53.47 ± 2.43,55.83 ± 5.16,54.49 ± 2.82,31160.00 ± 4368.98
Unknown-118,12.14 ± 14.45,18.33 ± 21.34,14.58 ± 17.18,325.00 ± 263.00
Unknown-119,31.37 ± 6.87,36.69 ± 8.37,33.81 ± 7.53,9600.00 ± 1776.23
Unknown-120,73.72 ± 2.61,45.54 ± 1.35,56.29 ± 1.71,70240.00 ± 1190.80
Unknown-121,10.61 ± 16.11,14.67 ± 20.22,12.06 ± 17.45,1000.00 ± 463.68
Unknown-122,25.56 ± 30.83,21.71 ± 24.79,21.77 ± 24.55,400.00 ± 264.58
Unknown-123,53.28 ± 6.29,52.18 ± 3.78,52.65 ± 4.66,9160.00 ± 2294.12
Unknown-124,44.06 ± 12.11,42.16 ± 12.90,42.27 ± 11.05,3100.00 ± 1869.49
Unknown-125,25.86 ± 6.59,27.61 ± 5.83,26.47 ± 5.39,2260.00 ± 1154.56
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-127,23.44 ± 29.68,14.71 ± 9.36,16.19 ± 13.54,840.00 ± 439.32
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 83.67
Unknown-129,17.98 ± 7.66,22.78 ± 9.55,19.82 ± 8.23,780.00 ± 109.54
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-131,29.96 ± 18.33,33.45 ± 19.76,31.33 ± 18.41,880.00 ± 465.83
Unknown-132,12.50 ± 21.65,8.89 ± 14.49,10.35 ± 17.34,500.00 ± 234.52
Unknown-133,12.50 ± 21.65,8.57 ± 12.78,9.94 ± 15.86,780.00 ± 420.71
Unknown-134,16.75 ± 17.13,25.45 ± 30.64,18.10 ± 17.39,620.00 ± 349.28
Unknown-135,28.30 ± 13.23,28.75 ± 12.78,28.50 ± 13.01,5660.00 ± 753.66
Unknown-136,17.62 ± 12.80,21.94 ± 14.78,19.52 ± 13.71,2380.00 ± 476.45
Unknown-137,35.63 ± 23.07,45.84 ± 35.92,35.79 ± 20.33,860.00 ± 965.92
Unknown-138,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,400.00 ± 300.00
Unknown-139,46.67 ± 17.24,43.53 ± 19.62,44.84 ± 18.25,1260.00 ± 844.39
Unknown-140,21.67 ± 30.96,30.00 ± 41.50,24.44 ± 33.70,300.00 ± 187.08
Unknown-141,30.00 ± 47.61,30.00 ± 47.61,30.00 ± 47.61,200.00 ± 216.02
Unknown-142,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 359.40
Unknown-143,33.02 ± 21.16,38.55 ± 23.08,35.38 ± 21.77,2200.00 ± 484.77
Unknown-144,2.67 ± 5.96,6.67 ± 14.91,3.81 ± 8.52,400.00 ± 200.00
Unknown-145,6.67 ± 14.91,2.00 ± 4.47,3.08 ± 6.88,520.00 ± 828.85
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-147,44.46 ± 8.74,43.58 ± 13.17,43.35 ± 9.29,1740.00 ± 694.98
Unknown-148,27.46 ± 16.39,27.09 ± 18.78,26.90 ± 17.77,2880.00 ± 1940.88
Unknown-149,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 343.51
Unknown-150,50.91 ± 16.61,52.31 ± 8.75,51.22 ± 13.20,1440.00 ± 1021.27
Unknown-151,40.36 ± 4.84,40.71 ± 7.33,40.46 ± 5.89,5480.00 ± 3840.18
Unknown-152,4.32 ± 6.03,4.52 ± 6.54,4.22 ± 5.79,2080.00 ± 1984.19
Unknown-153,16.67 ± 23.57,9.17 ± 14.55,11.64 ± 17.70,580.00 ± 277.49
Unknown-154,8.86 ± 13.34,14.17 ± 19.45,10.67 ± 15.35,780.00 ± 402.49
Unknown-155,58.46 ± 5.86,61.88 ± 8.48,59.96 ± 6.47,15820.00 ± 3828.45
Unknown-156,63.11 ± 6.10,67.97 ± 6.76,65.37 ± 5.87,6220.00 ± 1054.51
Unknown-157,42.57 ± 17.54,44.90 ± 19.78,42.97 ± 18.65,1200.00 ± 234.52
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1120.00 ± 846.76
Unknown-159,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-160,21.25 ± 28.39,12.50 ± 15.96,15.71 ± 20.40,450.00 ± 369.68
Unknown-161,1.25 ± 2.80,2.86 ± 6.39,1.74 ± 3.89,580.00 ± 294.96
Unknown-162,27.63 ± 15.77,26.30 ± 16.35,26.39 ± 15.03,1140.00 ± 512.84
Unknown-163,43.93 ± 16.16,45.64 ± 12.07,44.58 ± 14.23,2680.00 ± 637.97
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 44.72
Unknown-165,1.25 ± 2.80,1.82 ± 4.07,1.48 ± 3.31,620.00 ± 925.74
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-167,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-168,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 507.94
Unknown-169,21.39 ± 8.04,19.39 ± 6.50,19.83 ± 6.23,2180.00 ± 432.43
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1294.22
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 258.84
Unknown-172,26.19 ± 35.40,29.52 ± 34.40,26.08 ± 31.87,420.00 ± 370.14
Unknown-173,36.14 ± 7.79,36.20 ± 5.74,35.77 ± 5.14,2800.00 ± 1007.47
Unknown-174,2.00 ± 4.47,5.00 ± 11.18,2.86 ± 6.39,720.00 ± 228.04
Unknown-175,49.29 ± 7.57,50.91 ± 8.49,50.05 ± 7.91,6920.00 ± 2338.16
Unknown-176,19.69 ± 20.71,19.28 ± 19.97,18.93 ± 19.93,1100.00 ± 452.77
Unknown-177,11.28 ± 9.41,19.60 ± 19.92,14.15 ± 12.86,960.00 ± 461.52
Unknown-178,38.25 ± 12.26,41.70 ± 8.08,39.71 ± 10.11,2780.00 ± 712.04
Unknown-179,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,120.00 ± 178.89
Unknown-180,19.85 ± 14.35,16.39 ± 12.97,17.68 ± 13.38,1040.00 ± 427.78
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-182,18.25 ± 19.00,14.88 ± 12.07,15.94 ± 14.05,1200.00 ± 430.12
Unknown-183,4.33 ± 6.75,6.00 ± 8.94,5.02 ± 7.68,820.00 ± 349.28
Unknown-184,58.52 ± 8.71,58.16 ± 9.28,58.33 ± 9.00,18840.00 ± 6890.79
Unknown-186,11.31 ± 19.68,20.95 ± 31.69,14.44 ± 24.09,820.00 ± 676.02
Unknown-187,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,760.00 ± 364.69
Unknown-188,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 122.47
Unknown-189,35.75 ± 36.91,49.00 ± 36.77,38.92 ± 35.27,440.00 ± 207.36
Unknown-190,20.87 ± 15.34,16.95 ± 10.81,18.49 ± 12.26,1320.00 ± 843.80
Unknown-191,24.74 ± 3.28,31.24 ± 6.83,27.28 ± 3.68,3560.00 ± 684.11
Unknown-193,21.87 ± 9.29,22.57 ± 12.31,21.73 ± 10.49,3100.00 ± 1469.69
Unknown-194,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 130.38
Unknown-195,51.89 ± 11.30,57.99 ± 14.27,54.40 ± 12.01,5200.00 ± 2045.73
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 363.32
Unknown-197,32.28 ± 5.60,48.43 ± 3.52,38.42 ± 4.16,2740.00 ± 1633.40
Unknown-198,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 378.59
Unknown-199,27.11 ± 19.20,28.76 ± 19.10,27.44 ± 18.71,1900.00 ± 830.66
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-201,7.50 ± 11.18,4.52 ± 6.54,5.64 ± 8.24,800.00 ± 380.79
Unknown-202,1.18 ± 2.63,1.82 ± 4.07,1.43 ± 3.19,580.00 ± 311.45
Unknown-203,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 387.30
Unknown-204,46.44 ± 28.98,46.79 ± 20.88,44.97 ± 23.17,680.00 ± 192.35
Unknown-205,25.00 ± 28.87,37.50 ± 47.87,29.17 ± 34.36,100.00 ± 81.65
Unknown-206,21.58 ± 20.07,23.99 ± 21.95,22.67 ± 20.87,2620.00 ± 2777.05
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 277.49
Unknown-208,12.12 ± 11.88,12.67 ± 14.07,11.94 ± 12.52,1080.00 ± 465.83
Unknown-209,5.18 ± 8.67,13.43 ± 26.22,7.29 ± 13.00,900.00 ± 458.26
Unknown-210,23.77 ± 16.57,33.95 ± 25.86,27.88 ± 20.09,640.00 ± 336.15
Unknown-211,24.37 ± 5.85,25.11 ± 8.37,24.64 ± 6.95,5340.00 ± 1558.20
Unknown-212,23.12 ± 12.04,21.97 ± 16.72,22.19 ± 14.02,4560.00 ± 1215.73
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 182.57
Unknown-214,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,200.00 ± 100.00
Unknown-215,25.88 ± 15.44,46.17 ± 29.94,32.12 ± 18.93,620.00 ± 216.79
Unknown-216,1.18 ± 2.63,1.05 ± 2.35,1.11 ± 2.48,960.00 ± 669.33
Unknown-217,45.12 ± 7.96,43.27 ± 10.93,44.06 ± 9.42,14360.00 ± 4581.27
Unknown-218,45.03 ± 16.34,53.86 ± 15.96,47.92 ± 14.20,1500.00 ± 758.29
Unknown-219,47.76 ± 10.27,47.39 ± 7.39,47.22 ± 7.86,3800.00 ± 1272.79
Unknown-220,20.42 ± 15.09,22.09 ± 12.93,20.77 ± 13.92,2300.00 ± 860.23
Unknown-221,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 521.54
Unknown-222,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 618.47
Unknown-225,33.24 ± 4.19,38.68 ± 13.19,35.13 ± 6.52,2460.00 ± 820.37
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,475.00 ± 689.81
Unknown-227,4.44 ± 9.94,8.89 ± 19.88,5.93 ± 13.25,880.00 ± 949.74
Unknown-228,33.57 ± 9.97,32.66 ± 7.96,32.03 ± 6.45,2160.00 ± 680.44
Unknown-229,32.52 ± 11.48,37.68 ± 13.35,34.49 ± 11.69,1760.00 ± 1105.89
Unknown-230,55.51 ± 9.90,51.83 ± 9.33,53.23 ± 8.78,5860.00 ± 2790.70
Unknown-231,46.13 ± 12.65,42.14 ± 12.53,43.73 ± 12.15,2720.00 ± 576.19
Unknown-232,15.07 ± 5.92,15.55 ± 5.07,14.59 ± 4.12,1320.00 ± 370.14
Unknown-233,41.76 ± 16.55,38.25 ± 15.38,39.66 ± 15.61,3360.00 ± 1883.61
Unknown-234,60.10 ± 2.59,59.00 ± 5.25,59.49 ± 3.75,10820.00 ± 3307.11
Unknown-235,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,100.00 ± 70.71
Unknown-236,50.00 ± 70.71,16.67 ± 23.57,25.00 ± 35.36,200.00 ± 141.42
Unknown-237,5.71 ± 12.78,2.67 ± 5.96,3.64 ± 8.13,520.00 ± 567.45
Unknown-238,36.95 ± 5.52,40.45 ± 11.44,38.20 ± 6.80,3300.00 ± 1550.81
Unknown-239,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,720.00 ± 491.93
Unknown-240,21.19 ± 14.46,18.82 ± 11.96,19.74 ± 13.20,1500.00 ± 308.22
Unknown-241,18.77 ± 13.62,24.88 ± 14.69,20.67 ± 12.88,740.00 ± 433.59
Unknown-242,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 1067.71
Unknown-243,24.55 ± 16.49,16.95 ± 11.04,18.83 ± 11.63,840.00 ± 594.14
Unknown-244,40.39 ± 34.94,48.57 ± 30.78,41.80 ± 33.57,400.00 ± 187.08
Unknown-246,37.36 ± 16.97,41.44 ± 13.69,38.35 ± 13.95,2080.00 ± 1035.37
Unknown-247,1.00 ± 2.24,1.33 ± 2.98,1.14 ± 2.56,640.00 ± 572.71
Unknown-248,20.05 ± 7.99,17.76 ± 9.78,18.55 ± 8.80,1920.00 ± 742.97
Unknown-249,18.30 ± 14.24,23.33 ± 13.69,19.30 ± 11.52,440.00 ± 270.19
Unknown-250,2.50 ± 5.59,2.86 ± 6.39,2.67 ± 5.96,660.00 ± 415.93
Unknown-251,32.57 ± 30.19,25.90 ± 26.54,28.57 ± 27.70,1020.00 ± 1418.45
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-253,37.46 ± 7.79,39.43 ± 10.62,38.09 ± 8.29,4640.00 ± 870.63
Unknown-254,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,375.00 ± 359.40
Unknown-255,28.44 ± 8.02,35.18 ± 11.79,31.20 ± 9.24,3660.00 ± 194.94
Unknown-256,44.83 ± 10.68,38.76 ± 9.89,39.94 ± 6.28,640.00 ± 378.15
Unknown-257,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 439.32
Unknown-258,24.35 ± 6.43,24.12 ± 4.05,23.72 ± 3.83,3680.00 ± 1595.93
Unknown-259,32.83 ± 21.44,41.67 ± 27.64,36.57 ± 24.00,560.00 ± 219.09
Unknown-260,27.81 ± 35.32,31.64 ± 39.04,28.79 ± 36.32,580.00 ± 544.98
Unknown-261,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-262,43.10 ± 10.92,46.51 ± 17.10,44.23 ± 12.79,3260.00 ± 2020.64
Unknown-263,52.97 ± 47.21,56.26 ± 49.88,54.56 ± 48.51,3333.33 ± 3027.10
Unknown-264,28.92 ± 14.75,29.38 ± 12.89,27.95 ± 11.71,2660.00 ± 1273.97
Unknown-265,29.55 ± 23.95,22.18 ± 16.97,25.26 ± 19.86,2400.00 ± 1133.58
Unknown-266,60.05 ± 9.29,47.71 ± 7.49,53.08 ± 7.98,8960.00 ± 882.04
Unknown-267,60.63 ± 7.42,41.95 ± 6.59,49.55 ± 6.96,16760.00 ± 2020.64
Unknown-268,18.17 ± 15.77,19.83 ± 15.97,18.42 ± 15.21,680.00 ± 465.83
Unknown-269,16.19 ± 10.67,18.90 ± 12.39,17.41 ± 11.46,2600.00 ± 644.20
Unknown-270,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,220.00 ± 130.38
Unknown-271,55.11 ± 7.74,54.40 ± 5.65,54.65 ± 6.30,7120.00 ± 1314.15
Unknown-272,15.88 ± 10.39,18.43 ± 7.87,16.88 ± 9.21,3660.00 ± 1016.37
Unknown-273,49.47 ± 7.68,45.59 ± 11.03,47.32 ± 9.39,4440.00 ± 1439.79
Unknown-274,33.41 ± 8.93,31.77 ± 6.33,32.52 ± 7.43,8400.00 ± 2767.67
Unknown-275,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 167.33
Unknown-276,9.62 ± 13.18,11.06 ± 16.08,10.03 ± 13.87,540.00 ± 669.33
Unknown-277,12.49 ± 12.86,20.07 ± 18.66,14.92 ± 14.60,980.00 ± 725.95
