Category,precision,recall,f1-score,support
Unknown-892,7.86 ± 11.41,7.33 ± 10.11,7.33 ± 10.11,620.00 ± 277.49
Unknown-893,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-894,28.13 ± 20.43,27.67 ± 16.65,26.66 ± 17.46,540.00 ± 364.69
Unknown-895,29.00 ± 21.33,28.33 ± 18.26,28.00 ± 18.91,260.00 ± 114.02
Unknown-896,23.33 ± 32.49,20.00 ± 27.39,21.43 ± 29.45,260.00 ± 304.96
Unknown-898,11.00 ± 15.17,9.52 ± 14.68,9.95 ± 14.43,640.00 ± 357.77
Unknown-899,5.00 ± 11.18,4.00 ± 8.94,4.44 ± 9.94,740.00 ± 439.32
Unknown-900,7.36 ± 5.04,37.50 ± 28.46,12.09 ± 8.17,225.00 ± 95.74
Unknown-901,26.62 ± 20.24,32.14 ± 20.82,28.63 ± 20.14,2420.00 ± 2905.51
Unknown-902,1.33 ± 2.98,1.67 ± 3.73,1.48 ± 3.31,1240.00 ± 687.75
Unknown-903,20.00 ± 27.39,20.00 ± 27.39,20.00 ± 27.39,320.00 ± 130.38
Unknown-905,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 541.29
Unknown-906,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 230.94
Unknown-907,27.86 ± 33.35,23.10 ± 24.16,23.53 ± 25.18,460.00 ± 336.15
Unknown-908,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-909,39.68 ± 16.56,40.54 ± 5.09,39.10 ± 11.90,900.00 ± 452.77
Unknown-910,23.13 ± 25.16,23.07 ± 22.61,22.67 ± 23.47,2280.00 ± 2014.20
Unknown-911,25.91 ± 20.94,22.19 ± 16.96,23.09 ± 17.19,2460.00 ± 2565.74
Unknown-912,16.10 ± 15.43,30.12 ± 41.51,19.67 ± 21.25,1440.00 ± 2371.29
Unknown-913,21.06 ± 23.48,25.71 ± 27.01,23.09 ± 25.11,1620.00 ± 1003.49
Unknown-915,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 207.36
Unknown-916,0.91 ± 2.03,5.00 ± 11.18,1.54 ± 3.44,380.00 ± 363.32
Unknown-917,23.75 ± 18.84,23.62 ± 17.81,23.49 ± 18.14,600.00 ± 463.68
Unknown-918,30.66 ± 14.91,29.30 ± 14.30,29.86 ± 14.33,2360.00 ± 1246.19
Unknown-919,13.35 ± 12.32,16.89 ± 17.30,14.60 ± 14.00,920.00 ± 526.31
Unknown-920,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 189.30
Unknown-921,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-922,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 54.77
Unknown-923,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-924,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-925,11.67 ± 16.24,8.21 ± 14.44,8.21 ± 12.60,480.00 ± 471.17
Unknown-926,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-928,15.88 ± 11.33,15.81 ± 10.94,15.52 ± 10.95,1500.00 ± 1268.86
Unknown-929,23.33 ± 18.77,34.44 ± 20.56,25.33 ± 15.92,600.00 ± 707.11
Unknown-930,2.86 ± 6.39,4.00 ± 8.94,3.33 ± 7.45,320.00 ± 238.75
Unknown-931,48.01 ± 10.47,48.62 ± 12.08,47.73 ± 9.91,3820.00 ± 3219.78
Unknown-932,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,1080.00 ± 1859.30
Unknown-933,3.75 ± 8.39,3.53 ± 7.89,3.64 ± 8.13,640.00 ± 638.75
Unknown-934,21.41 ± 16.36,25.71 ± 17.28,22.93 ± 16.18,1000.00 ± 469.04
Unknown-935,15.71 ± 14.42,19.52 ± 21.85,16.46 ± 16.08,1580.00 ± 1914.94
Unknown-936,21.22 ± 8.45,44.13 ± 20.42,27.59 ± 10.53,460.00 ± 320.94
Unknown-937,18.77 ± 25.71,17.68 ± 24.32,18.17 ± 24.90,4820.00 ± 3183.87
Unknown-938,30.93 ± 25.16,42.00 ± 14.83,33.56 ± 19.38,580.00 ± 238.75
Unknown-939,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-940,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 244.95
Unknown-941,42.86 ± 50.84,33.33 ± 40.82,35.90 ± 41.66,225.00 ± 263.00
Unknown-942,15.24 ± 15.58,12.83 ± 12.93,12.79 ± 12.29,840.00 ± 658.03
Unknown-943,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-944,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-945,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1700.00 ± 2803.57
Unknown-946,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 216.79
Unknown-947,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 122.47
Unknown-948,3.12 ± 6.25,6.25 ± 12.50,4.17 ± 8.33,200.00 ± 182.57
Unknown-949,6.67 ± 14.91,2.86 ± 6.39,4.00 ± 8.94,520.00 ± 238.75
Unknown-951,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 114.02
Unknown-952,38.99 ± 19.72,35.57 ± 18.22,37.04 ± 18.89,2320.00 ± 1194.57
Unknown-953,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 258.84
Unknown-954,13.25 ± 15.85,9.82 ± 12.16,11.26 ± 13.73,1350.00 ± 1053.57
Unknown-955,20.83 ± 14.32,24.13 ± 20.22,21.17 ± 14.96,1160.00 ± 456.07
Unknown-956,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 219.09
Unknown-957,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-958,12.29 ± 11.73,15.87 ± 14.72,13.66 ± 12.71,1180.00 ± 571.84
Unknown-959,19.49 ± 17.82,27.50 ± 26.58,22.59 ± 20.87,520.00 ± 383.41
Unknown-960,20.24 ± 31.68,22.92 ± 31.46,21.21 ± 31.49,250.00 ± 173.21
Unknown-961,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 178.89
Unknown-962,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,533.33 ± 57.74
Unknown-963,24.00 ± 43.36,30.00 ± 44.72,25.71 ± 43.33,300.00 ± 187.08
Unknown-964,28.11 ± 16.98,27.49 ± 17.45,27.69 ± 17.26,1980.00 ± 1657.41
Unknown-965,16.09 ± 11.53,15.97 ± 10.66,15.73 ± 10.63,1700.00 ± 543.14
Unknown-966,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,760.00 ± 270.19
Unknown-967,22.33 ± 18.09,30.19 ± 39.76,24.30 ± 25.00,460.00 ± 207.36
Unknown-968,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-969,20.93 ± 23.68,31.79 ± 31.35,22.69 ± 20.80,520.00 ± 303.32
Unknown-970,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,120.00 ± 83.67
Unknown-971,19.04 ± 10.47,16.54 ± 9.85,16.91 ± 8.33,1400.00 ± 839.64
Unknown-972,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-973,23.33 ± 25.28,13.33 ± 13.94,16.33 ± 17.09,420.00 ± 268.33
Unknown-974,48.00 ± 37.54,24.05 ± 18.22,28.32 ± 17.31,600.00 ± 212.13
Unknown-975,11.25 ± 15.56,11.67 ± 16.24,11.45 ± 15.89,660.00 ± 517.69
Unknown-976,12.50 ± 25.00,25.00 ± 50.00,16.67 ± 33.33,75.00 ± 95.74
Unknown-977,23.16 ± 17.43,19.83 ± 15.25,21.02 ± 15.86,1200.00 ± 484.77
Unknown-978,18.22 ± 21.55,19.83 ± 22.59,18.84 ± 21.93,2880.00 ± 1930.54
Unknown-979,20.00 ± 27.39,16.67 ± 23.57,18.00 ± 24.90,200.00 ± 158.11
Unknown-980,2.86 ± 6.39,2.00 ± 4.47,2.35 ± 5.26,960.00 ± 598.33
Unknown-981,12.39 ± 17.87,17.90 ± 24.55,14.48 ± 20.31,1800.00 ± 1461.16
Unknown-982,40.05 ± 17.00,55.00 ± 27.39,46.02 ± 20.90,660.00 ± 397.49
Unknown-983,12.33 ± 10.03,13.04 ± 9.76,12.35 ± 9.60,1720.00 ± 1355.36
Unknown-984,67.81 ± 24.60,51.85 ± 19.73,55.79 ± 16.13,4120.00 ± 6641.31
Unknown-985,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-986,30.67 ± 27.02,28.89 ± 21.66,29.41 ± 23.76,740.00 ± 733.48
Unknown-988,15.24 ± 15.58,17.38 ± 16.14,15.43 ± 14.51,340.00 ± 251.00
Unknown-989,5.83 ± 8.12,8.33 ± 11.79,6.86 ± 9.60,560.00 ± 114.02
Unknown-990,42.86 ± 33.95,26.70 ± 19.30,32.38 ± 23.71,1320.00 ± 622.09
Unknown-992,43.04 ± 11.14,46.69 ± 10.96,44.06 ± 8.47,1800.00 ± 612.37
Unknown-993,53.82 ± 14.64,53.21 ± 15.33,52.86 ± 12.89,3480.00 ± 967.99
Unknown-995,31.11 ± 42.60,28.89 ± 28.97,28.22 ± 34.17,300.00 ± 367.42
Unknown-996,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 152.75
Unknown-997,42.22 ± 7.71,50.01 ± 6.82,45.68 ± 7.10,2180.00 ± 843.80
Unknown-1002,32.35 ± 26.67,43.67 ± 32.15,36.41 ± 28.01,980.00 ± 363.32
Unknown-1003,11.67 ± 16.24,40.00 ± 54.77,18.00 ± 24.90,360.00 ± 378.15
Unknown-1004,22.18 ± 18.60,22.50 ± 18.87,21.56 ± 17.01,900.00 ± 848.53
Unknown-1006,12.06 ± 16.91,16.00 ± 21.91,13.65 ± 18.85,720.00 ± 736.21
Unknown-1007,39.00 ± 45.88,30.33 ± 31.89,33.78 ± 37.53,260.00 ± 207.36
Unknown-1008,20.82 ± 13.19,20.26 ± 14.36,20.44 ± 13.74,2140.00 ± 773.30
Unknown-1009,21.04 ± 20.98,25.71 ± 27.01,23.03 ± 23.45,940.00 ± 550.45
Unknown-1010,31.58 ± 8.11,43.22 ± 6.13,35.88 ± 5.48,900.00 ± 254.95
Unknown-1011,21.42 ± 13.46,22.54 ± 13.78,21.89 ± 13.47,4720.00 ± 268.33
Unknown-1012,31.79 ± 24.10,37.50 ± 24.65,33.81 ± 24.38,460.00 ± 313.05
Unknown-1013,29.68 ± 17.62,27.87 ± 16.32,28.56 ± 16.54,1500.00 ± 1142.37
Unknown-1015,14.17 ± 14.91,12.50 ± 12.50,13.21 ± 13.46,500.00 ± 282.84
Unknown-1017,8.33 ± 9.62,15.48 ± 17.98,10.82 ± 12.50,600.00 ± 200.00
Unknown-1018,20.18 ± 13.49,19.23 ± 4.29,17.73 ± 6.15,1420.00 ± 614.00
Unknown-1019,44.95 ± 14.99,44.89 ± 8.66,44.70 ± 11.93,6740.00 ± 2371.29
Unknown-1020,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-1021,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 426.61
Unknown-1022,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 181.66
Unknown-1023,1.82 ± 4.07,1.18 ± 2.63,1.43 ± 3.19,780.00 ± 614.00
Unknown-1024,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-1025,38.50 ± 16.40,31.76 ± 15.20,34.42 ± 15.76,820.00 ± 178.89
Unknown-1026,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1180.00 ± 506.95
Unknown-1027,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-1028,6.67 ± 14.91,7.50 ± 16.77,7.06 ± 15.78,500.00 ± 200.00
Unknown-1029,5.38 ± 8.70,16.67 ± 28.87,6.14 ± 8.64,240.00 ± 230.22
Unknown-1030,15.08 ± 20.56,17.33 ± 20.47,15.93 ± 20.44,620.00 ± 460.43
Unknown-1031,3.25 ± 5.78,5.15 ± 7.55,3.85 ± 6.42,800.00 ± 430.12
Unknown-1032,27.53 ± 5.20,25.58 ± 5.17,26.47 ± 5.03,740.00 ± 328.63
Unknown-1033,14.24 ± 15.14,11.54 ± 10.66,12.45 ± 11.93,1100.00 ± 738.24
Unknown-1034,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 238.05
Unknown-1035,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-1036,5.11 ± 8.66,7.62 ± 14.52,6.03 ± 10.84,800.00 ± 943.40
Unknown-1037,12.57 ± 11.49,14.17 ± 14.91,12.91 ± 12.41,940.00 ± 167.33
Unknown-1039,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-1040,30.00 ± 18.26,48.33 ± 38.37,33.56 ± 19.73,240.00 ± 181.66
Unknown-1042,2.86 ± 6.39,10.00 ± 22.36,4.44 ± 9.94,220.00 ± 130.38
Unknown-1044,10.00 ± 22.36,20.00 ± 44.72,13.33 ± 29.81,240.00 ± 151.66
Unknown-1045,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 438.18
Unknown-1046,17.66 ± 17.01,11.53 ± 10.57,13.72 ± 12.57,1040.00 ± 391.15
Unknown-1047,12.38 ± 13.72,9.71 ± 9.17,10.19 ± 9.52,540.00 ± 151.66
Unknown-1048,28.33 ± 29.81,25.71 ± 27.68,25.14 ± 25.10,320.00 ± 228.04
Unknown-1049,30.62 ± 17.95,29.32 ± 18.39,29.73 ± 17.81,1980.00 ± 1485.60
Unknown-1050,4.76 ± 7.34,8.10 ± 14.44,5.87 ± 9.65,500.00 ± 514.78
Unknown-1052,25.43 ± 12.21,46.67 ± 31.51,29.61 ± 10.88,360.00 ± 181.66
Unknown-1053,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-1054,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,260.00 ± 194.94
Unknown-1055,15.00 ± 20.54,9.75 ± 11.69,11.73 ± 14.86,740.00 ± 743.64
Unknown-1056,28.87 ± 26.70,39.62 ± 36.98,33.37 ± 30.97,980.00 ± 1040.19
Unknown-1057,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 360.56
Unknown-1058,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-1059,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 277.49
Unknown-1060,15.00 ± 11.15,16.44 ± 11.95,15.35 ± 10.85,940.00 ± 439.32
Unknown-1061,23.05 ± 10.01,21.22 ± 8.61,21.76 ± 9.10,1460.00 ± 313.05
Unknown-1062,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 191.49
Unknown-1064,23.75 ± 14.18,24.19 ± 14.23,23.78 ± 13.89,1980.00 ± 849.71
Unknown-1066,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,250.00 ± 173.21
Unknown-1068,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 204.94
Unknown-1069,36.27 ± 14.63,37.66 ± 18.54,36.78 ± 16.14,1220.00 ± 580.52
Unknown-1070,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,160.00 ± 151.66
Unknown-1072,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,760.00 ± 403.73
Unknown-1073,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 178.89
Unknown-1074,32.46 ± 10.82,29.25 ± 10.94,30.08 ± 9.61,1260.00 ± 350.71
Unknown-1076,4.00 ± 8.94,2.50 ± 5.59,3.08 ± 6.88,980.00 ± 1548.22
Unknown-1077,28.43 ± 27.52,30.00 ± 34.16,28.46 ± 29.23,500.00 ± 430.12
Unknown-1078,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-1079,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,280.00 ± 130.38
Unknown-1080,18.40 ± 17.35,20.87 ± 19.94,19.51 ± 18.45,2040.00 ± 1244.19
Unknown-1081,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 238.75
Unknown-1082,5.08 ± 7.05,16.67 ± 23.57,7.64 ± 10.48,140.00 ± 114.02
Unknown-1083,6.72 ± 6.20,7.89 ± 8.39,6.89 ± 6.40,660.00 ± 391.15
Unknown-1084,37.86 ± 39.25,36.08 ± 38.58,29.06 ± 22.21,620.00 ± 454.97
Unknown-1085,40.32 ± 23.85,27.49 ± 7.78,31.60 ± 11.77,1220.00 ± 589.07
Unknown-1086,30.06 ± 7.28,33.86 ± 10.72,31.22 ± 6.93,1760.00 ± 1001.50
Unknown-1087,18.33 ± 20.75,29.00 ± 41.29,17.71 ± 17.66,220.00 ± 216.79
Unknown-1089,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-1090,1.82 ± 4.07,2.22 ± 4.97,2.00 ± 4.47,520.00 ± 356.37
Unknown-1092,12.42 ± 8.20,28.67 ± 19.38,16.87 ± 11.07,1140.00 ± 1230.04
Unknown-1093,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 181.66
Unknown-1094,54.43 ± 16.67,48.99 ± 15.69,50.66 ± 14.27,1900.00 ± 1065.36
Unknown-1095,22.06 ± 18.01,18.19 ± 11.45,19.50 ± 13.28,1040.00 ± 397.49
Unknown-1096,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 173.21
Unknown-1097,16.57 ± 22.71,20.33 ± 28.59,18.16 ± 25.08,880.00 ± 849.71
Unknown-1099,13.71 ± 16.34,15.00 ± 14.91,13.99 ± 15.10,600.00 ± 141.42
Unknown-1100,29.42 ± 17.07,26.98 ± 16.61,28.06 ± 16.72,1420.00 ± 828.85
Unknown-1101,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-1102,28.00 ± 43.82,18.00 ± 24.90,21.33 ± 30.70,160.00 ± 207.36
Unknown-1103,0.00,0.00,0.00,100.00
Unknown-1104,12.86 ± 21.67,40.00 ± 54.77,18.33 ± 29.11,420.00 ± 311.45
Unknown-1105,8.33 ± 11.91,8.07 ± 9.84,8.01 ± 10.53,1100.00 ± 863.13
Unknown-1106,5.33 ± 8.69,15.00 ± 22.36,6.80 ± 10.02,220.00 ± 130.38
Unknown-1107,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,520.00 ± 334.66
Unknown-1108,21.25 ± 12.93,29.22 ± 18.79,24.57 ± 15.26,1000.00 ± 815.48
Unknown-1110,44.76 ± 40.18,46.95 ± 38.95,44.86 ± 39.42,1200.00 ± 1767.77
Unknown-1111,32.95 ± 26.38,31.11 ± 22.34,31.10 ± 22.97,600.00 ± 254.95
Unknown-1112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 187.08
Unknown-1116,17.27 ± 12.51,44.86 ± 39.51,24.39 ± 18.59,420.00 ± 216.79
Unknown-1117,37.38 ± 14.82,16.10 ± 7.51,22.21 ± 9.82,1560.00 ± 288.10
Unknown-1118,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-1119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-1120,17.50 ± 20.92,17.38 ± 16.14,15.64 ± 15.25,580.00 ± 311.45
Unknown-1121,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-1122,20.54 ± 16.39,38.48 ± 39.65,24.87 ± 19.68,720.00 ± 449.44
Unknown-1123,23.00 ± 16.90,21.13 ± 12.96,20.71 ± 13.08,860.00 ± 527.26
Unknown-1124,17.52 ± 18.57,23.00 ± 22.80,18.16 ± 17.76,420.00 ± 249.00
Unknown-1125,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 676.76
Unknown-1126,7.46 ± 7.31,11.74 ± 12.19,8.64 ± 8.11,1360.00 ± 838.45
Unknown-1127,29.00 ± 24.37,41.67 ± 30.05,33.28 ± 24.89,280.00 ± 109.54
Unknown-1128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 181.66
Unknown-1129,36.13 ± 27.31,50.56 ± 26.38,41.11 ± 26.94,480.00 ± 277.49
Unknown-1130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 164.32
Unknown-1132,34.57 ± 24.29,46.67 ± 36.13,34.81 ± 20.97,460.00 ± 219.09
Unknown-1133,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 204.94
Unknown-1134,7.86 ± 11.41,12.86 ± 21.67,9.52 ± 14.68,360.00 ± 240.83
Unknown-1136,36.42 ± 15.16,34.41 ± 14.75,35.03 ± 14.21,2480.00 ± 2006.74
Unknown-1138,30.83 ± 36.99,40.00 ± 41.83,27.87 ± 29.47,300.00 ± 200.00
Unknown-1139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,660.00 ± 336.15
Unknown-1140,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-1141,19.00 ± 20.74,22.89 ± 23.75,20.40 ± 21.47,480.00 ± 294.96
Unknown-1142,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 114.02
Unknown-1143,18.85 ± 17.57,17.79 ± 16.18,18.22 ± 16.82,2220.00 ± 1037.79
Unknown-1144,2.22 ± 4.97,4.00 ± 8.94,2.86 ± 6.39,440.00 ± 343.51
Unknown-1145,24.72 ± 23.58,13.56 ± 12.36,16.76 ± 15.23,700.00 ± 393.70
Unknown-1146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-1147,31.64 ± 16.78,31.33 ± 6.39,29.89 ± 9.30,480.00 ± 294.96
Unknown-1148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 181.66
Unknown-1150,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-1152,10.87 ± 10.13,19.94 ± 20.04,13.87 ± 13.18,940.00 ± 589.92
Unknown-1153,36.47 ± 9.73,44.92 ± 18.94,38.16 ± 9.63,880.00 ± 712.04
Unknown-1155,23.89 ± 24.81,26.94 ± 29.71,25.26 ± 26.99,1240.00 ± 798.75
Unknown-1156,6.29 ± 9.51,11.67 ± 16.24,8.07 ± 11.82,400.00 ± 300.00
Unknown-1157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 414.73
Unknown-1158,19.17 ± 21.97,40.00 ± 41.83,25.33 ± 28.44,200.00 ± 122.47
Unknown-1159,34.71 ± 28.79,38.67 ± 37.54,35.81 ± 31.81,420.00 ± 164.32
Unknown-1160,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 194.94
Unknown-1161,20.44 ± 23.31,19.98 ± 20.25,19.97 ± 21.52,940.00 ± 801.87
Unknown-1162,16.82 ± 21.17,30.30 ± 41.38,21.47 ± 27.85,360.00 ± 421.90
Unknown-1163,14.42 ± 15.16,14.61 ± 14.47,14.47 ± 14.73,1580.00 ± 1725.40
Unknown-1164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 264.58
Unknown-1165,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-1166,2.50 ± 5.59,2.86 ± 6.39,2.67 ± 5.96,380.00 ± 258.84
Unknown-1167,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-1168,26.44 ± 15.56,37.46 ± 25.89,30.69 ± 19.08,1320.00 ± 973.14
Unknown-1169,28.49 ± 24.09,40.44 ± 30.48,32.93 ± 26.43,560.00 ± 207.36
Unknown-1171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-1172,27.08 ± 48.77,37.50 ± 47.87,20.51 ± 31.61,150.00 ± 57.74
Unknown-1173,12.50 ± 12.50,19.44 ± 17.35,15.08 ± 14.35,366.67 ± 251.66
Unknown-1175,24.03 ± 18.56,19.00 ± 14.89,19.97 ± 13.96,700.00 ± 353.55
Unknown-1176,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-1177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 812.40
Unknown-1178,11.17 ± 13.64,17.33 ± 16.73,12.97 ± 13.95,560.00 ± 279.28
Unknown-1179,23.33 ± 43.46,40.00 ± 54.77,25.71 ± 43.33,100.00 ± 70.71
Unknown-1180,2.00 ± 4.47,2.22 ± 4.97,2.11 ± 4.71,1060.00 ± 1277.89
Unknown-1182,0.11 ± 0.24,6.67 ± 14.91,0.21 ± 0.47,560.00 ± 151.66
Unknown-1183,5.48 ± 8.73,10.61 ± 16.11,6.10 ± 8.60,640.00 ± 450.56
Unknown-1185,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-1187,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 556.03
Unknown-1188,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-1189,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-1190,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-1191,46.94 ± 11.04,67.85 ± 19.18,54.30 ± 10.13,920.00 ± 676.02
Unknown-1192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 240.83
Unknown-1193,14.33 ± 9.69,20.83 ± 14.43,16.09 ± 10.68,420.00 ± 216.79
Unknown-1194,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-1195,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-1196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 288.10
Unknown-1197,2.22 ± 4.97,10.00 ± 22.36,3.64 ± 8.13,320.00 ± 216.79
Unknown-1198,13.50 ± 18.67,11.45 ± 15.71,12.38 ± 17.04,520.00 ± 496.99
Unknown-1199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-1200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-1201,17.03 ± 23.90,17.88 ± 24.77,17.43 ± 24.29,740.00 ± 1434.57
Unknown-1202,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 420.71
