Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,11.0000
Entertainment,0.1071,0.1200,0.1132,25.0000
Food,0.4167,0.1923,0.2632,26.0000
Nightlife,0.4706,0.3810,0.4211,21.0000
Outdoors,0.0000,0.0000,0.0000,12.0000
Shopping,0.0000,0.0000,0.0000,1.0000
Travel,0.1905,0.2105,0.2000,19.0000
None,0.4375,0.6364,0.5185,11.0000
Unknown-8,0.2000,0.2000,0.2000,5.0000
Unknown-9,0.2941,0.2778,0.2857,18.0000
Unknown-10,0.1538,0.3333,0.2105,6.0000
Unknown-11,0.2794,0.5000,0.3585,38.0000
Unknown-12,0.1579,0.1875,0.1714,16.0000
Unknown-13,0.3333,0.3091,0.3208,55.0000
Unknown-14,0.0000,0.0000,0.0000,1.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.2500,0.3043,0.2745,23.0000
Unknown-18,0.2195,0.2368,0.2278,38.0000
Unknown-20,0.3077,0.2609,0.2824,46.0000
Unknown-21,1.0000,1.0000,1.0000,1.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,0.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,4.0000
Unknown-27,0.1818,0.2500,0.2105,8.0000
Unknown-28,0.0000,0.0000,0.0000,6.0000
Unknown-29,0.0000,0.0000,0.0000,3.0000
Unknown-30,0.0000,0.0000,0.0000,6.0000
Unknown-31,0.3000,0.3103,0.3051,29.0000
Unknown-33,0.6600,0.7333,0.6947,45.0000
Unknown-34,0.2000,0.1111,0.1429,9.0000
Unknown-35,0.6667,0.6667,0.6667,3.0000
Unknown-36,0.2000,0.1176,0.1481,17.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,4.0000
Unknown-39,0.0000,0.0000,0.0000,3.0000
Unknown-41,0.0000,0.0000,0.0000,7.0000
Unknown-43,0.4762,0.7692,0.5882,13.0000
Unknown-44,0.0000,0.0000,0.0000,16.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.3462,0.3333,0.3396,54.0000
Unknown-47,0.0000,0.0000,0.0000,5.0000
Unknown-48,0.5000,0.5000,0.5000,2.0000
Unknown-49,0.4000,0.3077,0.3478,13.0000
Unknown-50,0.3333,0.2500,0.2857,12.0000
Unknown-51,0.1818,0.2000,0.1905,10.0000
Unknown-53,0.5000,0.3636,0.4211,11.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.4167,0.2174,0.2857,23.0000
Unknown-56,0.1111,0.3333,0.1667,9.0000
Unknown-57,0.3684,0.4375,0.4000,16.0000
Unknown-58,0.0000,0.0000,0.0000,0.0000
Unknown-60,0.0833,0.1429,0.1053,7.0000
Unknown-61,0.4000,0.6667,0.5000,3.0000
Unknown-62,0.1111,0.1111,0.1111,9.0000
Unknown-64,0.5455,0.7500,0.6316,16.0000
Unknown-65,0.6667,0.5714,0.6154,7.0000
Unknown-67,0.0000,0.0000,0.0000,5.0000
Unknown-68,0.2500,0.0909,0.1333,11.0000
Unknown-69,0.3784,0.4828,0.4242,29.0000
Unknown-70,0.2083,0.2381,0.2222,21.0000
Unknown-71,0.0000,0.0000,0.0000,2.0000
Unknown-72,0.0500,0.0625,0.0556,16.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,4.0000
Unknown-77,0.0000,0.0000,0.0000,13.0000
Unknown-78,0.0000,0.0000,0.0000,0.0000
Unknown-79,0.3770,0.3898,0.3833,59.0000
Unknown-80,0.7170,0.7600,0.7379,50.0000
Unknown-81,0.5000,0.5833,0.5385,12.0000
Unknown-82,0.0000,0.0000,0.0000,5.0000
Unknown-83,0.0000,0.0000,0.0000,0.0000
Unknown-84,0.0000,0.0000,0.0000,20.0000
Unknown-85,0.2500,0.2500,0.2500,4.0000
Unknown-86,0.0000,0.0000,0.0000,1.0000
Unknown-87,0.0000,0.0000,0.0000,2.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.5000,0.3333,0.4000,3.0000
Unknown-90,0.0000,0.0000,0.0000,1.0000
Unknown-91,0.0000,0.0000,0.0000,0.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-95,0.0000,0.0000,0.0000,2.0000
Unknown-96,0.2308,0.5000,0.3158,6.0000
Unknown-97,0.2500,0.0769,0.1176,13.0000
Unknown-98,0.2500,0.3333,0.2857,3.0000
Unknown-99,0.0000,0.0000,0.0000,2.0000
Unknown-100,0.0000,0.0000,0.0000,1.0000
Unknown-101,1.0000,0.5000,0.6667,4.0000
