Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,9.4000
Entertainment,0.0489,0.0424,0.0446,24.2000
Food,0.5055,0.3245,0.3944,33.6000
Nightlife,0.3361,0.3260,0.3277,17.8000
Outdoors,0.0000,0.0000,0.0000,3.6000
Shopping,0.1615,0.1115,0.1282,5.2000
Travel,0.3512,0.3743,0.3611,40.0000
None,0.4403,0.5585,0.4904,11.6000
Unknown-8,0.5933,0.6795,0.6244,19.8000
Unknown-9,0.3672,0.3214,0.3392,22.8000
Unknown-10,0.3871,0.4185,0.3880,19.0000
Unknown-11,0.4507,0.4555,0.4524,52.4000
Unknown-12,0.0864,0.0615,0.0714,11.6000
Unknown-13,0.4431,0.4461,0.4422,47.2000
Unknown-14,0.0300,0.2400,0.0457,3.2000
Unknown-15,0.2500,0.2500,0.2500,0.7500
Unknown-17,0.4491,0.4788,0.4619,47.0000
Unknown-18,0.2908,0.3176,0.3024,24.8000
Unknown-20,0.3533,0.3552,0.3535,58.4000
Unknown-21,0.5000,0.5000,0.5000,1.3333
Unknown-23,0.0833,0.1667,0.1111,1.5000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0400,0.0333,0.0364,2.8000
Unknown-27,0.1494,0.1780,0.1497,6.4000
Unknown-28,0.0000,0.0000,0.0000,1.8000
Unknown-29,0.0000,0.0000,0.0000,2.5000
Unknown-30,0.0000,0.0000,0.0000,3.8000
Unknown-31,0.3227,0.3244,0.3228,35.8000
Unknown-32,0.4689,0.5000,0.4497,3.2000
Unknown-33,0.4282,0.4632,0.4437,36.6000
Unknown-34,0.2461,0.2488,0.2388,11.6000
Unknown-35,0.4133,0.4400,0.4022,4.4000
Unknown-36,0.3327,0.3769,0.3421,15.4000
Unknown-38,0.0000,0.0000,0.0000,2.0000
Unknown-39,0.3212,0.1543,0.1733,5.2000
Unknown-41,0.2308,0.2600,0.2409,20.6000
Unknown-43,0.3150,0.4267,0.3553,15.0000
Unknown-44,0.0286,0.0444,0.0348,12.8000
Unknown-45,0.0000,0.0000,0.0000,1.5000
Unknown-46,0.3645,0.3585,0.3597,54.4000
Unknown-47,0.0316,0.0545,0.0400,5.4000
Unknown-48,0.2043,0.4476,0.2537,2.2000
Unknown-49,0.3687,0.4999,0.3913,11.4000
Unknown-50,0.3879,0.2621,0.2969,7.8000
Unknown-51,0.0766,0.2333,0.1129,13.4000
Unknown-52,0.0100,0.0154,0.0121,3.2000
Unknown-53,0.2717,0.1948,0.2243,11.4000
Unknown-54,0.0000,0.0000,0.0000,1.7500
Unknown-55,0.2913,0.1978,0.2301,22.2000
Unknown-56,0.0968,0.2628,0.1408,10.8000
Unknown-57,0.2638,0.2688,0.2609,26.8000
Unknown-58,0.0000,0.0000,0.0000,1.7500
Unknown-60,0.2342,0.2530,0.2418,18.4000
Unknown-61,0.0500,0.0400,0.0444,4.8000
Unknown-62,0.0747,0.0920,0.0815,10.6000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.0000,0.0000,0.0000,6.4000
Unknown-65,0.2159,0.2634,0.2303,8.6000
Unknown-67,0.0000,0.0000,0.0000,5.8000
Unknown-68,0.1500,0.3636,0.1750,5.6667
Unknown-69,0.2598,0.2964,0.2760,18.4000
Unknown-70,0.3154,0.2889,0.2978,23.0000
Unknown-71,0.0000,0.0000,0.0000,1.0000
Unknown-72,0.1467,0.1573,0.1473,16.4000
Unknown-74,0.0000,0.0000,0.0000,2.7500
Unknown-75,0.0400,0.0429,0.0414,10.8000
Unknown-76,0.2600,0.3172,0.2608,5.8000
Unknown-77,0.0771,0.1500,0.1013,6.4000
Unknown-78,0.0000,0.0000,0.0000,1.8000
Unknown-79,0.3701,0.3446,0.3510,38.0000
Unknown-80,0.5355,0.5746,0.5522,28.2000
Unknown-81,0.4945,0.5288,0.4941,14.6000
Unknown-82,0.0000,0.0000,0.0000,6.4000
Unknown-83,0.1111,0.3333,0.1667,1.0000
Unknown-84,0.2615,0.2588,0.2598,12.8000
Unknown-85,0.0000,0.0000,0.0000,1.4000
Unknown-86,0.0000,0.0000,0.0000,0.6000
Unknown-87,0.3467,0.4000,0.3600,3.4000
Unknown-88,0.0000,0.0000,0.0000,1.2000
Unknown-89,0.2238,0.1230,0.1535,7.2000
Unknown-91,0.0400,0.2000,0.0667,1.6000
Unknown-92,0.0000,0.0000,0.0000,0.8000
Unknown-93,0.0000,0.0000,0.0000,0.6667
Unknown-94,0.0000,0.0000,0.0000,3.3333
Unknown-95,0.1586,0.0736,0.0701,12.6000
Unknown-96,0.2889,0.2377,0.2592,6.4000
Unknown-97,0.0111,0.0154,0.0129,9.6000
Unknown-98,0.2957,0.3350,0.3013,6.0000
Unknown-101,0.5600,0.4476,0.4810,3.0000
Unknown-102,0.0000,0.0000,0.0000,3.2000
Unknown-103,0.0000,0.0000,0.0000,0.5000
Unknown-104,0.0000,0.0000,0.0000,1.8000
Unknown-105,0.4742,0.4523,0.4621,16.6000
Unknown-106,0.1795,0.2233,0.1953,7.8000
Unknown-107,0.0952,0.0686,0.0786,7.4000
Unknown-109,0.2323,0.2776,0.2356,9.4000
Unknown-110,0.0900,0.2500,0.1167,3.0000
Unknown-111,0.1528,0.1223,0.1313,14.4000
Unknown-112,0.0000,0.0000,0.0000,1.2000
Unknown-115,0.1071,0.2333,0.1455,3.2000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.3022,0.3733,0.3063,4.4000
Unknown-118,0.5000,0.5250,0.4792,2.5000
Unknown-119,0.3371,0.2210,0.2223,5.0000
Unknown-120,0.0500,0.0697,0.0582,9.6000
Unknown-126,0.0000,0.0000,0.0000,1.0000
Unknown-127,0.0854,0.0957,0.0896,30.4000
Unknown-129,0.1067,0.2000,0.1371,3.2000
Unknown-130,0.1469,0.3522,0.2050,7.8000
Unknown-131,0.2783,0.2560,0.2591,8.6000
Unknown-132,0.2567,0.3800,0.2980,3.8000
Unknown-133,0.4598,0.6213,0.5151,13.0000
Unknown-134,0.4109,0.4111,0.4001,10.6000
Unknown-136,0.1352,0.1454,0.1399,17.8000
Unknown-138,0.0631,0.1821,0.0926,4.8000
Unknown-139,0.0000,0.0000,0.0000,1.3333
Unknown-140,0.2296,0.2890,0.2537,7.8000
Unknown-142,0.2500,0.2500,0.2500,2.2500
Unknown-143,0.0286,0.0667,0.0400,3.2000
Unknown-144,0.0000,0.0000,0.0000,1.7500
Unknown-146,0.0000,0.0000,0.0000,2.2000
Unknown-147,0.0000,0.0000,0.0000,2.6000
Unknown-148,0.2133,0.2344,0.2204,31.0000
Unknown-149,0.2581,0.2479,0.2495,10.4000
Unknown-151,0.0000,0.0000,0.0000,1.0000
Unknown-152,0.1619,0.1279,0.1418,27.4000
Unknown-153,0.0000,0.0000,0.0000,3.8000
Unknown-154,0.0000,0.0000,0.0000,1.3333
Unknown-155,0.3596,0.5100,0.4124,9.8000
Unknown-157,0.0000,0.0000,0.0000,4.0000
Unknown-158,0.2245,0.1783,0.1928,12.8000
Unknown-160,0.2333,0.2294,0.2263,15.6000
Unknown-161,0.0000,0.0000,0.0000,2.6000
Unknown-162,0.0421,0.1667,0.0671,2.0000
Unknown-163,0.0000,0.0000,0.0000,3.0000
Unknown-164,0.0000,0.0000,0.0000,3.2000
Unknown-166,0.0000,0.0000,0.0000,2.2000
Unknown-167,0.2500,0.2083,0.2250,3.0000
Unknown-169,0.1686,0.3000,0.1567,2.8000
Unknown-170,0.0000,0.0000,0.0000,3.0000
Unknown-171,0.2942,0.6285,0.3723,5.8000
Unknown-172,0.1706,0.2619,0.1565,5.6000
Unknown-173,0.0000,0.0000,0.0000,1.0000
Unknown-174,0.0000,0.0000,0.0000,3.0000
Unknown-175,0.0200,0.0286,0.0235,5.4000
Unknown-176,0.1891,0.2833,0.2210,4.2000
Unknown-177,0.0000,0.0000,0.0000,2.4000
Unknown-178,0.0000,0.0000,0.0000,2.5000
Unknown-179,0.0000,0.0000,0.0000,6.4000
Unknown-180,0.2967,0.3594,0.3060,4.8000
Unknown-181,0.0000,0.0000,0.0000,5.0000
Unknown-184,0.0000,0.0000,0.0000,4.0000
Unknown-186,0.0000,0.0000,0.0000,2.0000
Unknown-192,0.2500,0.5000,0.3000,1.0000
Unknown-193,0.2250,0.1400,0.1641,4.0000
Unknown-197,0.0000,0.0000,0.0000,4.2000
Unknown-198,0.1498,0.1639,0.1520,20.6000
Unknown-199,0.0000,0.0000,0.0000,3.4000
Unknown-201,0.0000,0.0000,0.0000,2.3333
Unknown-202,0.2000,0.2833,0.2032,2.6000
Unknown-205,0.0000,0.0000,0.0000,2.0000
Unknown-206,0.1500,0.0900,0.1071,2.2000
Unknown-207,0.0000,0.0000,0.0000,1.0000
Unknown-209,0.3980,0.3479,0.3675,21.4000
Unknown-210,0.2000,0.0400,0.0667,1.4000
Unknown-213,0.0000,0.0000,0.0000,2.2000
Unknown-214,0.0333,0.1000,0.0500,1.6000
Unknown-216,0.0222,0.2000,0.0400,1.2000
Unknown-217,0.0000,0.0000,0.0000,1.0000
Unknown-218,0.0000,0.0000,0.0000,2.2500
Unknown-219,0.2778,0.2721,0.2713,11.8000
Unknown-220,0.0000,0.0000,0.0000,1.5000
Unknown-221,0.2249,0.2095,0.2162,7.8000
Unknown-222,0.5251,0.6165,0.5633,9.8000
Unknown-223,0.0000,0.0000,0.0000,3.0000
Unknown-224,0.0533,0.0952,0.0615,5.6000
Unknown-226,0.0000,0.0000,0.0000,1.0000
Unknown-228,0.0000,0.0000,0.0000,0.7500
Unknown-229,0.1444,0.2271,0.1757,4.8000
