Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,5.0000
Entertainment,0.2381,0.3333,0.2778,15.0000
Food,0.5625,0.2903,0.3830,31.0000
Nightlife,0.3529,0.4000,0.3750,15.0000
Outdoors,0.0000,0.0000,0.0000,3.0000
Shopping,0.0000,0.0000,0.0000,5.0000
Travel,0.4286,0.4800,0.4528,50.0000
None,0.6250,0.6667,0.6452,15.0000
Unknown-8,0.8333,0.7143,0.7692,21.0000
Unknown-9,0.5600,0.6087,0.5833,23.0000
Unknown-10,0.7800,0.6964,0.7358,56.0000
Unknown-11,0.3774,0.4651,0.4167,43.0000
Unknown-12,0.0769,0.0769,0.0769,13.0000
Unknown-13,0.3571,0.2830,0.3158,53.0000
Unknown-14,0.0000,0.0000,0.0000,3.0000
Unknown-16,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.4314,0.4583,0.4444,48.0000
Unknown-18,0.4286,0.4839,0.4545,31.0000
Unknown-20,0.3919,0.3766,0.3841,77.0000
Unknown-21,0.5000,1.0000,0.6667,1.0000
Unknown-23,0.0000,0.0000,0.0000,3.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,5.0000
Unknown-27,0.2222,0.2000,0.2105,10.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-30,0.0000,0.0000,0.0000,4.0000
Unknown-31,0.5000,0.5250,0.5122,40.0000
Unknown-32,1.0000,0.5000,0.6667,2.0000
Unknown-33,0.6600,0.7333,0.6947,45.0000
Unknown-34,0.5333,0.5333,0.5333,15.0000
Unknown-35,0.6667,0.5000,0.5714,8.0000
Unknown-36,0.1818,0.1538,0.1667,13.0000
Unknown-38,0.0000,0.0000,0.0000,4.0000
Unknown-39,0.1429,0.3333,0.2000,3.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.5000,0.5625,0.5294,16.0000
Unknown-42,0.0000,0.0000,0.0000,0.0000
Unknown-43,0.1667,0.2727,0.2069,11.0000
Unknown-44,0.2857,0.2667,0.2759,15.0000
Unknown-46,0.4444,0.4545,0.4494,44.0000
Unknown-47,0.0000,0.0000,0.0000,7.0000
Unknown-48,0.2000,1.0000,0.3333,1.0000
Unknown-49,0.6000,0.3750,0.4615,8.0000
Unknown-50,0.1250,0.1667,0.1429,6.0000
Unknown-51,0.1818,0.1818,0.1818,11.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.2000,0.2222,0.2105,9.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.2727,0.4800,0.3478,25.0000
Unknown-56,0.0000,0.0000,0.0000,10.0000
Unknown-57,0.2941,0.2273,0.2564,22.0000
Unknown-58,0.0000,0.0000,0.0000,5.0000
Unknown-60,0.4516,0.6087,0.5185,23.0000
Unknown-61,0.0000,0.0000,0.0000,12.0000
Unknown-62,0.1667,0.1250,0.1429,8.0000
Unknown-64,0.0000,0.0000,0.0000,2.0000
Unknown-65,0.0000,0.0000,0.0000,5.0000
Unknown-67,0.0000,0.0000,0.0000,4.0000
Unknown-69,0.0556,0.0714,0.0625,14.0000
Unknown-70,0.4211,0.3478,0.3810,23.0000
Unknown-71,0.0000,0.0000,0.0000,0.0000
Unknown-72,0.2143,0.4000,0.2791,15.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.2381,0.2174,0.2273,23.0000
Unknown-76,0.5455,0.3158,0.4000,19.0000
Unknown-77,0.3333,0.3333,0.3333,6.0000
Unknown-78,0.0000,0.0000,0.0000,2.0000
Unknown-79,0.4262,0.4643,0.4444,56.0000
Unknown-80,0.5385,0.5833,0.5600,12.0000
Unknown-81,0.4615,0.4615,0.4615,13.0000
Unknown-82,0.0000,0.0000,0.0000,7.0000
Unknown-83,1.0000,1.0000,1.0000,1.0000
Unknown-84,0.3793,0.3667,0.3729,30.0000
Unknown-86,0.0000,0.0000,0.0000,0.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.0000,0.0000,0.0000,3.0000
Unknown-90,0.0000,0.0000,0.0000,1.0000
Unknown-91,0.0000,0.0000,0.0000,1.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-95,0.4118,0.5385,0.4667,13.0000
Unknown-96,1.0000,0.7143,0.8333,7.0000
