Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,8.0000
Entertainment,0.1500,0.2000,0.1714,15.0000
Food,0.6087,0.3784,0.4667,37.0000
Nightlife,0.2000,0.2667,0.2286,15.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,3.0000
Travel,0.2083,0.2000,0.2041,25.0000
None,0.4444,0.7273,0.5517,11.0000
Unknown-8,0.5333,0.8889,0.6667,9.0000
Unknown-9,0.1538,0.1429,0.1481,14.0000
Unknown-10,0.1429,0.1429,0.1429,7.0000
Unknown-11,0.4545,0.3333,0.3846,45.0000
Unknown-12,0.1429,0.2000,0.1667,5.0000
Unknown-13,0.5484,0.5667,0.5574,60.0000
Unknown-14,0.0500,0.5000,0.0909,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.2143,0.2500,0.2308,24.0000
Unknown-18,0.1250,0.1818,0.1481,11.0000
Unknown-19,0.0000,0.0000,0.0000,2.0000
Unknown-20,0.3429,0.3333,0.3380,36.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,1.0000
Unknown-27,0.0000,0.0000,0.0000,3.0000
Unknown-28,0.0000,0.0000,0.0000,8.0000
Unknown-29,0.0000,0.0000,0.0000,2.0000
Unknown-30,0.0000,0.0000,0.0000,4.0000
Unknown-31,0.3421,0.3095,0.3250,42.0000
Unknown-32,0.4000,0.2500,0.3077,8.0000
Unknown-33,0.8455,0.8387,0.8421,124.0000
Unknown-34,0.0500,0.0526,0.0513,19.0000
Unknown-35,0.0000,0.0000,0.0000,1.0000
Unknown-36,0.3333,0.4167,0.3704,12.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.1429,0.2000,0.1667,5.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.0625,0.0588,0.0606,17.0000
Unknown-43,0.4545,0.7143,0.5556,14.0000
Unknown-44,0.2500,0.1765,0.2069,17.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.1667,0.1875,0.1765,32.0000
Unknown-47,0.0000,0.0000,0.0000,2.0000
Unknown-48,0.5000,0.5000,0.5000,2.0000
Unknown-49,0.1111,0.3333,0.1667,3.0000
Unknown-50,0.2000,0.0769,0.1111,13.0000
Unknown-51,0.0000,0.0000,0.0000,7.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.0000,0.0000,0.0000,11.0000
Unknown-54,0.3333,1.0000,0.5000,1.0000
Unknown-55,0.1875,0.2308,0.2069,13.0000
Unknown-56,0.0000,0.0000,0.0000,12.0000
Unknown-57,0.1935,0.3000,0.2353,20.0000
Unknown-60,0.3636,0.3333,0.3478,12.0000
Unknown-61,0.0000,0.0000,0.0000,0.0000
Unknown-62,0.0556,0.3333,0.0952,3.0000
Unknown-64,0.0000,0.0000,0.0000,7.0000
Unknown-65,0.0000,0.0000,0.0000,9.0000
Unknown-67,0.0000,0.0000,0.0000,5.0000
Unknown-68,0.0000,0.0000,0.0000,0.0000
Unknown-69,0.2500,0.3077,0.2759,13.0000
Unknown-70,0.0000,0.0000,0.0000,11.0000
Unknown-71,0.0000,0.0000,0.0000,0.0000
Unknown-72,0.0000,0.0000,0.0000,7.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.0909,0.0833,0.0870,12.0000
Unknown-76,0.3333,0.4286,0.3750,7.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.1176,0.1600,0.1356,25.0000
Unknown-80,0.4250,0.4595,0.4416,37.0000
Unknown-81,0.4211,0.5714,0.4848,14.0000
Unknown-82,0.0000,0.0000,0.0000,8.0000
Unknown-84,0.1667,0.1429,0.1538,7.0000
Unknown-86,0.0000,0.0000,0.0000,1.0000
Unknown-87,0.3333,0.1667,0.2222,6.0000
Unknown-89,0.1250,0.0909,0.1053,11.0000
Unknown-91,0.0000,0.0000,0.0000,0.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-94,0.5000,0.2500,0.3333,4.0000
Unknown-95,0.0000,0.0000,0.0000,2.0000
Unknown-96,0.2500,0.2000,0.2222,5.0000
Unknown-97,0.1250,0.0769,0.0952,13.0000
Unknown-98,0.4000,0.6667,0.5000,3.0000
Unknown-100,0.0000,0.0000,0.0000,6.0000
Unknown-101,0.6667,0.6667,0.6667,6.0000
Unknown-102,0.0000,0.0000,0.0000,1.0000
Unknown-104,0.0000,0.0000,0.0000,2.0000
Unknown-105,0.5625,0.3913,0.4615,23.0000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0833,0.3333,0.1333,3.0000
Unknown-109,0.5000,0.5000,0.5000,8.0000
Unknown-110,1.0000,0.5000,0.6667,2.0000
Unknown-111,0.0000,0.0000,0.0000,9.0000
Unknown-112,0.0000,0.0000,0.0000,1.0000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-115,0.2000,0.2500,0.2222,4.0000
Unknown-116,0.0000,0.0000,0.0000,1.0000
Unknown-117,0.0000,0.0000,0.0000,4.0000
Unknown-118,0.3333,1.0000,0.5000,1.0000
Unknown-119,0.0000,0.0000,0.0000,2.0000
Unknown-120,0.0000,0.0000,0.0000,13.0000
Unknown-121,0.0000,0.0000,0.0000,1.0000
Unknown-126,0.0000,0.0000,0.0000,1.0000
Unknown-127,0.4545,0.4688,0.4615,32.0000
Unknown-128,0.0000,0.0000,0.0000,0.0000
Unknown-129,0.0000,0.0000,0.0000,0.0000
Unknown-130,0.1667,0.2000,0.1818,10.0000
Unknown-131,0.5000,0.3000,0.3750,10.0000
Unknown-132,0.1667,0.3333,0.2222,3.0000
Unknown-133,0.5385,0.4667,0.5000,15.0000
Unknown-134,0.2727,0.2727,0.2727,11.0000
Unknown-135,0.0000,0.0000,0.0000,1.0000
Unknown-136,0.1304,0.1875,0.1538,16.0000
Unknown-137,0.0000,0.0000,0.0000,2.0000
Unknown-138,0.0000,0.0000,0.0000,0.0000
Unknown-139,0.0000,0.0000,0.0000,1.0000
Unknown-140,0.2500,0.2000,0.2222,5.0000
Unknown-141,0.0000,0.0000,0.0000,2.0000
Unknown-142,0.0000,0.0000,0.0000,3.0000
Unknown-143,0.0000,0.0000,0.0000,2.0000
Unknown-144,0.0000,0.0000,0.0000,4.0000
Unknown-145,0.0000,0.0000,0.0000,0.0000
Unknown-146,0.0000,0.0000,0.0000,2.0000
Unknown-147,0.0000,0.0000,0.0000,4.0000
Unknown-148,0.2353,0.2105,0.2222,19.0000
Unknown-149,0.1667,0.3333,0.2222,9.0000
Unknown-151,0.0000,0.0000,0.0000,0.0000
Unknown-152,0.4091,0.2093,0.2769,43.0000
Unknown-153,0.0000,0.0000,0.0000,1.0000
Unknown-155,0.2222,0.2500,0.2353,8.0000
Unknown-157,0.0000,0.0000,0.0000,1.0000
Unknown-158,0.2500,0.2424,0.2462,33.0000
Unknown-160,0.1000,0.0800,0.0889,25.0000
Unknown-161,0.0000,0.0000,0.0000,5.0000
Unknown-162,0.2857,1.0000,0.4444,2.0000
Unknown-163,0.0000,0.0000,0.0000,2.0000
Unknown-164,0.0000,0.0000,0.0000,3.0000
Unknown-166,0.0000,0.0000,0.0000,3.0000
Unknown-167,1.0000,1.0000,1.0000,1.0000
Unknown-168,0.0000,0.0000,0.0000,1.0000
Unknown-169,0.0000,0.0000,0.0000,5.0000
Unknown-170,0.0000,0.0000,0.0000,2.0000
Unknown-171,0.1667,0.3333,0.2222,3.0000
Unknown-172,0.2500,0.3333,0.2857,12.0000
Unknown-174,0.0000,0.0000,0.0000,1.0000
Unknown-175,0.0000,0.0000,0.0000,9.0000
Unknown-176,0.0000,0.0000,0.0000,2.0000
Unknown-177,0.0000,0.0000,0.0000,5.0000
Unknown-178,0.0000,0.0000,0.0000,1.0000
Unknown-179,0.0000,0.0000,0.0000,6.0000
Unknown-180,0.3333,0.5000,0.4000,4.0000
Unknown-181,0.0000,0.0000,0.0000,3.0000
Unknown-182,0.0000,0.0000,0.0000,5.0000
Unknown-183,0.0000,0.0000,0.0000,2.0000
Unknown-184,0.1667,0.3333,0.2222,6.0000
Unknown-185,0.0000,0.0000,0.0000,1.0000
Unknown-189,1.0000,1.0000,1.0000,1.0000
Unknown-191,0.0000,0.0000,0.0000,3.0000
Unknown-193,0.0000,0.0000,0.0000,2.0000
Unknown-197,0.0000,0.0000,0.0000,1.0000
Unknown-198,0.7097,0.7458,0.7273,59.0000
Unknown-199,0.0000,0.0000,0.0000,2.0000
Unknown-200,0.0000,0.0000,0.0000,1.0000
