Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,14.0000
Entertainment,0.2000,0.2308,0.2143,26.0000
Food,0.4138,0.3750,0.3934,32.0000
Nightlife,0.3158,0.3158,0.3158,19.0000
Outdoors,0.0000,0.0000,0.0000,1.0000
Shopping,0.0000,0.0000,0.0000,13.0000
Travel,0.5532,0.6118,0.5810,85.0000
None,0.2500,0.3333,0.2857,12.0000
Unknown-8,0.5625,0.6000,0.5806,15.0000
Unknown-9,0.5161,0.4324,0.4706,37.0000
Unknown-10,0.7333,1.0000,0.8462,11.0000
Unknown-11,0.4615,0.5660,0.5085,53.0000
Unknown-12,0.0000,0.0000,0.0000,11.0000
Unknown-13,0.5278,0.5278,0.5278,36.0000
Unknown-14,0.0000,0.0000,0.0000,0.0000
Unknown-15,1.0000,1.0000,1.0000,1.0000
Unknown-17,0.4839,0.5172,0.5000,29.0000
Unknown-18,0.2444,0.2895,0.2651,38.0000
Unknown-20,0.4918,0.5172,0.5042,58.0000
Unknown-21,0.0000,0.0000,0.0000,0.0000
Unknown-23,0.0000,0.0000,0.0000,2.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,3.0000
Unknown-27,0.2000,0.5000,0.2857,2.0000
Unknown-30,0.0000,0.0000,0.0000,3.0000
Unknown-31,0.2941,0.3125,0.3030,32.0000
Unknown-33,0.2308,0.4286,0.3000,7.0000
Unknown-34,0.3750,0.3333,0.3529,9.0000
Unknown-35,0.5000,0.3333,0.4000,6.0000
Unknown-36,0.5000,0.5238,0.5116,21.0000
Unknown-37,0.0000,0.0000,0.0000,5.0000
Unknown-38,0.0000,0.0000,0.0000,3.0000
Unknown-39,0.3333,0.2000,0.2500,10.0000
Unknown-41,0.1923,0.2778,0.2273,18.0000
Unknown-42,0.0000,0.0000,0.0000,5.0000
Unknown-43,0.4800,0.4615,0.4706,26.0000
Unknown-44,0.0000,0.0000,0.0000,8.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.4219,0.4576,0.4390,59.0000
Unknown-47,0.0000,0.0000,0.0000,4.0000
Unknown-48,0.2500,1.0000,0.4000,1.0000
Unknown-49,0.3000,0.3000,0.3000,10.0000
Unknown-50,0.3333,0.5000,0.4000,4.0000
Unknown-51,0.0526,0.0625,0.0571,16.0000
Unknown-52,0.0000,0.0000,0.0000,2.0000
Unknown-53,0.0000,0.0000,0.0000,6.0000
Unknown-54,0.3333,0.5000,0.4000,4.0000
Unknown-55,0.3750,0.3462,0.3600,26.0000
Unknown-56,0.1905,0.2667,0.2222,15.0000
Unknown-57,0.3871,0.4286,0.4068,28.0000
Unknown-58,0.0000,0.0000,0.0000,0.0000
Unknown-60,0.2143,0.2000,0.2069,15.0000
Unknown-61,0.0000,0.0000,0.0000,3.0000
Unknown-62,0.1905,0.2857,0.2286,14.0000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.0000,0.0000,0.0000,4.0000
Unknown-65,0.5000,0.5000,0.5000,8.0000
Unknown-67,0.0000,0.0000,0.0000,11.0000
Unknown-68,0.3333,1.0000,0.5000,1.0000
Unknown-69,0.2500,0.3636,0.2963,11.0000
Unknown-70,0.3226,0.3571,0.3390,28.0000
Unknown-72,0.5000,0.3125,0.3846,16.0000
Unknown-74,0.0000,0.0000,0.0000,5.0000
Unknown-75,0.0000,0.0000,0.0000,9.0000
Unknown-76,0.1000,0.3333,0.1538,3.0000
Unknown-77,0.0000,0.0000,0.0000,5.0000
Unknown-78,0.0000,0.0000,0.0000,4.0000
Unknown-79,0.2245,0.4583,0.3014,24.0000
Unknown-80,0.4000,0.2857,0.3333,14.0000
Unknown-81,0.5789,0.4783,0.5238,23.0000
Unknown-82,0.0000,0.0000,0.0000,2.0000
Unknown-83,0.0000,0.0000,0.0000,1.0000
Unknown-84,0.0000,0.0000,0.0000,1.0000
Unknown-85,0.0000,0.0000,0.0000,2.0000
Unknown-86,0.0000,0.0000,0.0000,0.0000
Unknown-87,0.0000,0.0000,0.0000,7.0000
Unknown-88,0.0000,0.0000,0.0000,1.0000
Unknown-89,0.1429,0.1250,0.1333,8.0000
Unknown-90,0.0000,0.0000,0.0000,1.0000
Unknown-91,0.0000,0.0000,0.0000,1.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-94,0.0000,0.0000,0.0000,6.0000
Unknown-95,0.0000,0.0000,0.0000,2.0000
Unknown-96,0.0000,0.0000,0.0000,3.0000
Unknown-97,0.0870,0.1176,0.1000,17.0000
Unknown-98,0.2500,0.1667,0.2000,6.0000
Unknown-99,0.0000,0.0000,0.0000,0.0000
Unknown-100,0.0000,0.0000,0.0000,5.0000
Unknown-101,1.0000,0.5000,0.6667,2.0000
Unknown-102,0.0000,0.0000,0.0000,8.0000
Unknown-103,0.0000,0.0000,0.0000,1.0000
Unknown-104,0.0000,0.0000,0.0000,1.0000
Unknown-105,0.5200,0.7222,0.6047,18.0000
Unknown-106,0.2857,0.6667,0.4000,3.0000
Unknown-107,0.3750,0.3750,0.3750,8.0000
Unknown-109,0.2000,0.5000,0.2857,2.0000
Unknown-110,1.0000,0.5000,0.6667,2.0000
Unknown-111,0.3636,0.2857,0.3200,14.0000
Unknown-112,0.0000,0.0000,0.0000,1.0000
Unknown-113,1.0000,0.3333,0.5000,3.0000
Unknown-114,0.0000,0.0000,0.0000,1.0000
Unknown-115,1.0000,0.5000,0.6667,2.0000
Unknown-117,0.3333,0.4000,0.3636,5.0000
Unknown-119,1.0000,0.5000,0.6667,4.0000
Unknown-120,0.0000,0.0000,0.0000,9.0000
Unknown-127,0.2632,0.3125,0.2857,16.0000
Unknown-129,0.0000,0.0000,0.0000,4.0000
Unknown-130,0.4000,0.6000,0.4800,10.0000
Unknown-131,0.3077,0.4444,0.3636,9.0000
Unknown-132,0.5000,0.3333,0.4000,3.0000
Unknown-133,0.2632,0.7143,0.3846,7.0000
Unknown-134,0.5909,0.4483,0.5098,29.0000
Unknown-136,0.2857,0.3333,0.3077,6.0000
Unknown-137,0.0000,0.0000,0.0000,1.0000
Unknown-138,0.0000,0.0000,0.0000,2.0000
Unknown-139,0.0000,0.0000,0.0000,1.0000
Unknown-140,0.5455,0.6316,0.5854,19.0000
Unknown-141,0.0000,0.0000,0.0000,0.0000
Unknown-142,0.0000,0.0000,0.0000,3.0000
Unknown-143,0.0000,0.0000,0.0000,3.0000
Unknown-144,0.0000,0.0000,0.0000,1.0000
Unknown-145,0.0000,0.0000,0.0000,0.0000
Unknown-146,0.0000,0.0000,0.0000,5.0000
Unknown-147,0.0000,0.0000,0.0000,6.0000
Unknown-148,0.6154,0.3636,0.4571,22.0000
Unknown-149,0.4444,0.4000,0.4211,10.0000
Unknown-150,0.0000,0.0000,0.0000,1.0000
Unknown-151,0.0000,0.0000,0.0000,0.0000
Unknown-152,0.0000,0.0000,0.0000,8.0000
Unknown-153,0.0000,0.0000,0.0000,3.0000
Unknown-155,0.5333,0.5333,0.5333,15.0000
Unknown-157,0.0000,0.0000,0.0000,1.0000
Unknown-158,0.2857,0.2222,0.2500,9.0000
Unknown-159,0.0000,0.0000,0.0000,9.0000
Unknown-160,0.4545,0.4545,0.4545,22.0000
Unknown-161,0.0000,0.0000,0.0000,1.0000
Unknown-162,0.0000,0.0000,0.0000,0.0000
Unknown-163,0.0000,0.0000,0.0000,1.0000
Unknown-164,0.0000,0.0000,0.0000,4.0000
Unknown-166,0.0000,0.0000,0.0000,4.0000
Unknown-167,0.5000,1.0000,0.6667,1.0000
Unknown-169,0.2000,1.0000,0.3333,1.0000
Unknown-170,0.0000,0.0000,0.0000,1.0000
Unknown-171,0.0000,0.0000,0.0000,2.0000
Unknown-172,0.1429,0.4000,0.2105,5.0000
Unknown-174,0.0000,0.0000,0.0000,0.0000
Unknown-175,0.0000,0.0000,0.0000,3.0000
Unknown-176,0.3333,0.4000,0.3636,5.0000
Unknown-177,0.0000,0.0000,0.0000,5.0000
Unknown-178,0.0000,0.0000,0.0000,3.0000
Unknown-179,0.0000,0.0000,0.0000,7.0000
Unknown-180,0.6667,0.2857,0.4000,7.0000
Unknown-181,0.0000,0.0000,0.0000,6.0000
Unknown-183,0.0000,0.0000,0.0000,1.0000
Unknown-186,0.0000,0.0000,0.0000,1.0000
Unknown-189,0.0000,0.0000,0.0000,0.0000
Unknown-191,0.0000,0.0000,0.0000,1.0000
Unknown-192,0.0000,0.0000,0.0000,3.0000
Unknown-193,0.0000,0.0000,0.0000,7.0000
Unknown-195,0.0000,0.0000,0.0000,2.0000
Unknown-197,0.0000,0.0000,0.0000,4.0000
Unknown-198,0.3000,0.3333,0.3158,9.0000
Unknown-199,0.0000,0.0000,0.0000,1.0000
Unknown-202,0.0000,0.0000,0.0000,0.0000
Unknown-203,0.0000,0.0000,0.0000,1.0000
Unknown-205,0.0000,0.0000,0.0000,2.0000
Unknown-208,0.0000,0.0000,0.0000,1.0000
Unknown-209,0.3810,0.5333,0.4444,15.0000
Unknown-212,0.0000,0.0000,0.0000,3.0000
Unknown-214,0.0000,0.0000,0.0000,0.0000
Unknown-219,0.2857,0.2500,0.2667,16.0000
Unknown-221,0.5000,0.2000,0.2857,5.0000
Unknown-222,0.9412,0.7273,0.8205,22.0000
Unknown-223,0.0000,0.0000,0.0000,1.0000
Unknown-224,0.0000,0.0000,0.0000,1.0000
Unknown-225,0.0000,0.0000,0.0000,4.0000
Unknown-228,0.0000,0.0000,0.0000,2.0000
Unknown-229,0.2000,0.3333,0.2500,3.0000
Unknown-230,0.0000,0.0000,0.0000,6.0000
Unknown-231,0.3333,0.3846,0.3571,13.0000
Unknown-232,0.1667,0.2500,0.2000,4.0000
Unknown-233,0.0000,0.0000,0.0000,0.0000
Unknown-234,0.6087,0.5600,0.5833,25.0000
Unknown-235,1.0000,1.0000,1.0000,1.0000
Unknown-236,0.0000,0.0000,0.0000,3.0000
Unknown-237,0.0000,0.0000,0.0000,2.0000
Unknown-238,0.0000,0.0000,0.0000,2.0000
Unknown-239,0.0000,0.0000,0.0000,1.0000
Unknown-240,0.0000,0.0000,0.0000,2.0000
Unknown-241,0.2000,0.5000,0.2857,2.0000
Unknown-246,0.0000,0.0000,0.0000,1.0000
Unknown-247,0.0000,0.0000,0.0000,1.0000
Unknown-248,0.0000,0.0000,0.0000,2.0000
Unknown-249,0.0000,0.0000,0.0000,2.0000
Unknown-250,0.0000,0.0000,0.0000,1.0000
Unknown-251,0.0000,0.0000,0.0000,0.0000
Unknown-252,0.0000,0.0000,0.0000,1.0000
Unknown-254,0.0000,0.0000,0.0000,1.0000
Unknown-256,0.0000,0.0000,0.0000,1.0000
Unknown-258,0.0000,0.0000,0.0000,1.0000
Unknown-260,0.0000,0.0000,0.0000,2.0000
Unknown-262,0.0000,0.0000,0.0000,3.0000
Unknown-263,0.2500,0.2000,0.2222,5.0000
Unknown-264,0.2857,0.2000,0.2353,10.0000
Unknown-265,0.0000,0.0000,0.0000,1.0000
Unknown-266,0.0000,0.0000,0.0000,4.0000
Unknown-267,0.5000,0.5000,0.5000,6.0000
Unknown-270,0.0000,0.0000,0.0000,0.0000
Unknown-271,0.0000,0.0000,0.0000,2.0000
Unknown-272,0.0000,0.0000,0.0000,2.0000
Unknown-274,0.0000,0.0000,0.0000,1.0000
Unknown-275,0.0000,0.0000,0.0000,0.0000
Unknown-276,0.0000,0.0000,0.0000,0.0000
Unknown-277,0.3636,1.0000,0.5333,4.0000
Unknown-278,0.0000,0.0000,0.0000,1.0000
Unknown-279,0.0000,0.0000,0.0000,1.0000
Unknown-280,0.3333,1.0000,0.5000,2.0000
Unknown-281,0.0000,0.0000,0.0000,0.0000
Unknown-282,0.5000,1.0000,0.6667,2.0000
Unknown-284,0.0000,0.0000,0.0000,1.0000
Unknown-285,0.0000,0.0000,0.0000,1.0000
Unknown-287,0.0000,0.0000,0.0000,3.0000
Unknown-288,1.0000,1.0000,1.0000,1.0000
Unknown-289,0.0000,0.0000,0.0000,1.0000
Unknown-290,0.0000,0.0000,0.0000,1.0000
Unknown-292,0.0000,0.0000,0.0000,2.0000
Unknown-293,0.0000,0.0000,0.0000,3.0000
Unknown-294,0.0000,0.0000,0.0000,1.0000
Unknown-295,0.0000,0.0000,0.0000,1.0000
Unknown-296,0.8000,0.4000,0.5333,10.0000
Unknown-299,0.0000,0.0000,0.0000,3.0000
Unknown-300,0.0000,0.0000,0.0000,2.0000
Unknown-301,0.0000,0.0000,0.0000,1.0000
Unknown-302,0.0000,0.0000,0.0000,5.0000
Unknown-305,0.2364,0.4333,0.3059,30.0000
Unknown-306,0.0000,0.0000,0.0000,3.0000
Unknown-311,0.0000,0.0000,0.0000,1.0000
Unknown-312,0.0000,0.0000,0.0000,1.0000
Unknown-313,0.2500,0.3333,0.2857,3.0000
Unknown-314,0.3750,0.6000,0.4615,5.0000
Unknown-315,0.0000,0.0000,0.0000,4.0000
Unknown-317,0.0000,0.0000,0.0000,2.0000
Unknown-319,0.0000,0.0000,0.0000,0.0000
Unknown-320,0.5000,0.4000,0.4444,10.0000
Unknown-321,0.0000,0.0000,0.0000,1.0000
Unknown-323,1.0000,1.0000,1.0000,1.0000
Unknown-324,0.0000,0.0000,0.0000,1.0000
Unknown-326,0.0000,0.0000,0.0000,1.0000
Unknown-327,0.0000,0.0000,0.0000,2.0000
Unknown-329,0.0000,0.0000,0.0000,1.0000
Unknown-330,0.0000,0.0000,0.0000,4.0000
Unknown-331,0.0000,0.0000,0.0000,0.0000
Unknown-332,0.0000,0.0000,0.0000,3.0000
Unknown-334,0.1000,0.0625,0.0769,16.0000
Unknown-338,0.0000,0.0000,0.0000,2.0000
Unknown-339,0.0000,0.0000,0.0000,2.0000
Unknown-341,0.2500,0.5000,0.3333,2.0000
Unknown-342,0.0000,0.0000,0.0000,1.0000
Unknown-345,0.5263,0.6667,0.5882,30.0000
Unknown-346,0.5455,0.5455,0.5455,11.0000
Unknown-347,0.0000,0.0000,0.0000,0.0000
Unknown-348,0.0000,0.0000,0.0000,1.0000
Unknown-350,0.0000,0.0000,0.0000,0.0000
Unknown-352,0.3556,0.3902,0.3721,41.0000
Unknown-354,0.0000,0.0000,0.0000,7.0000
Unknown-356,0.0000,0.0000,0.0000,5.0000
Unknown-357,1.0000,0.6667,0.8000,3.0000
Unknown-358,0.0000,0.0000,0.0000,1.0000
Unknown-359,0.0000,0.0000,0.0000,0.0000
Unknown-360,1.0000,1.0000,1.0000,2.0000
Unknown-362,0.5000,0.3333,0.4000,3.0000
Unknown-363,0.0000,0.0000,0.0000,33.0000
Unknown-364,1.0000,0.2500,0.4000,4.0000
Unknown-365,0.0000,0.0000,0.0000,4.0000
Unknown-368,0.0000,0.0000,0.0000,2.0000
Unknown-369,0.0000,0.0000,0.0000,1.0000
Unknown-371,0.0000,0.0000,0.0000,1.0000
Unknown-373,0.0000,0.0000,0.0000,0.0000
Unknown-375,0.0000,0.0000,0.0000,3.0000
Unknown-376,0.3333,0.5000,0.4000,2.0000
Unknown-377,0.0000,0.0000,0.0000,1.0000
Unknown-378,0.3333,0.2000,0.2500,5.0000
Unknown-380,0.0000,0.0000,0.0000,1.0000
Unknown-382,0.0000,0.0000,0.0000,2.0000
Unknown-383,0.0000,0.0000,0.0000,13.0000
Unknown-386,0.0000,0.0000,0.0000,1.0000
Unknown-388,0.0000,0.0000,0.0000,2.0000
Unknown-389,0.0000,0.0000,0.0000,2.0000
Unknown-390,0.0000,0.0000,0.0000,5.0000
Unknown-391,0.7500,0.8182,0.7826,11.0000
Unknown-392,0.0000,0.0000,0.0000,1.0000
Unknown-393,0.0000,0.0000,0.0000,1.0000
Unknown-394,0.0000,0.0000,0.0000,0.0000
Unknown-398,0.0000,0.0000,0.0000,1.0000
Unknown-399,0.0000,0.0000,0.0000,7.0000
Unknown-400,0.0000,0.0000,0.0000,3.0000
Unknown-401,0.0000,0.0000,0.0000,28.0000
Unknown-402,0.4545,0.5000,0.4762,10.0000
Unknown-403,0.0000,0.0000,0.0000,2.0000
Unknown-404,0.0000,0.0000,0.0000,1.0000
Unknown-405,0.0000,0.0000,0.0000,0.0000
Unknown-407,0.0000,0.0000,0.0000,2.0000
Unknown-408,0.0769,0.6667,0.1379,3.0000
Unknown-409,0.0000,0.0000,0.0000,1.0000
Unknown-411,0.0000,0.0000,0.0000,2.0000
Unknown-412,0.0000,0.0000,0.0000,1.0000
Unknown-413,0.0000,0.0000,0.0000,1.0000
Unknown-415,1.0000,0.1667,0.2857,6.0000
Unknown-417,0.0000,0.0000,0.0000,1.0000
Unknown-418,0.0000,0.0000,0.0000,1.0000
Unknown-419,0.0000,0.0000,0.0000,7.0000
Unknown-420,0.0000,0.0000,0.0000,5.0000
Unknown-421,0.0000,0.0000,0.0000,3.0000
Unknown-424,0.0000,0.0000,0.0000,1.0000
Unknown-426,0.0000,0.0000,0.0000,1.0000
Unknown-427,0.3333,0.3750,0.3529,8.0000
Unknown-431,0.7500,0.6000,0.6667,5.0000
Unknown-432,0.0000,0.0000,0.0000,0.0000
Unknown-433,0.0000,0.0000,0.0000,2.0000
Unknown-434,0.0000,0.0000,0.0000,3.0000
Unknown-435,0.2000,1.0000,0.3333,1.0000
Unknown-436,0.0000,0.0000,0.0000,0.0000
Unknown-437,0.0000,0.0000,0.0000,1.0000
Unknown-440,0.0000,0.0000,0.0000,1.0000
Unknown-441,0.0000,0.0000,0.0000,2.0000
Unknown-443,0.0000,0.0000,0.0000,1.0000
Unknown-445,0.0000,0.0000,0.0000,1.0000
Unknown-446,0.0000,0.0000,0.0000,3.0000
Unknown-448,0.0000,0.0000,0.0000,1.0000
Unknown-450,0.0000,0.0000,0.0000,2.0000
Unknown-454,0.0000,0.0000,0.0000,1.0000
Unknown-455,0.0000,0.0000,0.0000,0.0000
Unknown-456,0.5000,0.3750,0.4286,8.0000
Unknown-459,0.0000,0.0000,0.0000,3.0000
Unknown-464,1.0000,0.3333,0.5000,3.0000
Unknown-466,0.0000,0.0000,0.0000,2.0000
Unknown-467,0.0000,0.0000,0.0000,2.0000
Unknown-468,0.0000,0.0000,0.0000,5.0000
Unknown-469,0.0000,0.0000,0.0000,3.0000
Unknown-474,0.0000,0.0000,0.0000,2.0000
Unknown-479,0.3333,1.0000,0.5000,1.0000
Unknown-481,0.0000,0.0000,0.0000,2.0000
Unknown-484,0.0000,0.0000,0.0000,1.0000
Unknown-488,0.3333,0.1000,0.1538,10.0000
Unknown-489,0.2000,1.0000,0.3333,1.0000
Unknown-490,0.0000,0.0000,0.0000,1.0000
Unknown-491,0.5000,0.5000,0.5000,2.0000
Unknown-492,0.0000,0.0000,0.0000,5.0000
Unknown-496,0.0000,0.0000,0.0000,0.0000
Unknown-497,0.0000,0.0000,0.0000,1.0000
Unknown-498,1.0000,1.0000,1.0000,1.0000
Unknown-499,0.0000,0.0000,0.0000,1.0000
Unknown-500,0.0000,0.0000,0.0000,0.0000
Unknown-503,0.0000,0.0000,0.0000,4.0000
Unknown-506,0.0000,0.0000,0.0000,4.0000
Unknown-507,0.5000,0.3333,0.4000,6.0000
Unknown-508,0.0000,0.0000,0.0000,3.0000
Unknown-509,0.0000,0.0000,0.0000,1.0000
Unknown-515,0.0000,0.0000,0.0000,2.0000
Unknown-516,0.0000,0.0000,0.0000,1.0000
Unknown-519,0.0000,0.0000,0.0000,1.0000
Unknown-520,0.5000,0.6667,0.5714,3.0000
Unknown-524,0.0000,0.0000,0.0000,0.0000
Unknown-525,0.0000,0.0000,0.0000,4.0000
Unknown-528,0.0000,0.0000,0.0000,1.0000
Unknown-529,0.8000,0.6667,0.7273,6.0000
Unknown-531,0.4000,0.5333,0.4571,15.0000
Unknown-532,0.0000,0.0000,0.0000,1.0000
Unknown-533,0.0000,0.0000,0.0000,1.0000
Unknown-535,0.0000,0.0000,0.0000,1.0000
Unknown-536,0.0000,0.0000,0.0000,1.0000
Unknown-539,0.0000,0.0000,0.0000,1.0000
Unknown-541,0.0000,0.0000,0.0000,2.0000
Unknown-543,0.0000,0.0000,0.0000,2.0000
Unknown-544,0.0000,0.0000,0.0000,4.0000
