Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,9.4000
Entertainment,0.1000,0.0933,0.0966,24.2000
Food,0.5103,0.3238,0.3921,33.6000
Nightlife,0.3513,0.3365,0.3365,17.8000
Outdoors,0.0000,0.0000,0.0000,3.6000
Shopping,0.1571,0.1115,0.1259,5.2000
Travel,0.3319,0.3614,0.3439,40.0000
None,0.4296,0.5455,0.4777,11.6000
Unknown-8,0.6038,0.6785,0.6291,19.8000
Unknown-9,0.3093,0.2910,0.2988,22.8000
Unknown-10,0.4120,0.4806,0.4382,19.0000
Unknown-11,0.4212,0.4601,0.4359,52.4000
Unknown-12,0.0154,0.0154,0.0154,11.6000
Unknown-13,0.4261,0.4429,0.4307,47.2000
Unknown-14,0.0074,0.1000,0.0138,3.2000
Unknown-16,0.0000,0.0000,0.0000,1.5000
Unknown-17,0.4357,0.4702,0.4522,47.0000
Unknown-18,0.2626,0.2757,0.2684,24.8000
Unknown-20,0.3521,0.3546,0.3530,58.4000
Unknown-21,0.3750,0.3750,0.3333,1.0000
Unknown-23,0.0000,0.0000,0.0000,1.5000
Unknown-24,0.0000,0.0000,0.0000,1.2500
Unknown-26,0.1000,0.0667,0.0800,2.8000
Unknown-27,0.2289,0.2208,0.2023,6.4000
Unknown-28,0.0000,0.0000,0.0000,2.2500
Unknown-30,0.0000,0.0000,0.0000,3.8000
Unknown-31,0.3120,0.3232,0.3171,35.8000
Unknown-32,0.5583,0.6375,0.5224,4.0000
Unknown-33,0.4254,0.4290,0.4267,36.6000
Unknown-34,0.3317,0.3239,0.3275,11.6000
Unknown-35,0.5667,0.3467,0.4276,4.4000
Unknown-36,0.3787,0.3721,0.3735,15.4000
Unknown-37,0.0000,0.0000,0.0000,1.2500
Unknown-38,0.0000,0.0000,0.0000,2.6667
Unknown-39,0.1810,0.1967,0.1767,5.2000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.2347,0.2472,0.2390,20.6000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.3125,0.4292,0.3565,15.0000
Unknown-44,0.0182,0.0200,0.0190,12.8000
Unknown-46,0.3680,0.3627,0.3640,54.4000
Unknown-47,0.0286,0.0444,0.0348,5.4000
Unknown-48,0.2669,0.6429,0.3467,2.2000
Unknown-49,0.3494,0.3683,0.3412,11.4000
Unknown-50,0.2650,0.2487,0.2451,7.8000
Unknown-51,0.1415,0.2032,0.1454,13.4000
Unknown-52,0.0095,0.0154,0.0118,3.2000
Unknown-53,0.1867,0.1094,0.1302,11.4000
Unknown-54,0.1667,0.3750,0.2250,1.7500
Unknown-55,0.2905,0.1812,0.2116,22.2000
Unknown-56,0.1174,0.2972,0.1620,10.8000
Unknown-57,0.2866,0.2612,0.2711,26.8000
Unknown-58,0.0000,0.0000,0.0000,1.7500
Unknown-60,0.2702,0.3032,0.2822,18.4000
Unknown-61,0.0111,0.0167,0.0133,4.8000
Unknown-62,0.0563,0.0725,0.0624,10.6000
Unknown-64,0.1043,0.1412,0.1200,6.4000
Unknown-65,0.2389,0.2300,0.2255,8.6000
Unknown-67,0.0000,0.0000,0.0000,5.8000
Unknown-69,0.2971,0.3299,0.3103,18.4000
Unknown-70,0.2977,0.2505,0.2719,23.0000
Unknown-71,0.0000,0.0000,0.0000,0.6667
Unknown-72,0.0286,0.0320,0.0302,16.4000
Unknown-74,0.0000,0.0000,0.0000,2.2000
Unknown-75,0.0676,0.0601,0.0636,10.8000
Unknown-76,0.3402,0.3592,0.3179,9.6667
Unknown-77,0.0667,0.0667,0.0667,6.4000
Unknown-78,0.0182,0.1000,0.0308,1.8000
Unknown-79,0.3337,0.3506,0.3391,38.0000
Unknown-80,0.5344,0.5490,0.5387,28.2000
Unknown-81,0.4455,0.5276,0.4776,14.6000
Unknown-82,0.0000,0.0000,0.0000,6.4000
Unknown-83,0.1667,0.3333,0.2222,1.0000
Unknown-84,0.1425,0.1269,0.1339,12.8000
Unknown-86,0.0000,0.0000,0.0000,0.6000
Unknown-89,0.1107,0.1003,0.1049,7.2000
Unknown-90,0.0000,0.0000,0.0000,1.2500
Unknown-91,0.0400,0.2000,0.0667,1.6000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,0.6667
Unknown-95,0.1951,0.2366,0.2133,12.6000
