Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,11.0000
Entertainment,0.0000,0.0000,0.0000,24.0000
Food,0.5172,0.3409,0.4110,44.0000
Nightlife,0.2353,0.2500,0.2424,16.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,4.0000
Travel,0.3922,0.4167,0.4040,48.0000
None,0.6154,0.8000,0.6957,10.0000
Unknown-8,0.7826,0.8182,0.8000,22.0000
Unknown-9,0.4400,0.4583,0.4490,24.0000
Unknown-10,0.7451,0.7037,0.7238,54.0000
Unknown-11,0.4138,0.4364,0.4248,55.0000
Unknown-12,0.0000,0.0000,0.0000,9.0000
Unknown-13,0.5517,0.4324,0.4848,37.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.5000,0.5682,0.5319,44.0000
Unknown-18,0.4000,0.4138,0.4068,29.0000
Unknown-20,0.4194,0.4194,0.4194,62.0000
Unknown-21,1.0000,1.0000,1.0000,1.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,3.0000
Unknown-27,0.0000,0.0000,0.0000,2.0000
Unknown-28,0.0000,0.0000,0.0000,2.0000
Unknown-29,0.0000,0.0000,0.0000,4.0000
Unknown-30,0.0000,0.0000,0.0000,3.0000
Unknown-31,0.3571,0.3571,0.3571,42.0000
Unknown-32,0.4444,0.5000,0.4706,8.0000
Unknown-33,0.6800,0.7556,0.7158,45.0000
Unknown-34,0.4167,0.6250,0.5000,16.0000
Unknown-35,0.5000,0.4000,0.4444,5.0000
Unknown-36,0.2500,0.2857,0.2667,14.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.3333,0.1429,0.2000,7.0000
Unknown-41,0.3043,0.4667,0.3684,15.0000
Unknown-43,0.1875,0.4286,0.2609,7.0000
Unknown-44,0.0000,0.0000,0.0000,19.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.4667,0.3889,0.4242,72.0000
Unknown-47,0.0000,0.0000,0.0000,8.0000
Unknown-48,0.2000,1.0000,0.3333,1.0000
Unknown-49,0.3333,0.4167,0.3704,12.0000
Unknown-50,0.1111,0.1000,0.1053,10.0000
Unknown-51,0.1132,0.3750,0.1739,16.0000
Unknown-52,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.0000,0.0000,0.0000,6.0000
Unknown-54,0.0000,0.0000,0.0000,3.0000
Unknown-55,0.4545,0.2500,0.3226,20.0000
Unknown-56,0.0968,0.2500,0.1395,12.0000
Unknown-57,0.0000,0.0000,0.0000,18.0000
Unknown-58,0.0000,0.0000,0.0000,4.0000
Unknown-60,0.4242,0.5185,0.4667,27.0000
Unknown-61,0.0000,0.0000,0.0000,7.0000
Unknown-62,0.1000,0.0833,0.0909,12.0000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.0000,0.0000,0.0000,2.0000
Unknown-65,0.0000,0.0000,0.0000,3.0000
Unknown-67,0.0000,0.0000,0.0000,12.0000
Unknown-68,0.0000,0.0000,0.0000,5.0000
Unknown-69,0.1667,0.1429,0.1538,14.0000
Unknown-70,0.2692,0.2414,0.2545,29.0000
Unknown-71,0.0000,0.0000,0.0000,2.0000
Unknown-72,0.2500,0.4000,0.3077,15.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.0000,0.0000,0.0000,6.0000
Unknown-76,0.1333,0.2222,0.1667,9.0000
Unknown-77,0.2857,0.5000,0.3636,4.0000
Unknown-78,0.0000,0.0000,0.0000,2.0000
Unknown-79,0.4407,0.4727,0.4561,55.0000
Unknown-80,0.3333,0.2667,0.2963,15.0000
Unknown-81,0.4286,0.5000,0.4615,18.0000
Unknown-82,0.0000,0.0000,0.0000,4.0000
Unknown-83,0.0000,0.0000,0.0000,1.0000
Unknown-84,0.3750,0.3333,0.3529,27.0000
Unknown-85,0.0000,0.0000,0.0000,0.0000
Unknown-86,0.0000,0.0000,0.0000,0.0000
Unknown-87,0.3333,0.5000,0.4000,2.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.0000,0.0000,0.0000,4.0000
Unknown-91,0.0000,0.0000,0.0000,0.0000
Unknown-92,0.0000,0.0000,0.0000,0.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-94,0.0000,0.0000,0.0000,7.0000
Unknown-95,0.1818,0.1429,0.1600,14.0000
Unknown-96,0.8333,0.6250,0.7143,8.0000
Unknown-97,0.0556,0.0769,0.0645,13.0000
