Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,7.0000
Entertainment,0.1111,0.0690,0.0851,29.0000
Food,0.3125,0.1852,0.2326,27.0000
Nightlife,0.3125,0.2778,0.2941,18.0000
Outdoors,0.0000,0.0000,0.0000,0.0000
Shopping,0.0000,0.0000,0.0000,3.0000
Travel,0.2381,0.3125,0.2703,16.0000
None,0.4737,0.6923,0.5625,13.0000
Unknown-8,0.5000,0.3500,0.4118,20.0000
Unknown-9,0.4000,0.2353,0.2963,17.0000
Unknown-10,0.0000,0.0000,0.0000,5.0000
Unknown-11,0.3810,0.4211,0.4000,38.0000
Unknown-12,0.0000,0.0000,0.0000,16.0000
Unknown-13,0.4643,0.4643,0.4643,56.0000
Unknown-14,0.1000,0.2000,0.1333,5.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.4082,0.5000,0.4494,40.0000
Unknown-18,0.2000,0.2857,0.2353,7.0000
Unknown-19,0.0000,0.0000,0.0000,1.0000
Unknown-20,0.2667,0.2353,0.2500,34.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,2.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,2.0000
Unknown-27,0.2500,0.1818,0.2105,11.0000
Unknown-28,0.0000,0.0000,0.0000,6.0000
Unknown-29,0.0000,0.0000,0.0000,2.0000
Unknown-30,0.0000,0.0000,0.0000,6.0000
Unknown-31,0.1316,0.1786,0.1515,28.0000
Unknown-32,1.0000,0.5000,0.6667,2.0000
Unknown-33,0.8500,0.8226,0.8361,124.0000
Unknown-34,0.0000,0.0000,0.0000,8.0000
Unknown-35,0.4000,0.4000,0.4000,5.0000
Unknown-36,0.5000,0.5263,0.5128,19.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-39,0.0000,0.0000,0.0000,5.0000
Unknown-41,0.1538,0.1250,0.1379,16.0000
Unknown-43,0.2381,0.3333,0.2778,15.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.2500,0.3250,0.2826,40.0000
Unknown-47,0.0000,0.0000,0.0000,3.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.3333,0.1429,0.2000,7.0000
Unknown-50,1.0000,0.4000,0.5714,5.0000
Unknown-51,0.0000,0.0000,0.0000,17.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.3750,0.3000,0.3333,10.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.1111,0.0769,0.0909,13.0000
Unknown-56,0.1200,0.3333,0.1765,9.0000
Unknown-57,0.2308,0.3750,0.2857,16.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-60,0.0000,0.0000,0.0000,7.0000
Unknown-61,0.0000,0.0000,0.0000,3.0000
Unknown-62,0.0000,0.0000,0.0000,6.0000
Unknown-64,0.0000,0.0000,0.0000,23.0000
Unknown-65,0.2727,0.5455,0.3636,11.0000
Unknown-66,0.0000,0.0000,0.0000,1.0000
Unknown-67,0.0000,0.0000,0.0000,5.0000
Unknown-68,0.2000,0.0909,0.1250,11.0000
Unknown-69,0.0000,0.0000,0.0000,9.0000
Unknown-70,0.2500,0.3333,0.2857,6.0000
Unknown-71,0.0000,0.0000,0.0000,0.0000
Unknown-72,0.3333,0.2500,0.2857,8.0000
Unknown-75,0.2000,0.2143,0.2069,28.0000
Unknown-76,0.6667,0.3636,0.4706,11.0000
Unknown-77,0.0000,0.0000,0.0000,6.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
