Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,11.0000
Entertainment,0.0000,0.0000,0.0000,32.0000
Food,0.5238,0.3929,0.4490,28.0000
Nightlife,0.3636,0.4706,0.4103,17.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.5000,0.2500,0.3333,4.0000
Travel,0.3600,0.3333,0.3462,27.0000
None,0.3125,0.3333,0.3226,15.0000
Unknown-8,0.7222,0.8667,0.7879,15.0000
Unknown-9,0.1429,0.1429,0.1429,21.0000
Unknown-10,0.5652,0.7222,0.6341,18.0000
Unknown-11,0.4118,0.4375,0.4242,48.0000
Unknown-12,0.0000,0.0000,0.0000,7.0000
Unknown-13,0.5179,0.5370,0.5273,54.0000
Unknown-14,0.0000,0.0000,0.0000,4.0000
Unknown-15,0.0000,0.0000,0.0000,0.0000
Unknown-17,0.6186,0.6667,0.6417,90.0000
Unknown-18,0.4211,0.4211,0.4211,19.0000
Unknown-20,0.2778,0.2500,0.2632,60.0000
Unknown-21,0.5000,0.5000,0.5000,2.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,0.0000
Unknown-26,0.2000,0.1667,0.1818,6.0000
Unknown-27,0.2857,0.2500,0.2667,8.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-29,0.0000,0.0000,0.0000,1.0000
Unknown-30,0.0000,0.0000,0.0000,1.0000
Unknown-31,0.3571,0.3571,0.3571,28.0000
Unknown-32,0.4000,0.5000,0.4444,4.0000
Unknown-33,0.0000,0.0000,0.0000,1.0000
Unknown-34,0.2500,0.1333,0.1739,15.0000
Unknown-35,0.0000,0.0000,0.0000,6.0000
Unknown-36,0.2500,0.1000,0.1429,10.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.0000,0.0000,0.0000,2.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.2667,0.2222,0.2424,36.0000
Unknown-42,0.0000,0.0000,0.0000,0.0000
Unknown-43,0.2500,0.4000,0.3077,10.0000
Unknown-44,0.0000,0.0000,0.0000,16.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.4706,0.4848,0.4776,66.0000
Unknown-47,0.1579,0.2727,0.2000,11.0000
Unknown-48,0.5714,0.5714,0.5714,7.0000
Unknown-49,0.3333,1.0000,0.5000,1.0000
Unknown-50,0.1429,0.0769,0.1000,13.0000
Unknown-51,0.1522,0.2917,0.2000,24.0000
Unknown-52,0.0500,0.0769,0.0606,13.0000
Unknown-53,0.3000,0.2500,0.2727,12.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.3333,0.1481,0.2051,27.0000
Unknown-56,0.1562,0.5000,0.2381,10.0000
Unknown-57,0.2708,0.2889,0.2796,45.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-59,0.0000,0.0000,0.0000,1.0000
Unknown-60,0.1429,0.1250,0.1333,16.0000
Unknown-61,0.0000,0.0000,0.0000,4.0000
Unknown-62,0.0000,0.0000,0.0000,13.0000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.0000,0.0000,0.0000,5.0000
Unknown-65,0.2353,0.2000,0.2162,20.0000
Unknown-67,0.0000,0.0000,0.0000,1.0000
Unknown-68,0.2500,1.0000,0.4000,1.0000
Unknown-69,0.5357,0.6250,0.5769,24.0000
Unknown-70,0.3333,0.2581,0.2909,31.0000
Unknown-72,0.0000,0.0000,0.0000,22.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.0000,0.0000,0.0000,10.0000
Unknown-76,0.2500,0.5000,0.3333,4.0000
Unknown-77,0.1000,0.2500,0.1429,4.0000
Unknown-78,0.0000,0.0000,0.0000,2.0000
Unknown-79,0.2000,0.2308,0.2143,39.0000
Unknown-80,0.5581,0.5714,0.5647,42.0000
Unknown-81,0.7143,0.3846,0.5000,13.0000
Unknown-82,0.0000,0.0000,0.0000,13.0000
Unknown-84,0.2222,0.2500,0.2353,8.0000
Unknown-85,0.0000,0.0000,0.0000,2.0000
Unknown-86,0.0000,0.0000,0.0000,0.0000
Unknown-87,0.4000,0.6667,0.5000,3.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.1667,0.1429,0.1538,14.0000
Unknown-90,0.0000,0.0000,0.0000,1.0000
Unknown-91,0.2000,1.0000,0.3333,1.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-95,0.1111,0.2000,0.1429,5.0000
Unknown-96,0.4444,0.3636,0.4000,11.0000
Unknown-97,0.0000,0.0000,0.0000,8.0000
Unknown-98,0.2500,0.4000,0.3077,5.0000
Unknown-99,0.0000,0.0000,0.0000,14.0000
Unknown-100,0.0000,0.0000,0.0000,6.0000
