Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,8.0000
Entertainment,0.1429,0.1333,0.1379,30.0000
Food,0.4667,0.2333,0.3111,30.0000
Nightlife,0.5833,0.3500,0.4375,20.0000
Outdoors,0.0000,0.0000,0.0000,10.0000
Shopping,0.0000,0.0000,0.0000,1.0000
Travel,0.2083,0.3125,0.2500,16.0000
None,0.4286,0.5000,0.4615,12.0000
Unknown-8,0.3947,0.5357,0.4545,28.0000
Unknown-9,0.0667,0.0625,0.0645,16.0000
Unknown-10,0.1818,0.2000,0.1905,10.0000
Unknown-11,0.3625,0.4265,0.3919,68.0000
Unknown-12,0.0000,0.0000,0.0000,15.0000
Unknown-13,0.4590,0.4667,0.4628,60.0000
Unknown-14,0.0000,0.0000,0.0000,7.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.4286,0.4688,0.4478,32.0000
Unknown-18,0.1111,0.1250,0.1176,16.0000
Unknown-20,0.1892,0.1707,0.1795,41.0000
Unknown-21,1.0000,0.5000,0.6667,2.0000
Unknown-23,0.0000,0.0000,0.0000,0.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.5000,0.3333,0.4000,3.0000
Unknown-27,0.5000,0.2500,0.3333,4.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-29,0.0000,0.0000,0.0000,2.0000
Unknown-30,0.0000,0.0000,0.0000,6.0000
Unknown-31,0.1875,0.2143,0.2000,14.0000
Unknown-32,0.3333,1.0000,0.5000,1.0000
Unknown-33,0.0000,0.0000,0.0000,1.0000
Unknown-34,0.4000,0.4000,0.4000,5.0000
Unknown-35,0.6667,0.4000,0.5000,5.0000
Unknown-36,0.4500,0.3913,0.4186,23.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-39,0.2857,0.2500,0.2667,8.0000
Unknown-41,0.0588,0.0667,0.0625,15.0000
Unknown-42,0.0000,0.0000,0.0000,1.0000
Unknown-43,0.1429,0.2857,0.1905,7.0000
Unknown-44,0.0000,0.0000,0.0000,14.0000
Unknown-45,0.0000,0.0000,0.0000,3.0000
Unknown-46,0.3492,0.3492,0.3492,63.0000
Unknown-47,0.0000,0.0000,0.0000,5.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.4167,0.5000,0.4545,30.0000
Unknown-50,0.0000,0.0000,0.0000,8.0000
Unknown-51,0.2500,0.1111,0.1538,9.0000
Unknown-52,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.3333,0.2000,0.2500,15.0000
Unknown-55,0.0000,0.0000,0.0000,16.0000
Unknown-56,0.1765,0.3750,0.2400,8.0000
Unknown-57,0.4000,0.4000,0.4000,20.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-59,0.0000,0.0000,0.0000,4.0000
Unknown-60,0.1429,0.2222,0.1739,9.0000
Unknown-61,0.0000,0.0000,0.0000,7.0000
Unknown-62,0.0909,0.0769,0.0833,13.0000
Unknown-64,0.0000,0.0000,0.0000,2.0000
Unknown-65,0.2500,0.4000,0.3077,5.0000
Unknown-66,0.0000,0.0000,0.0000,1.0000
Unknown-67,0.0000,0.0000,0.0000,8.0000
Unknown-68,0.0000,0.0000,0.0000,5.0000
Unknown-69,0.4595,0.4857,0.4722,35.0000
Unknown-70,0.2174,0.1724,0.1923,29.0000
Unknown-72,0.1429,0.1600,0.1509,25.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,5.0000
Unknown-77,0.0000,0.0000,0.0000,14.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.4286,0.3913,0.4091,46.0000
Unknown-80,0.7143,0.8333,0.7692,54.0000
Unknown-81,0.4706,0.5714,0.5161,14.0000
Unknown-82,0.0000,0.0000,0.0000,6.0000
Unknown-84,0.0000,0.0000,0.0000,18.0000
Unknown-85,0.1429,0.2500,0.1818,4.0000
Unknown-86,0.0000,0.0000,0.0000,2.0000
Unknown-87,0.3333,0.5000,0.4000,2.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.0000,0.0000,0.0000,7.0000
Unknown-90,0.0000,0.0000,0.0000,2.0000
Unknown-91,0.0000,0.0000,0.0000,5.0000
Unknown-93,0.0000,0.0000,0.0000,1.0000
Unknown-94,0.0000,0.0000,0.0000,0.0000
Unknown-95,0.3415,0.3590,0.3500,39.0000
Unknown-96,0.3077,0.2667,0.2857,15.0000
Unknown-97,0.1667,0.1429,0.1538,7.0000
Unknown-98,0.0833,0.1429,0.1053,7.0000
Unknown-99,0.0000,0.0000,0.0000,3.0000
Unknown-100,0.0000,0.0000,0.0000,4.0000
Unknown-101,0.3333,1.0000,0.5000,1.0000
Unknown-104,0.0000,0.0000,0.0000,4.0000
Unknown-105,0.4444,0.2667,0.3333,15.0000
Unknown-106,0.2000,0.3889,0.2642,18.0000
Unknown-107,0.3636,0.2667,0.3077,15.0000
Unknown-108,0.0000,0.0000,0.0000,1.0000
Unknown-109,0.3684,0.3500,0.3590,20.0000
Unknown-110,0.0000,0.0000,0.0000,6.0000
Unknown-111,0.2500,0.1000,0.1429,20.0000
Unknown-112,0.0000,0.0000,0.0000,2.0000
Unknown-113,1.0000,1.0000,1.0000,1.0000
Unknown-114,0.0000,0.0000,0.0000,1.0000
Unknown-115,0.5000,0.2500,0.3333,4.0000
Unknown-116,0.0000,0.0000,0.0000,0.0000
Unknown-117,0.0000,0.0000,0.0000,2.0000
Unknown-118,1.0000,1.0000,1.0000,1.0000
Unknown-119,0.0000,0.0000,0.0000,3.0000
Unknown-120,0.0000,0.0000,0.0000,9.0000
Unknown-126,0.0000,0.0000,0.0000,2.0000
Unknown-127,0.2639,0.2436,0.2533,78.0000
Unknown-128,0.0000,0.0000,0.0000,0.0000
Unknown-129,0.0000,0.0000,0.0000,4.0000
Unknown-130,0.2857,0.2857,0.2857,7.0000
Unknown-131,0.2500,0.2000,0.2222,5.0000
Unknown-132,0.0000,0.0000,0.0000,11.0000
Unknown-133,0.6111,0.5789,0.5946,19.0000
Unknown-134,0.0000,0.0000,0.0000,2.0000
Unknown-136,0.2333,0.2500,0.2414,28.0000
Unknown-138,0.0000,0.0000,0.0000,1.0000
Unknown-139,0.0000,0.0000,0.0000,1.0000
Unknown-140,0.1250,0.2500,0.1667,4.0000
Unknown-141,0.0000,0.0000,0.0000,1.0000
Unknown-142,0.0000,0.0000,0.0000,0.0000
Unknown-143,0.1875,0.3333,0.2400,9.0000
Unknown-144,0.0000,0.0000,0.0000,1.0000
Unknown-146,0.0000,0.0000,0.0000,2.0000
Unknown-147,0.0000,0.0000,0.0000,2.0000
Unknown-148,0.3600,0.3673,0.3636,49.0000
Unknown-149,0.2857,0.3077,0.2963,13.0000
Unknown-151,0.0000,0.0000,0.0000,1.0000
Unknown-152,0.2414,0.2188,0.2295,32.0000
Unknown-153,0.0000,0.0000,0.0000,7.0000
Unknown-154,0.0000,0.0000,0.0000,1.0000
Unknown-155,0.2222,0.2857,0.2500,7.0000
Unknown-156,0.0000,0.0000,0.0000,3.0000
Unknown-157,0.0000,0.0000,0.0000,1.0000
Unknown-158,1.0000,0.1429,0.2500,7.0000
Unknown-160,0.0000,0.0000,0.0000,5.0000
Unknown-161,0.0000,0.0000,0.0000,2.0000
Unknown-162,0.0769,0.2000,0.1111,5.0000
Unknown-163,0.0000,0.0000,0.0000,4.0000
Unknown-164,0.0000,0.0000,0.0000,2.0000
Unknown-166,0.0000,0.0000,0.0000,2.0000
Unknown-167,0.0000,0.0000,0.0000,4.0000
Unknown-169,0.0000,0.0000,0.0000,0.0000
Unknown-170,0.0000,0.0000,0.0000,5.0000
Unknown-171,0.4118,0.5833,0.4828,12.0000
Unknown-172,0.0769,0.2500,0.1176,4.0000
Unknown-174,0.0000,0.0000,0.0000,0.0000
Unknown-175,0.0000,0.0000,0.0000,1.0000
Unknown-176,0.0000,0.0000,0.0000,0.0000
Unknown-177,0.0000,0.0000,0.0000,0.0000
Unknown-178,0.0000,0.0000,0.0000,0.0000
Unknown-179,0.0000,0.0000,0.0000,5.0000
Unknown-180,0.0000,0.0000,0.0000,0.0000
Unknown-181,0.0000,0.0000,0.0000,1.0000
Unknown-183,0.0000,0.0000,0.0000,1.0000
Unknown-184,0.7500,0.7500,0.7500,4.0000
Unknown-186,0.0000,0.0000,0.0000,5.0000
Unknown-189,1.0000,0.5000,0.6667,2.0000
Unknown-192,0.0000,0.0000,0.0000,0.0000
Unknown-193,0.0000,0.0000,0.0000,2.0000
Unknown-195,0.0000,0.0000,0.0000,1.0000
Unknown-197,0.0000,0.0000,0.0000,11.0000
Unknown-198,0.2222,0.1250,0.1600,16.0000
Unknown-199,0.0000,0.0000,0.0000,10.0000
Unknown-202,0.0000,0.0000,0.0000,2.0000
Unknown-205,0.0000,0.0000,0.0000,1.0000
Unknown-206,0.0000,0.0000,0.0000,2.0000
Unknown-209,0.4286,0.5000,0.4615,6.0000
Unknown-210,0.0000,0.0000,0.0000,1.0000
Unknown-213,0.0000,0.0000,0.0000,4.0000
Unknown-214,0.0000,0.0000,0.0000,1.0000
Unknown-216,0.0000,0.0000,0.0000,0.0000
Unknown-218,0.0000,0.0000,0.0000,1.0000
Unknown-219,0.0000,0.0000,0.0000,5.0000
Unknown-220,0.0000,0.0000,0.0000,2.0000
Unknown-221,0.4545,0.4167,0.4348,12.0000
Unknown-222,0.1818,0.6667,0.2857,3.0000
Unknown-223,0.0000,0.0000,0.0000,3.0000
Unknown-224,0.1429,0.5000,0.2222,2.0000
Unknown-225,0.0000,0.0000,0.0000,0.0000
Unknown-226,0.0000,0.0000,0.0000,1.0000
Unknown-229,0.5000,0.2500,0.3333,4.0000
Unknown-230,0.0000,0.0000,0.0000,0.0000
Unknown-231,0.6552,0.7308,0.6909,26.0000
Unknown-232,0.0000,0.0000,0.0000,3.0000
Unknown-233,0.0000,0.0000,0.0000,1.0000
