Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,9.0000
Entertainment,0.0000,0.0000,0.0000,8.0000
Food,0.1176,0.2500,0.1600,8.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,8.0000
Shopping,0.0000,0.0000,0.0000,6.0000
Travel,0.4444,0.4354,0.4399,147.0000
None,0.0000,0.0000,0.0000,0.0000
Unknown-8,0.3158,0.4286,0.3636,14.0000
Unknown-10,0.1667,0.3333,0.2222,3.0000
Unknown-11,0.5135,0.4318,0.4691,88.0000
Unknown-12,0.3571,0.3889,0.3723,90.0000
Unknown-13,0.0000,0.0000,0.0000,1.0000
Unknown-14,0.0000,0.0000,0.0000,0.0000
Unknown-15,0.0000,0.0000,0.0000,2.0000
Unknown-16,0.1000,0.0952,0.0976,21.0000
Unknown-17,0.3636,0.2667,0.3077,15.0000
Unknown-18,0.2105,0.2182,0.2143,55.0000
Unknown-19,0.4444,0.5217,0.4800,23.0000
Unknown-20,0.7434,0.5427,0.6274,363.0000
Unknown-21,0.6375,0.5965,0.6163,171.0000
Unknown-22,0.6400,0.6531,0.6465,49.0000
Unknown-23,0.3878,0.3958,0.3918,48.0000
Unknown-24,0.0000,0.0000,0.0000,0.0000
Unknown-25,0.4583,0.4783,0.4681,23.0000
Unknown-26,0.5455,0.4615,0.5000,13.0000
Unknown-27,0.2857,0.4000,0.3333,5.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.5000,0.4000,0.4444,10.0000
Unknown-31,1.0000,0.5000,0.6667,2.0000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.1818,0.1667,0.1739,12.0000
Unknown-34,0.0000,0.0000,0.0000,1.0000
Unknown-35,0.1667,0.2162,0.1882,37.0000
Unknown-36,0.4894,0.5227,0.5055,44.0000
Unknown-37,0.4000,0.4000,0.4000,5.0000
Unknown-38,0.3333,0.1667,0.2222,6.0000
Unknown-39,0.2308,0.2143,0.2222,14.0000
Unknown-40,0.6786,0.9048,0.7755,21.0000
Unknown-42,0.0000,0.0000,0.0000,3.0000
Unknown-43,0.0714,0.0500,0.0588,20.0000
Unknown-44,0.0000,0.0000,0.0000,4.0000
Unknown-45,0.2778,0.3125,0.2941,16.0000
Unknown-46,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.1250,0.0769,0.0952,26.0000
Unknown-49,0.2174,0.2778,0.2439,36.0000
Unknown-50,0.3559,0.5250,0.4242,40.0000
Unknown-51,0.0000,0.0000,0.0000,2.0000
Unknown-53,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,3.0000
Unknown-56,0.2857,0.1818,0.2222,11.0000
Unknown-57,0.0000,0.0000,0.0000,16.0000
Unknown-58,0.4545,0.6250,0.5263,8.0000
Unknown-59,0.1613,0.2083,0.1818,24.0000
Unknown-60,0.0000,0.0000,0.0000,0.0000
Unknown-61,0.6250,0.4878,0.5479,41.0000
Unknown-62,0.0000,0.0000,0.0000,5.0000
Unknown-63,0.1429,0.2000,0.1667,5.0000
Unknown-65,0.0000,0.0000,0.0000,2.0000
Unknown-66,0.3750,1.0000,0.5455,3.0000
Unknown-67,0.0000,0.0000,0.0000,8.0000
Unknown-68,0.0000,0.0000,0.0000,0.0000
Unknown-69,0.0000,0.0000,0.0000,6.0000
Unknown-70,0.0000,0.0000,0.0000,0.0000
Unknown-73,0.1250,0.1667,0.1429,12.0000
Unknown-74,0.0000,0.0000,0.0000,10.0000
Unknown-75,0.0000,0.0000,0.0000,1.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.3333,0.6667,0.4444,3.0000
Unknown-79,0.0000,0.0000,0.0000,13.0000
Unknown-81,0.0000,0.0000,0.0000,6.0000
Unknown-82,0.5000,0.3810,0.4324,21.0000
Unknown-83,0.1579,0.1579,0.1579,19.0000
Unknown-84,0.2500,0.1250,0.1667,8.0000
Unknown-85,0.3077,0.3333,0.3200,12.0000
Unknown-86,0.2857,0.2222,0.2500,18.0000
Unknown-87,0.2500,0.2727,0.2609,11.0000
Unknown-88,0.0000,0.0000,0.0000,5.0000
Unknown-89,0.2400,0.2308,0.2353,26.0000
Unknown-90,0.3226,0.4545,0.3774,22.0000
Unknown-91,0.0000,0.0000,0.0000,6.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.2500,0.3000,0.2727,10.0000
Unknown-94,0.0000,0.0000,0.0000,5.0000
Unknown-96,0.0000,0.0000,0.0000,1.0000
Unknown-97,0.1333,0.1250,0.1290,16.0000
Unknown-98,0.2000,0.2222,0.2105,9.0000
Unknown-99,0.0000,0.0000,0.0000,7.0000
Unknown-100,0.3077,0.4000,0.3478,10.0000
Unknown-101,0.3889,0.4828,0.4308,29.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.2000,0.2000,0.2000,10.0000
Unknown-105,0.3562,0.3824,0.3688,68.0000
Unknown-107,0.0000,0.0000,0.0000,4.0000
Unknown-108,0.0000,0.0000,0.0000,1.0000
Unknown-110,0.0000,0.0000,0.0000,1.0000
Unknown-111,0.0000,0.0000,0.0000,2.0000
Unknown-112,0.2000,0.1429,0.1667,21.0000
Unknown-113,0.0000,0.0000,0.0000,6.0000
