Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,3.0000
Entertainment,0.0000,0.0000,0.0000,47.0000
Food,0.0000,0.0000,0.0000,6.0000
Nightlife,0.0000,0.0000,0.0000,5.0000
Outdoors,0.0000,0.0000,0.0000,8.0000
Shopping,0.0909,0.1111,0.1000,9.0000
Travel,0.4889,0.5176,0.5029,170.0000
None,0.3600,0.3103,0.3333,29.0000
Unknown-8,0.2308,0.3000,0.2609,10.0000
Unknown-9,0.0000,0.0000,0.0000,2.0000
Unknown-10,0.6000,0.3333,0.4286,9.0000
Unknown-11,0.3934,0.4000,0.3967,60.0000
Unknown-12,0.2736,0.3021,0.2871,96.0000
Unknown-13,0.0000,0.0000,0.0000,2.0000
Unknown-14,0.0000,0.0000,0.0000,1.0000
Unknown-15,0.0000,0.0000,0.0000,0.0000
Unknown-16,0.3111,0.2692,0.2887,52.0000
Unknown-17,0.0000,0.0000,0.0000,2.0000
Unknown-18,0.4787,0.4369,0.4569,103.0000
Unknown-19,0.6000,0.5000,0.5455,30.0000
Unknown-20,0.7614,0.6105,0.6776,439.0000
Unknown-21,0.3238,0.3434,0.3333,99.0000
Unknown-22,0.1860,0.3077,0.2319,26.0000
Unknown-23,0.3684,0.3684,0.3684,57.0000
Unknown-24,0.5000,1.0000,0.6667,1.0000
Unknown-25,0.1765,0.2000,0.1875,15.0000
Unknown-26,0.0000,0.0000,0.0000,4.0000
Unknown-27,0.6364,0.4118,0.5000,17.0000
Unknown-28,0.0000,0.0000,0.0000,2.0000
Unknown-29,0.5000,0.5455,0.5217,11.0000
Unknown-31,0.7500,0.6000,0.6667,5.0000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.4286,0.3429,0.3810,35.0000
Unknown-34,0.0000,0.0000,0.0000,3.0000
Unknown-35,0.3333,0.4082,0.3670,49.0000
Unknown-36,0.5581,0.5714,0.5647,42.0000
Unknown-37,0.0000,0.0000,0.0000,10.0000
Unknown-38,0.8750,0.7000,0.7778,10.0000
Unknown-39,0.0000,0.0000,0.0000,23.0000
Unknown-40,0.7885,0.8039,0.7961,51.0000
Unknown-41,0.0000,0.0000,0.0000,1.0000
Unknown-42,0.0000,0.0000,0.0000,3.0000
Unknown-43,0.1000,0.1000,0.1000,10.0000
Unknown-44,0.0000,0.0000,0.0000,7.0000
Unknown-45,0.2000,0.2143,0.2069,14.0000
Unknown-46,0.2000,1.0000,0.3333,1.0000
Unknown-47,1.0000,0.3333,0.5000,3.0000
Unknown-48,0.4615,0.4091,0.4337,44.0000
Unknown-49,0.1500,0.1714,0.1600,35.0000
Unknown-50,0.5607,0.6897,0.6186,87.0000
Unknown-51,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.0000,0.0000,0.0000,7.0000
Unknown-55,0.0000,0.0000,0.0000,2.0000
Unknown-56,0.3636,0.2667,0.3077,15.0000
Unknown-57,0.3590,0.3590,0.3590,39.0000
Unknown-58,0.2727,0.3529,0.3077,17.0000
Unknown-59,0.4444,0.4615,0.4528,26.0000
Unknown-60,0.0000,0.0000,0.0000,3.0000
Unknown-61,0.3750,0.3333,0.3529,9.0000
Unknown-62,0.3333,0.2500,0.2857,12.0000
Unknown-63,0.3846,0.5556,0.4545,9.0000
Unknown-64,0.0000,0.0000,0.0000,2.0000
Unknown-65,0.2857,0.4000,0.3333,5.0000
Unknown-66,0.4286,0.6000,0.5000,5.0000
Unknown-67,0.0000,0.0000,0.0000,2.0000
Unknown-68,0.0000,0.0000,0.0000,1.0000
Unknown-69,0.0000,0.0000,0.0000,6.0000
Unknown-70,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.4167,0.3846,0.4000,13.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,5.0000
Unknown-76,0.0000,0.0000,0.0000,2.0000
Unknown-77,0.1667,1.0000,0.2857,1.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.3182,0.3500,0.3333,20.0000
Unknown-81,0.0000,0.0000,0.0000,18.0000
Unknown-82,0.5714,0.1905,0.2857,21.0000
Unknown-83,0.0000,0.0000,0.0000,3.0000
Unknown-84,0.2222,0.1176,0.1538,17.0000
Unknown-85,0.4000,0.3333,0.3636,6.0000
Unknown-86,0.3571,0.3333,0.3448,15.0000
Unknown-87,0.2143,0.1667,0.1875,18.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.5946,0.5789,0.5867,38.0000
Unknown-90,0.1250,0.1333,0.1290,15.0000
Unknown-91,0.0000,0.0000,0.0000,6.0000
Unknown-92,0.0000,0.0000,0.0000,5.0000
Unknown-93,0.2353,0.3636,0.2857,11.0000
Unknown-94,0.0000,0.0000,0.0000,0.0000
Unknown-96,0.0000,0.0000,0.0000,0.0000
Unknown-97,0.0000,0.0000,0.0000,17.0000
Unknown-98,0.2000,0.1538,0.1739,13.0000
Unknown-99,0.0000,0.0000,0.0000,7.0000
Unknown-100,0.6250,0.3846,0.4762,13.0000
Unknown-101,0.2927,0.3636,0.3243,33.0000
Unknown-103,0.1111,0.1429,0.1250,7.0000
Unknown-104,0.0000,0.0000,0.0000,0.0000
Unknown-105,0.3875,0.3690,0.3780,84.0000
Unknown-106,0.0000,0.0000,0.0000,2.0000
Unknown-107,0.0000,0.0000,0.0000,7.0000
Unknown-108,0.0000,0.0000,0.0000,7.0000
Unknown-110,0.0000,0.0000,0.0000,4.0000
Unknown-111,0.0000,0.0000,0.0000,5.0000
Unknown-112,0.0000,0.0000,0.0000,6.0000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-114,0.2000,0.2692,0.2295,26.0000
Unknown-115,0.0000,0.0000,0.0000,1.0000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.5294,0.4500,0.4865,20.0000
Unknown-118,0.1765,0.2308,0.2000,13.0000
Unknown-119,0.0000,0.0000,0.0000,0.0000
Unknown-120,0.0000,0.0000,0.0000,1.0000
Unknown-121,0.0294,0.1000,0.0455,10.0000
Unknown-122,0.0000,0.0000,0.0000,5.0000
Unknown-123,0.1250,0.1429,0.1333,7.0000
