Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,6.0000
Entertainment,0.0000,0.0000,0.0000,13.0000
Food,0.0370,0.0833,0.0513,12.0000
Nightlife,0.0000,0.0000,0.0000,7.0000
Outdoors,0.0000,0.0000,0.0000,13.0000
Shopping,0.2000,0.1304,0.1579,23.0000
Travel,0.2679,0.3158,0.2899,95.0000
None,0.2857,0.1667,0.2105,12.0000
Unknown-8,0.3333,0.3125,0.3226,16.0000
Unknown-10,0.0000,0.0000,0.0000,2.0000
Unknown-11,0.2500,0.2000,0.2222,20.0000
Unknown-12,0.3300,0.3056,0.3173,108.0000
Unknown-13,0.0000,0.0000,0.0000,1.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,23.0000
Unknown-17,0.0000,0.0000,0.0000,1.0000
Unknown-18,0.2540,0.2667,0.2602,60.0000
Unknown-19,0.4615,0.5714,0.5106,21.0000
Unknown-20,0.6897,0.4986,0.5788,361.0000
Unknown-21,0.2769,0.2812,0.2791,64.0000
Unknown-22,0.2549,0.2549,0.2549,51.0000
Unknown-23,0.4894,0.4259,0.4554,54.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.2941,0.4348,0.3509,23.0000
Unknown-26,0.5000,0.5000,0.5000,6.0000
Unknown-27,0.2308,0.3750,0.2857,8.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.6250,0.5556,0.5882,9.0000
Unknown-30,0.0000,0.0000,0.0000,1.0000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.1200,0.1200,0.1200,25.0000
Unknown-35,0.0000,0.0000,0.0000,52.0000
Unknown-36,0.3506,0.3418,0.3462,79.0000
Unknown-37,0.0263,0.0714,0.0385,14.0000
Unknown-38,0.2500,0.2500,0.2500,4.0000
Unknown-39,0.0741,0.2609,0.1154,23.0000
Unknown-40,0.5641,0.8148,0.6667,27.0000
Unknown-41,0.0000,0.0000,0.0000,0.0000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.0000,0.0000,0.0000,26.0000
Unknown-44,0.0000,0.0000,0.0000,7.0000
Unknown-45,0.0000,0.0000,0.0000,28.0000
Unknown-46,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.0645,0.2000,0.0976,20.0000
Unknown-49,0.0667,0.1538,0.0930,13.0000
Unknown-50,0.0000,0.0000,0.0000,39.0000
Unknown-51,0.0000,0.0000,0.0000,5.0000
Unknown-53,0.0000,0.0000,0.0000,4.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,3.0000
Unknown-56,0.1000,0.0769,0.0870,13.0000
Unknown-57,0.0811,0.1200,0.0968,25.0000
Unknown-58,0.1071,0.2308,0.1463,13.0000
Unknown-59,0.1556,0.1944,0.1728,36.0000
Unknown-60,0.2857,0.3333,0.3077,6.0000
Unknown-61,0.3913,0.6429,0.4865,42.0000
Unknown-62,0.2571,0.2647,0.2609,34.0000
Unknown-63,0.0000,0.0000,0.0000,5.0000
Unknown-64,0.0000,0.0000,0.0000,8.0000
Unknown-65,0.0000,0.0000,0.0000,1.0000
Unknown-66,0.4000,1.0000,0.5714,2.0000
Unknown-67,0.0000,0.0000,0.0000,9.0000
Unknown-68,0.0000,0.0000,0.0000,1.0000
Unknown-69,0.0000,0.0000,0.0000,6.0000
Unknown-70,0.0714,0.1667,0.1000,6.0000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.0000,0.0000,0.0000,35.0000
Unknown-74,0.0000,0.0000,0.0000,3.0000
Unknown-75,0.1250,0.1429,0.1333,7.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.1250,0.1667,0.1429,12.0000
Unknown-81,0.0000,0.0000,0.0000,18.0000
Unknown-82,0.4615,0.2927,0.3582,41.0000
Unknown-83,0.3125,0.2174,0.2564,23.0000
Unknown-84,0.0000,0.0000,0.0000,9.0000
Unknown-85,0.0714,0.0769,0.0741,13.0000
Unknown-86,0.3636,0.3077,0.3333,13.0000
Unknown-87,0.2143,0.1875,0.2000,16.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.3421,0.3611,0.3514,36.0000
Unknown-90,0.4333,0.6500,0.5200,20.0000
Unknown-91,0.0000,0.0000,0.0000,2.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.1500,0.2500,0.1875,12.0000
Unknown-94,0.0000,0.0000,0.0000,2.0000
Unknown-95,0.0000,0.0000,0.0000,3.0000
Unknown-96,0.0000,0.0000,0.0000,1.0000
Unknown-97,0.2143,0.2727,0.2400,11.0000
Unknown-98,0.1429,0.1429,0.1429,7.0000
Unknown-99,0.1429,0.3333,0.2000,3.0000
Unknown-100,0.1765,0.2143,0.1935,14.0000
Unknown-101,0.4516,0.3684,0.4058,38.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.2667,0.3077,0.2857,13.0000
Unknown-105,0.0000,0.0000,0.0000,76.0000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0000,0.0000,0.0000,2.0000
Unknown-108,0.0000,0.0000,0.0000,12.0000
Unknown-110,0.0000,0.0000,0.0000,3.0000
Unknown-111,0.0000,0.0000,0.0000,0.0000
Unknown-112,0.2308,0.1579,0.1875,19.0000
Unknown-113,0.0000,0.0000,0.0000,7.0000
Unknown-114,0.3696,0.3953,0.3820,43.0000
Unknown-115,0.0000,0.0000,0.0000,4.0000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.1250,0.4000,0.1905,5.0000
Unknown-118,0.0000,0.0000,0.0000,6.0000
Unknown-119,0.0000,0.0000,0.0000,1.0000
Unknown-120,0.1667,0.2000,0.1818,5.0000
Unknown-121,0.0000,0.0000,0.0000,17.0000
