Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,6.0000
Entertainment,0.1000,0.1429,0.1176,28.0000
Food,0.5238,0.2973,0.3793,37.0000
Nightlife,0.4118,0.3684,0.3889,19.0000
Outdoors,0.0000,0.0000,0.0000,14.0000
Shopping,0.0000,0.0000,0.0000,2.0000
Travel,0.1875,0.2308,0.2069,26.0000
None,0.3000,0.4286,0.3529,7.0000
Unknown-8,0.5000,0.8000,0.6154,10.0000
Unknown-9,0.3793,0.3793,0.3793,29.0000
Unknown-10,0.1250,0.3333,0.1818,6.0000
Unknown-11,0.4789,0.4722,0.4755,72.0000
Unknown-12,0.0000,0.0000,0.0000,13.0000
Unknown-13,0.3220,0.4634,0.3800,41.0000
Unknown-14,0.0000,0.0000,0.0000,1.0000
Unknown-15,1.0000,1.0000,1.0000,1.0000
Unknown-17,0.2188,0.2258,0.2222,31.0000
Unknown-18,0.2245,0.2292,0.2268,48.0000
Unknown-20,0.3118,0.4028,0.3515,72.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,0.0000
Unknown-27,0.1000,0.3333,0.1538,3.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-30,0.0000,0.0000,0.0000,6.0000
Unknown-31,0.4130,0.3958,0.4043,48.0000
Unknown-32,0.5000,1.0000,0.6667,1.0000
Unknown-33,0.1667,0.1667,0.1667,6.0000
Unknown-34,0.3636,0.2857,0.3200,14.0000
Unknown-35,0.6667,0.4000,0.5000,5.0000
Unknown-36,0.4815,0.7222,0.5778,18.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,2.0000
Unknown-39,0.2727,0.4286,0.3333,7.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.1111,0.1176,0.1143,17.0000
Unknown-42,0.0000,0.0000,0.0000,6.0000
Unknown-43,0.4706,0.5714,0.5161,28.0000
Unknown-44,0.1429,0.2222,0.1739,18.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.3922,0.3571,0.3738,56.0000
Unknown-47,0.0000,0.0000,0.0000,4.0000
Unknown-48,0.2500,0.6667,0.3636,3.0000
Unknown-49,0.3438,0.4400,0.3860,25.0000
Unknown-50,0.4000,0.4000,0.4000,5.0000
Unknown-51,0.0000,0.0000,0.0000,6.0000
Unknown-52,0.0000,0.0000,0.0000,1.0000
Unknown-53,0.6000,0.3333,0.4286,18.0000
Unknown-55,0.1290,0.1538,0.1404,26.0000
Unknown-56,0.0000,0.0000,0.0000,10.0000
Unknown-57,0.3889,0.2800,0.3256,25.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-59,0.0000,0.0000,0.0000,4.0000
Unknown-60,0.2963,0.2581,0.2759,31.0000
Unknown-61,0.0000,0.0000,0.0000,5.0000
Unknown-62,0.1304,0.1765,0.1500,17.0000
Unknown-64,0.0000,0.0000,0.0000,1.0000
Unknown-65,0.5714,0.5714,0.5714,7.0000
Unknown-67,0.0000,0.0000,0.0000,5.0000
Unknown-69,0.3684,0.4375,0.4000,32.0000
Unknown-70,0.2800,0.2917,0.2857,24.0000
Unknown-72,0.1429,0.1364,0.1395,22.0000
Unknown-74,0.0000,0.0000,0.0000,8.0000
Unknown-75,0.0000,0.0000,0.0000,9.0000
Unknown-76,0.0000,0.0000,0.0000,1.0000
Unknown-77,0.0000,0.0000,0.0000,13.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.4127,0.4000,0.4062,65.0000
Unknown-80,0.5000,0.6364,0.5600,11.0000
Unknown-81,0.4211,0.6154,0.5000,13.0000
Unknown-82,0.0000,0.0000,0.0000,9.0000
Unknown-84,0.0196,0.1250,0.0339,8.0000
Unknown-85,0.0000,0.0000,0.0000,3.0000
Unknown-86,0.0000,0.0000,0.0000,2.0000
Unknown-87,0.5000,0.5000,0.5000,2.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.2857,0.2222,0.2500,9.0000
Unknown-91,0.0000,0.0000,0.0000,5.0000
Unknown-92,0.0000,0.0000,0.0000,0.0000
Unknown-93,0.0000,0.0000,0.0000,0.0000
Unknown-94,0.0000,0.0000,0.0000,0.0000
Unknown-95,0.0000,0.0000,0.0000,1.0000
Unknown-96,0.1667,0.2000,0.1818,5.0000
Unknown-97,0.1000,0.1250,0.1111,8.0000
Unknown-98,0.1429,0.2500,0.1818,4.0000
Unknown-99,0.0000,0.0000,0.0000,2.0000
Unknown-100,0.0000,0.0000,0.0000,3.0000
Unknown-101,1.0000,0.5000,0.6667,2.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.0000,0.0000,0.0000,1.0000
