Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,5.6000
Entertainment,0.0052,0.0108,0.0070,20.8000
Food,0.1474,0.1729,0.1568,12.6000
Nightlife,0.0400,0.0250,0.0308,3.8000
Outdoors,0.0000,0.0000,0.0000,8.2000
Shopping,0.1298,0.1690,0.1455,14.8000
Travel,0.4232,0.4523,0.4364,139.6000
None,0.2095,0.2009,0.1981,12.4000
Unknown-8,0.2697,0.3013,0.2823,13.2000
Unknown-9,0.0000,0.0000,0.0000,1.0000
Unknown-10,0.1778,0.1697,0.1733,4.0000
Unknown-11,0.3827,0.4085,0.3911,59.2000
Unknown-12,0.3481,0.3558,0.3507,101.0000
Unknown-13,0.0000,0.0000,0.0000,1.2000
Unknown-14,0.1000,0.1500,0.1200,1.4000
Unknown-15,0.0000,0.0000,0.0000,1.2000
Unknown-16,0.1945,0.1832,0.1878,29.6000
Unknown-17,0.1949,0.2067,0.1981,4.8000
Unknown-18,0.3668,0.3745,0.3692,78.8000
Unknown-19,0.4760,0.4246,0.4384,28.2000
Unknown-20,0.7381,0.5609,0.6372,392.4000
Unknown-21,0.4312,0.4413,0.4351,122.8000
Unknown-22,0.3495,0.4513,0.3867,33.0000
Unknown-23,0.3682,0.3751,0.3700,47.8000
Unknown-25,0.3728,0.4676,0.4090,19.2000
Unknown-26,0.2488,0.2492,0.2479,11.6000
Unknown-27,0.3187,0.3273,0.3154,9.6000
Unknown-28,0.0000,0.0000,0.0000,1.4000
Unknown-29,0.4527,0.5396,0.4823,8.8000
Unknown-31,0.4500,0.4167,0.4300,1.8000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.2036,0.2059,0.2001,23.4000
Unknown-34,0.0000,0.0000,0.0000,2.6667
Unknown-35,0.2549,0.2840,0.2674,53.0000
Unknown-36,0.4185,0.4491,0.4297,48.2000
Unknown-37,0.0971,0.1619,0.1133,8.4000
Unknown-38,0.4146,0.5433,0.4363,5.2000
Unknown-39,0.1095,0.1090,0.1076,18.6000
Unknown-40,0.6690,0.8343,0.7412,27.4000
Unknown-41,0.0000,0.0000,0.0000,0.4000
Unknown-42,0.0000,0.0000,0.0000,4.8000
Unknown-43,0.0143,0.0111,0.0125,15.0000
Unknown-44,0.0000,0.0000,0.0000,5.2000
Unknown-45,0.3203,0.3449,0.3315,24.8000
Unknown-46,0.1477,0.1750,0.1099,2.0000
Unknown-48,0.3178,0.2710,0.2916,40.4000
Unknown-49,0.1929,0.1810,0.1852,32.8000
Unknown-50,0.4425,0.5114,0.4718,73.4000
Unknown-51,0.2167,0.3467,0.2356,2.4000
Unknown-53,0.0364,0.1000,0.0533,4.6000
Unknown-56,0.2724,0.1904,0.2142,14.0000
Unknown-57,0.1099,0.1477,0.1256,26.6000
Unknown-58,0.3004,0.2949,0.2896,13.2000
Unknown-59,0.2963,0.3390,0.3149,20.2000
Unknown-60,0.4333,0.2727,0.3242,4.4000
Unknown-61,0.4438,0.4433,0.4420,29.2000
Unknown-62,0.1933,0.2340,0.2070,14.8000
Unknown-63,0.2354,0.2958,0.2467,7.2000
Unknown-64,0.0278,0.0278,0.0278,3.5000
Unknown-65,0.0480,0.1071,0.0585,3.6000
Unknown-66,0.5583,0.5800,0.5631,3.8000
Unknown-68,0.0000,0.0000,0.0000,1.7500
Unknown-69,0.0000,0.0000,0.0000,5.4000
Unknown-70,0.0111,0.0400,0.0174,4.2000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.1708,0.2880,0.2029,17.0000
Unknown-74,0.0000,0.0000,0.0000,3.8000
Unknown-75,0.1317,0.1586,0.1414,4.8000
Unknown-76,0.0000,0.0000,0.0000,2.0000
Unknown-77,0.0400,0.1000,0.0571,1.0000
Unknown-78,0.0500,0.1000,0.0667,1.8000
Unknown-79,0.1436,0.1000,0.1122,8.8000
Unknown-81,0.0000,0.0000,0.0000,12.2000
Unknown-82,0.5859,0.4180,0.4829,29.2000
Unknown-83,0.3086,0.2474,0.2691,15.0000
Unknown-84,0.1342,0.1494,0.1386,11.6000
Unknown-85,0.2700,0.2567,0.2562,13.8000
Unknown-86,0.3251,0.2556,0.2742,14.0000
Unknown-87,0.2787,0.2287,0.2482,21.8000
Unknown-88,0.0000,0.0000,0.0000,1.0000
Unknown-89,0.4658,0.4929,0.4764,43.4000
Unknown-90,0.3473,0.4524,0.3908,16.6000
Unknown-91,0.0400,0.0500,0.0444,5.0000
Unknown-92,0.0000,0.0000,0.0000,2.4000
Unknown-93,0.0920,0.0921,0.0896,13.2000
Unknown-94,0.0000,0.0000,0.0000,4.0000
Unknown-95,0.0000,0.0000,0.0000,2.3333
Unknown-96,0.0000,0.0000,0.0000,2.0000
Unknown-97,0.2371,0.1626,0.1856,16.8000
Unknown-98,0.0900,0.0833,0.0844,7.0000
Unknown-99,0.1886,0.2171,0.2004,5.4000
Unknown-100,0.3924,0.4285,0.4082,12.6000
Unknown-101,0.3840,0.4454,0.4073,36.8000
Unknown-102,0.0000,0.0000,0.0000,2.5000
Unknown-103,0.2632,0.3062,0.2653,8.8000
Unknown-105,0.3455,0.3613,0.3499,75.4000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0000,0.0000,0.0000,3.6000
Unknown-108,0.0000,0.0000,0.0000,5.2000
Unknown-110,0.0000,0.0000,0.0000,2.8000
Unknown-111,0.0000,0.0000,0.0000,1.8000
Unknown-112,0.1974,0.1202,0.1387,9.6000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-114,0.3194,0.3668,0.3404,30.0000
Unknown-115,0.0000,0.0000,0.0000,2.0000
Unknown-116,0.0000,0.0000,0.0000,1.7500
Unknown-117,0.0900,0.0935,0.0914,10.2000
Unknown-118,0.0997,0.1067,0.1017,8.6000
Unknown-119,0.0000,0.0000,0.0000,2.6000
Unknown-120,0.2548,0.2167,0.2291,6.0000
Unknown-121,0.0408,0.0554,0.0425,13.6000
Unknown-122,0.0000,0.0000,0.0000,2.8000
Unknown-123,0.0000,0.0000,0.0000,2.6000
Unknown-124,0.0000,0.0000,0.0000,3.2000
Unknown-126,0.2033,0.2524,0.2030,4.4000
Unknown-127,0.0000,0.0000,0.0000,5.6000
Unknown-128,0.0000,0.0000,0.0000,5.4000
Unknown-129,0.1233,0.1590,0.1268,19.2000
Unknown-130,0.0000,0.0000,0.0000,2.0000
Unknown-131,0.1167,0.1167,0.1167,3.0000
Unknown-132,0.1165,0.1951,0.1401,15.2000
Unknown-133,0.0871,0.0815,0.0810,13.6000
Unknown-134,0.3751,0.3245,0.3417,17.2000
Unknown-135,0.0500,0.0333,0.0400,4.0000
Unknown-136,0.4444,0.5000,0.3889,1.0000
Unknown-137,0.2204,0.2000,0.1941,5.8000
Unknown-138,0.1290,0.1086,0.1159,23.8000
Unknown-140,0.1893,0.1963,0.1908,9.6000
Unknown-141,0.0000,0.0000,0.0000,2.0000
Unknown-142,0.1333,0.1567,0.1430,4.0000
Unknown-143,0.0000,0.0000,0.0000,2.5000
Unknown-144,0.0524,0.1200,0.0730,6.0000
Unknown-145,0.2068,0.2713,0.2317,9.4000
Unknown-146,0.0000,0.0000,0.0000,4.2000
Unknown-147,0.0000,0.0000,0.0000,0.4000
Unknown-148,0.1250,0.0061,0.0116,10.7500
Unknown-149,0.0625,0.1146,0.0690,4.7500
Unknown-150,0.2244,0.1692,0.1753,14.4000
Unknown-151,0.2655,0.2657,0.2580,7.4000
Unknown-152,0.1609,0.1681,0.1642,21.6000
Unknown-154,0.0800,0.0700,0.0711,4.0000
Unknown-155,0.4714,0.5194,0.4318,4.6000
Unknown-157,0.0000,0.0000,0.0000,3.0000
Unknown-158,0.0000,0.0000,0.0000,1.0000
Unknown-159,0.3983,0.2280,0.2715,8.6000
Unknown-160,0.1010,0.0811,0.0891,21.0000
Unknown-161,0.1429,0.0917,0.1098,11.6000
Unknown-162,0.2708,0.3395,0.2958,25.2000
Unknown-163,0.0000,0.0000,0.0000,4.5000
Unknown-165,0.2183,0.3036,0.2441,16.0000
Unknown-166,0.0000,0.0000,0.0000,0.6000
Unknown-167,0.0000,0.0000,0.0000,6.2000
Unknown-168,0.0000,0.0000,0.0000,0.2500
Unknown-169,0.0000,0.0000,0.0000,0.4000
Unknown-171,0.0000,0.0000,0.0000,1.0000
Unknown-173,0.1609,0.1538,0.1571,6.2000
Unknown-174,0.0000,0.0000,0.0000,4.4000
Unknown-176,0.0333,0.0250,0.0286,13.8000
Unknown-177,0.0000,0.0000,0.0000,0.8000
Unknown-179,0.0500,0.0667,0.0571,2.8000
Unknown-180,0.0000,0.0000,0.0000,2.4000
Unknown-182,0.1470,0.1944,0.1653,9.4000
Unknown-183,0.0000,0.0000,0.0000,0.2000
Unknown-184,0.3017,0.3004,0.2993,45.0000
Unknown-185,0.0000,0.0000,0.0000,0.2500
Unknown-186,0.0000,0.0000,0.0000,1.0000
Unknown-187,0.1157,0.1038,0.1090,12.4000
