Category,precision,recall,f1-score,support
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-311,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,220.00 ± 164.32
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-313,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 277.49
Unknown-314,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-316,2.86 ± 6.39,2.22 ± 4.97,2.50 ± 5.59,940.00 ± 909.95
Unknown-318,28.47 ± 30.06,25.52 ± 21.65,25.28 ± 24.79,700.00 ± 412.31
Unknown-319,25.25 ± 8.61,30.33 ± 11.09,27.10 ± 9.07,1080.00 ± 544.98
Unknown-320,6.54 ± 10.84,5.83 ± 8.12,5.90 ± 8.89,540.00 ± 219.09
Unknown-323,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 70.71
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-326,21.30 ± 14.80,24.40 ± 16.63,22.70 ± 15.66,3180.00 ± 2074.13
Unknown-327,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 288.68
Unknown-328,3.21 ± 5.42,13.00 ± 18.57,5.06 ± 8.27,420.00 ± 349.28
Unknown-329,6.50 ± 9.29,7.14 ± 10.10,6.80 ± 9.67,1000.00 ± 624.50
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-331,55.33 ± 36.18,51.90 ± 36.44,50.34 ± 29.88,440.00 ± 270.19
Unknown-332,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-333,27.92 ± 16.72,38.19 ± 24.26,32.20 ± 19.67,750.00 ± 387.30
Unknown-334,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,666.67 ± 896.29
Unknown-335,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-336,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-337,13.33 ± 18.26,26.67 ± 43.46,16.67 ± 23.57,200.00 ± 100.00
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 148.32
Unknown-340,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,420.00 ± 277.49
Unknown-341,33.80 ± 20.03,35.55 ± 22.73,34.08 ± 20.68,1800.00 ± 796.87
Unknown-342,21.09 ± 8.92,23.98 ± 10.53,22.37 ± 9.59,1660.00 ± 391.15
Unknown-343,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 54.77
Unknown-344,13.41 ± 9.09,17.25 ± 19.23,13.31 ± 9.44,620.00 ± 454.97
Unknown-345,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 291.55
Unknown-346,19.32 ± 24.16,31.82 ± 47.24,23.48 ± 31.53,325.00 ± 518.81
Unknown-347,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,680.00 ± 875.79
Unknown-348,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,380.00 ± 356.37
Unknown-349,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 115.47
Unknown-350,46.36 ± 29.50,48.37 ± 24.61,46.02 ± 25.79,1920.00 ± 1073.31
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 288.68
Unknown-352,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-353,25.68 ± 18.32,22.53 ± 15.13,23.85 ± 16.28,1120.00 ± 584.81
Unknown-354,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 109.54
Unknown-355,23.33 ± 22.36,23.33 ± 22.36,23.33 ± 22.36,280.00 ± 204.94
Unknown-356,36.47 ± 2.83,39.90 ± 8.10,37.64 ± 3.09,3160.00 ± 716.24
Unknown-357,18.33 ± 17.08,29.71 ± 41.24,19.15 ± 18.29,520.00 ± 303.32
Unknown-358,18.00 ± 24.90,14.67 ± 20.22,16.00 ± 21.91,400.00 ± 100.00
Unknown-359,15.56 ± 10.86,25.99 ± 22.86,18.24 ± 12.41,1175.00 ± 970.82
Unknown-360,29.78 ± 7.98,35.16 ± 18.33,31.27 ± 12.26,1400.00 ± 768.11
Unknown-361,19.14 ± 17.70,32.82 ± 33.35,23.57 ± 22.27,520.00 ± 486.83
Unknown-362,4.21 ± 6.09,11.43 ± 21.78,5.69 ± 9.17,920.00 ± 798.12
Unknown-363,1.67 ± 3.73,1.25 ± 2.80,1.43 ± 3.19,980.00 ± 742.97
Unknown-364,30.17 ± 22.55,26.99 ± 27.08,27.69 ± 23.59,1420.00 ± 1291.12
Unknown-365,24.53 ± 11.32,23.71 ± 13.27,24.00 ± 12.39,980.00 ± 319.37
Unknown-366,36.67 ± 41.50,30.91 ± 28.28,31.77 ± 30.50,380.00 ± 420.71
Unknown-367,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-368,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 787.40
Unknown-369,17.73 ± 17.73,30.83 ± 29.99,22.20 ± 21.57,840.00 ± 568.33
Unknown-370,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-371,1.14 ± 2.27,12.50 ± 25.00,2.08 ± 4.17,150.00 ± 57.74
Unknown-372,14.90 ± 15.52,13.56 ± 11.80,14.02 ± 13.54,1620.00 ± 544.98
Unknown-373,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 369.68
Unknown-374,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 164.32
Unknown-376,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-377,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,625.00 ± 377.49
Unknown-379,2.86 ± 6.39,4.00 ± 8.94,3.33 ± 7.45,140.00 ± 207.36
Unknown-380,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-381,3.57 ± 7.14,2.27 ± 4.55,2.78 ± 5.56,575.00 ± 359.40
Unknown-383,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-384,3.33 ± 7.45,3.33 ± 7.45,3.33 ± 7.45,520.00 ± 471.17
Unknown-386,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 268.33
Unknown-389,32.14 ± 20.82,39.00 ± 12.67,33.87 ± 15.37,760.00 ± 923.58
Unknown-392,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 114.02
Unknown-395,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 150.00
Unknown-396,21.76 ± 20.03,26.60 ± 20.92,21.96 ± 19.00,875.00 ± 298.61
Unknown-398,16.86 ± 15.08,19.58 ± 14.17,16.27 ± 12.32,450.00 ± 387.30
Unknown-400,28.00 ± 43.82,13.33 ± 18.26,17.27 ± 24.14,220.00 ± 249.00
Unknown-401,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 100.00
Unknown-402,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-403,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 238.05
Unknown-404,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 109.54
Unknown-405,19.50 ± 27.86,35.00 ± 48.73,25.00 ± 35.36,240.00 ± 114.02
Unknown-406,40.00 ± 22.36,35.56 ± 28.49,35.06 ± 24.74,440.00 ± 270.19
Unknown-407,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-408,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-409,42.50 ± 52.74,15.83 ± 16.77,22.50 ± 25.62,520.00 ± 228.04
Unknown-411,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-412,32.89 ± 41.73,33.43 ± 44.10,32.67 ± 42.84,500.00 ± 367.42
Unknown-413,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-414,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-416,3.64 ± 8.13,4.44 ± 9.94,4.00 ± 8.94,960.00 ± 709.22
Unknown-418,12.67 ± 17.38,12.12 ± 16.74,12.38 ± 17.04,760.00 ± 194.94
Unknown-421,47.62 ± 15.70,47.28 ± 11.15,47.11 ± 12.54,1800.00 ± 800.00
Unknown-422,27.87 ± 25.72,32.69 ± 20.98,27.56 ± 21.38,1020.00 ± 1613.07
Unknown-423,33.55 ± 21.28,53.81 ± 29.93,36.60 ± 17.11,2420.00 ± 2659.32
Unknown-424,18.67 ± 11.98,37.85 ± 40.69,23.25 ± 18.50,800.00 ± 886.00
Unknown-425,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 251.00
Unknown-427,0.00,0.00,0.00,100.00
Unknown-428,20.83 ± 25.00,33.33 ± 47.14,25.00 ± 31.91,125.00 ± 125.83
Unknown-429,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-430,4.44 ± 9.94,3.08 ± 6.88,3.64 ± 8.13,460.00 ± 498.00
Unknown-431,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-432,22.86 ± 43.57,16.67 ± 23.57,14.44 ± 22.08,280.00 ± 130.38
Unknown-433,2.00 ± 4.47,3.33 ± 7.45,2.50 ± 5.59,700.00 ± 339.12
Unknown-434,12.95 ± 12.22,13.06 ± 15.45,12.38 ± 12.53,640.00 ± 320.94
Unknown-435,35.38 ± 24.18,31.85 ± 12.80,30.99 ± 13.49,860.00 ± 492.95
Unknown-437,9.17 ± 14.55,25.00 ± 43.30,13.33 ± 21.73,260.00 ± 134.16
Unknown-438,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-439,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 152.75
Unknown-440,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-441,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,960.00 ± 444.97
Unknown-442,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-443,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-444,8.33 ± 16.67,4.17 ± 8.33,5.56 ± 11.11,425.00 ± 125.83
Unknown-445,44.00 ± 33.94,45.00 ± 23.98,41.64 ± 22.14,440.00 ± 151.66
Unknown-446,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,640.00 ± 594.14
Unknown-447,4.00 ± 8.94,3.33 ± 7.45,3.64 ± 8.13,420.00 ± 130.38
Unknown-448,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-449,35.00 ± 29.11,25.24 ± 17.96,27.32 ± 20.25,640.00 ± 350.71
Unknown-450,22.77 ± 22.19,24.29 ± 23.47,23.46 ± 22.71,620.00 ± 471.17
Unknown-453,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 173.21
Unknown-454,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-455,8.33 ± 16.67,25.00 ± 50.00,12.50 ± 25.00,1150.00 ± 1771.06
Unknown-456,14.90 ± 12.24,23.17 ± 20.92,16.06 ± 13.01,680.00 ± 506.95
Unknown-457,13.33 ± 18.26,20.00 ± 27.39,16.00 ± 21.91,160.00 ± 54.77
Unknown-458,21.15 ± 15.20,22.17 ± 13.27,21.56 ± 14.25,1340.00 ± 409.88
Unknown-459,10.00 ± 20.00,12.50 ± 25.00,11.11 ± 22.22,250.00 ± 191.49
Unknown-460,16.67 ± 33.33,16.67 ± 33.33,16.67 ± 33.33,200.00 ± 141.42
Unknown-461,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-462,1.67 ± 3.73,3.33 ± 7.45,2.22 ± 4.97,480.00 ± 164.32
Unknown-463,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 206.16
Unknown-464,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 181.66
Unknown-465,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,700.00 ± 678.23
Unknown-466,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 369.68
Unknown-467,28.57 ± 44.03,35.00 ± 48.73,30.91 ± 45.27,200.00 ± 141.42
Unknown-468,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 282.84
Unknown-470,29.76 ± 24.14,68.00 ± 46.04,36.19 ± 24.42,620.00 ± 1054.51
Unknown-471,10.00 ± 22.36,1.43 ± 3.19,2.50 ± 5.59,540.00 ± 517.69
Unknown-474,2.50 ± 5.59,10.00 ± 22.36,4.00 ± 8.94,180.00 ± 130.38
Unknown-475,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-476,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,140.00 ± 114.02
Unknown-478,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 264.58
Unknown-479,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-480,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-481,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-482,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,700.00 ± 367.42
Unknown-483,45.72 ± 34.04,51.22 ± 29.55,40.57 ± 18.01,680.00 ± 496.99
Unknown-484,20.83 ± 25.00,16.67 ± 19.25,18.33 ± 21.34,175.00 ± 150.00
Unknown-485,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,580.00 ± 506.95
Unknown-486,10.86 ± 17.43,23.64 ± 43.41,14.63 ± 24.76,700.00 ± 860.23
Unknown-487,0.47 ± 1.04,2.86 ± 6.39,0.80 ± 1.79,300.00 ± 244.95
Unknown-488,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-489,8.33 ± 14.43,2.08 ± 3.61,3.33 ± 5.77,1300.00 ± 1682.26
Unknown-490,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 164.32
Unknown-491,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-492,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-495,48.97 ± 19.67,70.06 ± 8.17,55.83 ± 15.62,920.00 ± 496.99
Unknown-496,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-497,12.21 ± 14.37,20.67 ± 21.65,13.33 ± 14.14,320.00 ± 148.32
Unknown-498,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1820.00 ± 3291.20
Unknown-501,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,750.00 ± 974.68
Unknown-502,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-503,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-504,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 182.57
Unknown-505,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,533.33 ± 838.65
Unknown-506,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 150.00
Unknown-507,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-509,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 251.66
Unknown-510,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 200.00
Unknown-511,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-512,9.17 ± 14.55,13.33 ± 18.26,10.30 ± 15.09,420.00 ± 178.89
Unknown-514,12.00 ± 17.89,18.33 ± 29.11,14.44 ± 22.08,260.00 ± 151.66
Unknown-515,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-516,5.08 ± 7.05,24.00 ± 43.36,7.33 ± 10.11,280.00 ± 148.32
Unknown-517,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 100.00
Unknown-518,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-519,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-520,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-521,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-523,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-524,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,900.00 ± 374.17
Unknown-528,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,850.00 ± 1060.66
Unknown-529,11.05 ± 21.89,13.33 ± 18.26,9.82 ± 17.33,280.00 ± 216.79
Unknown-530,1.67 ± 3.33,8.33 ± 16.67,2.78 ± 5.56,350.00 ± 173.21
Unknown-531,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-532,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-533,0.00,0.00,0.00,300.00
Unknown-535,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-536,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 244.95
Unknown-537,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-538,12.50 ± 25.00,6.25 ± 12.50,8.33 ± 16.67,200.00 ± 141.42
Unknown-539,2.67 ± 5.96,3.08 ± 6.88,2.86 ± 6.39,960.00 ± 1073.78
Unknown-540,5.00 ± 11.18,4.00 ± 8.94,4.44 ± 9.94,720.00 ± 414.73
Unknown-541,68.75 ± 44.19,87.50 ± 17.68,75.00 ± 35.36,250.00 ± 212.13
Unknown-542,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-543,0.96 ± 1.92,6.25 ± 12.50,1.67 ± 3.33,200.00 ± 141.42
Unknown-544,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-545,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 228.04
Unknown-546,12.86 ± 21.67,9.17 ± 14.55,10.67 ± 17.38,460.00 ± 270.19
Unknown-547,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 109.54
Unknown-549,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-550,17.86 ± 11.01,42.86 ± 38.80,21.97 ± 13.82,400.00 ± 561.25
Unknown-551,1.15 ± 1.99,4.76 ± 8.25,1.85 ± 3.21,366.67 ± 288.68
Unknown-553,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,320.00 ± 334.66
Unknown-554,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,860.00 ± 288.10
Unknown-555,50.00 ± 57.74,33.33 ± 47.14,37.50 ± 47.87,100.00 ± 141.42
Unknown-556,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 212.13
Unknown-558,25.41 ± 29.81,32.50 ± 27.27,26.93 ± 28.95,700.00 ± 469.04
Unknown-560,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 152.75
Unknown-561,53.33 ± 31.71,70.83 ± 41.87,60.76 ± 35.90,460.00 ± 260.77
Unknown-562,3.12 ± 6.99,2.86 ± 6.39,2.99 ± 6.67,860.00 ± 1480.88
Unknown-563,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 244.95
Unknown-564,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-565,25.00 ± 50.00,25.00 ± 50.00,25.00 ± 50.00,200.00 ± 182.57
Unknown-566,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 310.91
Unknown-567,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 95.74
Unknown-571,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-572,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-573,26.67 ± 43.46,30.00 ± 44.72,28.00 ± 43.82,140.00 ± 89.44
Unknown-575,15.00 ± 22.36,14.67 ± 20.22,14.15 ± 19.65,320.00 ± 396.23
Unknown-576,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-577,17.22 ± 21.01,24.00 ± 25.10,18.08 ± 20.55,580.00 ± 420.71
Unknown-579,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,20.00 ± 44.72
Unknown-580,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-581,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 200.00
Unknown-582,1.79 ± 3.57,1.92 ± 3.85,1.85 ± 3.70,425.00 ± 596.52
Unknown-585,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 270.19
Unknown-586,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-587,24.67 ± 23.29,26.67 ± 25.28,24.89 ± 22.79,360.00 ± 251.00
Unknown-588,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-589,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 939.68
Unknown-591,8.12 ± 9.87,28.75 ± 48.02,9.84 ± 11.55,600.00 ± 934.52
Unknown-593,1.79 ± 3.57,3.57 ± 7.14,2.38 ± 4.76,575.00 ± 95.74
Unknown-595,9.52 ± 14.68,11.67 ± 16.24,9.71 ± 13.64,300.00 ± 244.95
Unknown-596,13.10 ± 18.25,15.19 ± 22.47,13.96 ± 19.92,1400.00 ± 812.40
Unknown-597,24.00 ± 25.10,32.86 ± 42.74,23.49 ± 27.36,380.00 ± 249.00
Unknown-598,27.41 ± 7.28,22.81 ± 3.94,24.69 ± 4.72,1380.00 ± 506.95
Unknown-599,8.33 ± 16.67,25.00 ± 50.00,12.50 ± 25.00,275.00 ± 275.38
Unknown-602,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,1660.00 ± 1207.48
Unknown-603,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-604,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-605,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-607,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-609,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-610,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 216.79
Unknown-611,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-614,32.86 ± 31.52,49.00 ± 47.49,39.27 ± 37.91,260.00 ± 194.94
Unknown-615,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-616,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 457.35
Unknown-617,32.14 ± 24.59,28.33 ± 18.26,29.90 ± 20.87,820.00 ± 933.81
Unknown-618,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-619,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,400.00 ± 122.47
Unknown-620,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-621,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-622,12.22 ± 11.39,20.56 ± 27.75,14.04 ± 14.64,400.00 ± 430.12
Unknown-623,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-624,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-625,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-626,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-627,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-629,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,340.00 ± 378.15
Unknown-630,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-631,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-632,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 187.08
Unknown-633,35.75 ± 16.22,41.95 ± 18.21,38.18 ± 16.77,820.00 ± 420.71
Unknown-634,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-635,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-636,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-637,40.00 ± 54.77,30.00 ± 44.72,33.33 ± 47.14,240.00 ± 114.02
Unknown-638,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-639,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-640,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-641,37.50 ± 25.00,40.83 ± 33.37,37.88 ± 26.75,250.00 ± 208.17
Unknown-642,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-643,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-645,20.50 ± 24.79,23.03 ± 26.78,21.59 ± 25.55,625.00 ± 853.91
Unknown-647,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-648,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
