Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,9.4000
Entertainment,0.1278,0.2133,0.1555,24.2000
Food,0.4967,0.3216,0.3838,33.6000
Nightlife,0.3322,0.3035,0.3134,17.8000
Outdoors,0.0000,0.0000,0.0000,3.6000
Shopping,0.0000,0.0000,0.0000,5.2000
Travel,0.2920,0.3347,0.3051,40.0000
None,0.4339,0.5288,0.4653,11.6000
Unknown-8,0.5970,0.6650,0.6179,19.8000
Unknown-9,0.2934,0.3114,0.3013,22.8000
Unknown-10,0.4325,0.4845,0.4539,19.0000
Unknown-11,0.4433,0.4677,0.4538,52.4000
Unknown-12,0.0543,0.0606,0.0565,11.6000
Unknown-13,0.4022,0.4527,0.4228,47.2000
Unknown-14,0.0250,0.0400,0.0308,3.2000
Unknown-16,0.0000,0.0000,0.0000,1.5000
Unknown-17,0.4152,0.4490,0.4294,47.0000
Unknown-18,0.2590,0.3411,0.2916,24.8000
Unknown-20,0.3442,0.3766,0.3564,58.4000
Unknown-21,0.6667,0.5000,0.5556,1.3333
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0667,0.0667,0.0667,2.8000
Unknown-27,0.1536,0.1622,0.1553,6.4000
Unknown-28,0.0000,0.0000,0.0000,3.0000
Unknown-29,0.0000,0.0000,0.0000,3.3333
Unknown-30,0.0000,0.0000,0.0000,3.8000
Unknown-31,0.2841,0.3235,0.3017,35.8000
Unknown-32,0.5333,0.4417,0.4706,3.2000
Unknown-33,0.3559,0.4285,0.3720,36.6000
Unknown-34,0.2714,0.2719,0.2707,11.6000
Unknown-35,0.5600,0.3650,0.4371,4.4000
Unknown-36,0.3446,0.3866,0.3544,15.4000
Unknown-38,0.0000,0.0000,0.0000,1.6000
Unknown-39,0.1967,0.1733,0.1838,5.2000
Unknown-41,0.1967,0.2281,0.2091,20.6000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.3320,0.4458,0.3774,15.0000
Unknown-44,0.1497,0.1586,0.1533,12.8000
Unknown-46,0.3444,0.3621,0.3518,54.4000
Unknown-47,0.0900,0.0833,0.0852,5.4000
Unknown-48,0.2650,0.4500,0.3024,2.2000
Unknown-49,0.3715,0.4510,0.3891,11.4000
Unknown-50,0.2582,0.2379,0.2275,7.8000
Unknown-51,0.0654,0.1080,0.0705,13.4000
Unknown-53,0.2071,0.1679,0.1829,11.4000
Unknown-55,0.2378,0.2927,0.2442,22.2000
Unknown-56,0.0425,0.0944,0.0586,10.8000
Unknown-57,0.2871,0.2891,0.2859,26.8000
Unknown-58,0.0000,0.0000,0.0000,3.5000
Unknown-60,0.2217,0.1917,0.2025,18.4000
Unknown-61,0.0667,0.0250,0.0364,4.8000
Unknown-62,0.1597,0.1249,0.1310,10.6000
Unknown-63,0.0000,0.0000,0.0000,1.5000
Unknown-64,0.2376,0.2943,0.2629,8.0000
Unknown-65,0.2578,0.2121,0.2315,8.6000
Unknown-67,0.0000,0.0000,0.0000,5.8000
Unknown-68,0.0556,0.0303,0.0392,5.6667
Unknown-69,0.3116,0.3593,0.3308,18.4000
Unknown-70,0.2752,0.2852,0.2779,23.0000
Unknown-72,0.1901,0.1811,0.1832,16.4000
Unknown-74,0.0000,0.0000,0.0000,2.7500
Unknown-75,0.0935,0.1617,0.1131,10.8000
Unknown-76,0.2444,0.2657,0.2329,5.8000
Unknown-77,0.0444,0.0571,0.0500,6.4000
