Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,7.0000
Entertainment,0.0000,0.0000,0.0000,35.0000
Food,0.0000,0.0000,0.0000,32.0000
Nightlife,0.0000,0.0000,0.0000,9.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,4.0000
Travel,0.0000,0.0000,0.0000,28.0000
None,0.5333,0.6154,0.5714,13.0000
Unknown-8,0.0000,0.0000,0.0000,21.0000
Unknown-9,0.0000,0.0000,0.0000,10.0000
Unknown-10,0.0000,0.0000,0.0000,4.0000
Unknown-11,0.0000,0.0000,0.0000,72.0000
Unknown-12,0.0000,0.0000,0.0000,13.0000
Unknown-13,0.0000,0.0000,0.0000,35.0000
Unknown-14,0.0000,0.0000,0.0000,4.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.5385,0.6931,0.6061,101.0000
Unknown-18,0.0195,0.3333,0.0369,12.0000
Unknown-19,0.0000,0.0000,0.0000,1.0000
Unknown-20,0.0000,0.0000,0.0000,63.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,3.0000
Unknown-27,0.0000,0.0000,0.0000,9.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.0000,0.0000,0.0000,2.0000
Unknown-30,0.0000,0.0000,0.0000,2.0000
Unknown-31,0.0000,0.0000,0.0000,32.0000
Unknown-32,0.1579,0.7500,0.2609,4.0000
Unknown-33,0.3636,0.4000,0.3810,10.0000
Unknown-34,0.0222,0.0909,0.0357,11.0000
Unknown-35,0.5000,0.1667,0.2500,6.0000
Unknown-36,0.2745,0.6087,0.3784,23.0000
Unknown-37,0.0000,0.0000,0.0000,5.0000
Unknown-38,0.0000,0.0000,0.0000,3.0000
Unknown-39,0.0000,0.0000,0.0000,6.0000
Unknown-41,0.2222,0.2500,0.2353,32.0000
Unknown-42,0.0000,0.0000,0.0000,1.0000
Unknown-43,0.0000,0.0000,0.0000,7.0000
Unknown-44,0.0000,0.0000,0.0000,17.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.4167,0.4386,0.4274,57.0000
Unknown-47,0.0000,0.0000,0.0000,13.0000
Unknown-48,0.0000,0.0000,0.0000,3.0000
Unknown-49,0.5000,0.0455,0.0833,22.0000
Unknown-50,0.0000,0.0000,0.0000,5.0000
Unknown-51,0.0584,0.3333,0.0994,24.0000
Unknown-52,0.0000,0.0000,0.0000,13.0000
Unknown-53,0.0556,0.2857,0.0930,14.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,20.0000
Unknown-56,0.0000,0.0000,0.0000,10.0000
