Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,12.0000
Entertainment,0.0256,0.2353,0.0462,17.0000
Food,0.0000,0.0000,0.0000,34.0000
Nightlife,0.0000,0.0000,0.0000,16.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,2.0000
Travel,0.2143,0.2000,0.2069,15.0000
None,0.0000,0.0000,0.0000,11.0000
Unknown-8,0.7000,0.5385,0.6087,13.0000
Unknown-9,0.3000,0.1667,0.2143,18.0000
Unknown-10,0.2000,0.1429,0.1667,7.0000
Unknown-11,0.0000,0.0000,0.0000,42.0000
Unknown-12,0.0000,0.0000,0.0000,11.0000
Unknown-13,0.2867,0.6949,0.4059,59.0000
Unknown-14,0.0000,0.0000,0.0000,8.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,2.0000
Unknown-17,0.4444,0.1600,0.2353,25.0000
Unknown-18,0.0000,0.0000,0.0000,18.0000
Unknown-20,0.3571,0.2083,0.2632,24.0000
Unknown-21,0.0000,0.0000,0.0000,2.0000
Unknown-23,0.0000,0.0000,0.0000,1.0000
Unknown-24,0.0000,0.0000,0.0000,2.0000
Unknown-26,0.0000,0.0000,0.0000,3.0000
Unknown-27,0.0000,0.0000,0.0000,6.0000
Unknown-28,0.0000,0.0000,0.0000,2.0000
Unknown-29,0.0000,0.0000,0.0000,4.0000
Unknown-30,0.0000,0.0000,0.0000,2.0000
Unknown-31,0.0000,0.0000,0.0000,35.0000
Unknown-32,0.0000,0.0000,0.0000,3.0000
Unknown-33,0.8621,0.8403,0.8511,119.0000
Unknown-34,0.1176,0.1333,0.1250,15.0000
Unknown-35,0.0000,0.0000,0.0000,2.0000
Unknown-36,0.0000,0.0000,0.0000,14.0000
Unknown-38,0.0000,0.0000,0.0000,2.0000
Unknown-39,0.0000,0.0000,0.0000,6.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.0588,0.0625,0.0606,16.0000
Unknown-42,0.0000,0.0000,0.0000,5.0000
Unknown-43,0.0000,0.0000,0.0000,12.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.3061,0.2830,0.2941,53.0000
Unknown-47,0.2500,0.6667,0.3636,3.0000
Unknown-48,0.4286,0.7500,0.5455,4.0000
Unknown-49,0.1765,0.5000,0.2609,6.0000
Unknown-50,0.0000,0.0000,0.0000,10.0000
Unknown-51,0.0000,0.0000,0.0000,13.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.0000,0.0000,0.0000,10.0000
Unknown-54,0.0000,0.0000,0.0000,0.0000
Unknown-55,0.2353,0.2105,0.2222,19.0000
Unknown-56,0.0625,0.2500,0.1000,8.0000
Unknown-57,0.3265,0.5714,0.4156,28.0000
Unknown-58,0.0000,0.0000,0.0000,1.0000
Unknown-60,0.0000,0.0000,0.0000,4.0000
Unknown-61,0.0000,0.0000,0.0000,6.0000
Unknown-62,0.0000,0.0000,0.0000,9.0000
Unknown-63,0.0000,0.0000,0.0000,3.0000
Unknown-64,0.0000,0.0000,0.0000,7.0000
Unknown-65,0.0750,0.5000,0.1304,6.0000
Unknown-67,0.0000,0.0000,0.0000,2.0000
Unknown-68,0.1111,1.0000,0.2000,1.0000
Unknown-69,0.0000,0.0000,0.0000,4.0000
Unknown-70,0.0000,0.0000,0.0000,17.0000
Unknown-72,0.0000,0.0000,0.0000,5.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,30.0000
Unknown-76,0.0714,0.1667,0.1000,6.0000
Unknown-77,0.0000,0.0000,0.0000,6.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
