Category,precision,recall,f1-score,support
Unknown-27,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 260.77
Unknown-30,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 249.00
Unknown-31,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3580.00 ± 762.89
Unknown-32,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 216.02
Unknown-33,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3660.00 ± 4869.60
Unknown-34,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1160.00 ± 606.63
Unknown-35,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 207.36
Unknown-36,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1540.00 ± 654.22
Unknown-38,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-39,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 294.96
Unknown-40,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-41,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2060.00 ± 873.50
Unknown-43,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1500.00 ± 543.14
Unknown-44,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1280.00 ± 460.43
Unknown-45,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-46,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,5440.00 ± 779.74
Unknown-47,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 461.52
Unknown-48,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 57.74
Unknown-49,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1140.00 ± 614.82
Unknown-50,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,780.00 ± 496.99
Unknown-51,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1340.00 ± 618.87
Unknown-53,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1140.00 ± 296.65
Unknown-54,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-55,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2220.00 ± 554.08
Unknown-56,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1080.00 ± 370.14
Unknown-57,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2680.00 ± 668.58
Unknown-60,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1840.00 ± 1324.01
Unknown-61,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 164.32
Unknown-62,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1060.00 ± 585.66
Unknown-63,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-64,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 559.76
Unknown-65,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,860.00 ± 456.07
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,725.00 ± 457.35
Unknown-68,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,566.67 ± 503.32
Unknown-69,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1840.00 ± 1339.03
Unknown-70,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2300.00 ± 628.49
Unknown-72,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1640.00 ± 832.47
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-75,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1080.00 ± 1112.21
Unknown-76,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,725.00 ± 531.51
Unknown-77,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 622.90
Unknown-78,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-79,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3800.00 ± 2140.09
Unknown-80,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2820.00 ± 1314.15
Unknown-81,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1460.00 ± 594.14
Unknown-82,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 296.65
Unknown-84,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1280.00 ± 917.61
Unknown-86,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-87,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 50.00
Unknown-89,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,720.00 ± 739.59
Unknown-90,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 152.75
Unknown-95,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1260.00 ± 1110.41
Unknown-96,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 207.36
Unknown-97,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,960.00 ± 594.14
Unknown-98,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 360.56
Unknown-99,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,566.67 ± 808.29
Unknown-100,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 164.32
Unknown-101,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 150.00
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 277.49
Unknown-104,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-105,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1660.00 ± 879.20
Unknown-106,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,780.00 ± 580.52
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,740.00 ± 304.96
Unknown-109,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1175.00 ± 830.16
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 359.40
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1440.00 ± 219.09
Unknown-112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 130.38
Unknown-117,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 336.15
Unknown-118,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,625.00 ± 525.20
Unknown-120,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,960.00 ± 433.59
Unknown-123,0.00,0.00,0.00,100.00
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3040.00 ± 2435.78
Unknown-128,0.00,0.00,0.00,400.00
Unknown-129,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 192.35
Unknown-130,0.10 ± 0.23,20.00 ± 44.72,0.20 ± 0.46,780.00 ± 370.14
Unknown-131,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,860.00 ± 260.77
Unknown-132,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 130.38
Unknown-133,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1300.00 ± 600.00
Unknown-134,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1060.00 ± 789.30
Unknown-136,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1780.00 ± 852.64
Unknown-137,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-138,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 521.54
Unknown-140,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,780.00 ± 779.10
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-142,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-144,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 450.00
Unknown-148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3100.00 ± 1494.99
Unknown-149,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1040.00 ± 384.71
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-152,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2740.00 ± 947.63
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,980.00 ± 739.59
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 353.55
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 355.90
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1280.00 ± 1003.49
Unknown-160,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1560.00 ± 776.53
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 207.36
Unknown-162,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 158.11
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 130.38
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-169,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 130.38
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 244.95
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 443.85
Unknown-172,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 350.71
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 550.00
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 482.70
Unknown-176,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 294.96
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 151.66
Unknown-180,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 109.54
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 463.68
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-184,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 707.11
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 194.94
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-193,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 163.30
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 376.83
Unknown-198,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2060.00 ± 1872.97
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 250.00
Unknown-202,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 320.16
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-209,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2140.00 ± 884.87
Unknown-210,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 494.97
Unknown-219,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1180.00 ± 414.73
Unknown-220,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-221,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,780.00 ± 645.76
Unknown-222,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,980.00 ± 563.03
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,700.00 ± 408.25
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 327.11
Unknown-231,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,3020.00 ± 831.87
Unknown-232,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1720.00 ± 2272.00
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1160.00 ± 971.08
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-240,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1325.00 ± 457.35
Unknown-241,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 327.11
Unknown-242,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-244,0.00,0.00,0.00,100.00
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 238.05
Unknown-250,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-251,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1000.00 ± 1283.23
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-254,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 173.21
Unknown-259,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 370.14
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,433.33 ± 305.51
Unknown-264,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,820.00 ± 454.97
Unknown-267,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1180.00 ± 960.21
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-275,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,525.00 ± 359.40
Unknown-276,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 54.77
Unknown-277,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 216.79
Unknown-278,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 70.71
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-280,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 308.22
Unknown-282,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 170.78
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-284,0.00,0.00,0.00,300.00
Unknown-285,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,700.00 ± 424.26
Unknown-288,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 251.00
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 194.94
Unknown-292,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 288.10
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 206.16
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,720.00 ± 277.49
