Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,6.0000
Entertainment,0.0000,0.0000,0.0000,32.0000
Food,0.1000,0.0625,0.0769,16.0000
Nightlife,0.0000,0.0000,0.0000,2.0000
Outdoors,0.0000,0.0000,0.0000,7.0000
Shopping,0.1538,0.1333,0.1429,15.0000
Travel,0.4188,0.4153,0.4170,118.0000
None,0.4286,0.2727,0.3333,11.0000
Unknown-8,0.3000,0.3333,0.3158,9.0000
Unknown-9,0.0000,0.0000,0.0000,1.0000
Unknown-10,0.0000,0.0000,0.0000,1.0000
Unknown-11,0.4545,0.5056,0.4787,89.0000
Unknown-12,0.0000,0.0000,0.0000,129.0000
Unknown-14,0.1667,0.2500,0.2000,4.0000
Unknown-15,0.0000,0.0000,0.0000,0.0000
Unknown-16,0.1739,0.1176,0.1404,34.0000
Unknown-17,0.5000,1.0000,0.6667,1.0000
Unknown-18,0.0000,0.0000,0.0000,93.0000
Unknown-19,0.5778,0.4561,0.5098,57.0000
Unknown-20,0.0000,0.0000,0.0000,394.0000
Unknown-21,0.0000,0.0000,0.0000,80.0000
Unknown-22,0.1905,0.3636,0.2500,11.0000
Unknown-23,0.3556,0.3556,0.3556,45.0000
Unknown-25,0.4348,0.4545,0.4444,22.0000
Unknown-26,0.1250,0.1111,0.1176,18.0000
Unknown-27,0.3158,0.5000,0.3871,12.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.4615,0.6000,0.5217,10.0000
Unknown-30,0.0000,0.0000,0.0000,1.0000
Unknown-31,0.0000,0.0000,0.0000,0.0000
Unknown-33,0.2333,0.1842,0.2059,38.0000
Unknown-35,0.0000,0.0000,0.0000,40.0000
Unknown-36,0.4737,0.5143,0.4932,35.0000
Unknown-37,0.0000,0.0000,0.0000,7.0000
Unknown-39,0.1304,0.1429,0.1364,21.0000
Unknown-40,0.0000,0.0000,0.0000,17.0000
Unknown-41,0.0000,0.0000,0.0000,0.0000
Unknown-42,0.0000,0.0000,0.0000,12.0000
Unknown-43,0.0000,0.0000,0.0000,9.0000
Unknown-44,0.0000,0.0000,0.0000,4.0000
Unknown-45,0.4583,0.5000,0.4783,22.0000
Unknown-46,0.0000,0.0000,0.0000,1.0000
Unknown-47,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.3898,0.3433,0.3651,67.0000
Unknown-49,0.3043,0.2258,0.2593,31.0000
Unknown-50,0.6222,0.6043,0.6131,139.0000
Unknown-51,0.3333,1.0000,0.5000,1.0000
Unknown-53,0.1000,0.1667,0.1250,6.0000
Unknown-54,0.0000,0.0000,0.0000,7.0000
Unknown-55,0.0000,0.0000,0.0000,0.0000
Unknown-56,0.2308,0.2000,0.2143,15.0000
Unknown-57,0.2340,0.3235,0.2716,34.0000
Unknown-58,0.3750,0.6000,0.4615,5.0000
Unknown-59,0.0000,0.0000,0.0000,9.0000
Unknown-60,0.3333,0.3333,0.3333,6.0000
Unknown-61,0.5625,0.6923,0.6207,13.0000
Unknown-62,0.1333,0.2857,0.1818,7.0000
Unknown-63,0.3571,0.3333,0.3448,15.0000
Unknown-64,0.0000,0.0000,0.0000,1.0000
Unknown-65,0.0000,0.0000,0.0000,2.0000
Unknown-66,0.5000,0.6667,0.5714,3.0000
Unknown-67,0.0000,0.0000,0.0000,1.0000
Unknown-68,0.0000,0.0000,0.0000,3.0000
Unknown-69,0.0000,0.0000,0.0000,2.0000
Unknown-70,0.0870,0.2857,0.1333,7.0000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.1600,0.2000,0.1778,20.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.0000,0.0000,0.0000,3.0000
Unknown-77,0.0000,0.0000,0.0000,0.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.0000,0.0000,0.0000,1.0000
Unknown-80,0.0000,0.0000,0.0000,3.0000
Unknown-81,0.0000,0.0000,0.0000,9.0000
Unknown-82,0.7241,0.5526,0.6269,38.0000
Unknown-83,0.2500,0.2500,0.2500,8.0000
Unknown-84,0.0714,0.1429,0.0952,7.0000
Unknown-85,0.3333,0.1250,0.1818,8.0000
Unknown-86,0.1818,0.2000,0.1905,10.0000
Unknown-87,0.3548,0.3667,0.3607,30.0000
Unknown-89,0.5238,0.5867,0.5535,75.0000
Unknown-90,0.2500,0.2222,0.2353,9.0000
Unknown-91,0.0000,0.0000,0.0000,3.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.0000,0.0000,0.0000,9.0000
Unknown-96,0.0000,0.0000,0.0000,3.0000
Unknown-97,0.0000,0.0000,0.0000,13.0000
Unknown-98,0.0000,0.0000,0.0000,4.0000
Unknown-99,0.0000,0.0000,0.0000,5.0000
Unknown-100,0.4706,0.5714,0.5161,14.0000
Unknown-101,0.4082,0.4651,0.4348,43.0000
Unknown-102,0.0000,0.0000,0.0000,1.0000
Unknown-103,0.5000,0.3000,0.3750,10.0000
Unknown-104,0.0000,0.0000,0.0000,1.0000
Unknown-105,0.3953,0.3864,0.3908,88.0000
Unknown-107,0.0000,0.0000,0.0000,1.0000
Unknown-108,0.0000,0.0000,0.0000,4.0000
Unknown-110,0.0000,0.0000,0.0000,1.0000
Unknown-111,0.0000,0.0000,0.0000,2.0000
Unknown-112,0.0000,0.0000,0.0000,5.0000
Unknown-113,0.0000,0.0000,0.0000,1.0000
Unknown-114,0.3158,0.3158,0.3158,38.0000
Unknown-117,0.3077,0.2500,0.2759,16.0000
Unknown-118,0.1250,0.1250,0.1250,8.0000
Unknown-119,0.0000,0.0000,0.0000,0.0000
Unknown-120,0.1429,0.1429,0.1429,7.0000
