Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,6.0000
Entertainment,0.0000,0.0000,0.0000,13.0000
Food,0.0000,0.0000,0.0000,12.0000
Nightlife,0.0000,0.0000,0.0000,7.0000
Outdoors,0.0000,0.0000,0.0000,13.0000
Shopping,0.0000,0.0000,0.0000,23.0000
Travel,0.0000,0.0000,0.0000,95.0000
None,0.0000,0.0000,0.0000,12.0000
Unknown-8,0.0000,0.0000,0.0000,16.0000
Unknown-9,0.0000,0.0000,0.0000,0.0000
Unknown-10,0.0000,0.0000,0.0000,2.0000
Unknown-11,0.0000,0.0000,0.0000,20.0000
Unknown-12,0.0000,0.0000,0.0000,108.0000
Unknown-13,0.0000,0.0000,0.0000,1.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,23.0000
Unknown-17,0.0000,0.0000,0.0000,1.0000
Unknown-18,0.0000,0.0000,0.0000,60.0000
Unknown-19,0.0000,0.0000,0.0000,21.0000
Unknown-20,0.0000,0.0000,0.0000,361.0000
Unknown-21,0.0000,0.0000,0.0000,64.0000
Unknown-22,0.0000,0.0000,0.0000,51.0000
Unknown-23,0.0000,0.0000,0.0000,54.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.0000,0.0000,0.0000,23.0000
Unknown-26,0.5000,0.5000,0.5000,6.0000
Unknown-27,0.0000,0.0000,0.0000,8.0000
Unknown-28,0.1250,1.0000,0.2222,1.0000
Unknown-29,0.2963,0.8889,0.4444,9.0000
Unknown-30,0.0000,0.0000,0.0000,1.0000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.0000,0.0000,0.0000,25.0000
Unknown-35,0.0000,0.0000,0.0000,52.0000
Unknown-36,0.0000,0.0000,0.0000,79.0000
Unknown-37,0.0000,0.0000,0.0000,14.0000
Unknown-38,0.0909,0.2500,0.1333,4.0000
Unknown-39,0.0000,0.0000,0.0000,23.0000
Unknown-40,0.0000,0.0000,0.0000,27.0000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.0000,0.0000,0.0000,26.0000
Unknown-44,0.0000,0.0000,0.0000,7.0000
Unknown-45,0.0000,0.0000,0.0000,28.0000
Unknown-47,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.0000,0.0000,0.0000,20.0000
Unknown-49,0.0000,0.0000,0.0000,13.0000
Unknown-50,0.0000,0.0000,0.0000,39.0000
Unknown-51,0.0000,0.0000,0.0000,5.0000
Unknown-53,0.0435,0.2500,0.0741,4.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,3.0000
Unknown-56,0.0000,0.0000,0.0000,13.0000
Unknown-57,0.0000,0.0000,0.0000,25.0000
Unknown-58,0.0000,0.0000,0.0000,13.0000
Unknown-59,0.0000,0.0000,0.0000,36.0000
Unknown-60,0.0667,0.3333,0.1111,6.0000
Unknown-61,0.4583,0.5238,0.4889,42.0000
Unknown-62,0.0000,0.0000,0.0000,34.0000
Unknown-63,0.0000,0.0000,0.0000,5.0000
Unknown-64,0.0323,0.1250,0.0513,8.0000
Unknown-65,0.0000,0.0000,0.0000,1.0000
Unknown-66,0.4000,1.0000,0.5714,2.0000
Unknown-67,0.0000,0.0000,0.0000,9.0000
Unknown-68,0.0000,0.0000,0.0000,1.0000
Unknown-69,0.0000,0.0000,0.0000,6.0000
Unknown-70,0.0000,0.0000,0.0000,6.0000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.1048,0.6857,0.1818,35.0000
Unknown-74,0.0000,0.0000,0.0000,3.0000
Unknown-75,0.0235,0.2857,0.0435,7.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.0000,0.0000,0.0000,12.0000
Unknown-80,0.0000,0.0000,0.0000,0.0000
Unknown-81,0.0211,0.1111,0.0354,18.0000
Unknown-82,0.4615,0.2927,0.3582,41.0000
Unknown-83,0.3125,0.2174,0.2564,23.0000
Unknown-84,0.0000,0.0000,0.0000,9.0000
Unknown-85,0.0000,0.0000,0.0000,13.0000
Unknown-86,0.0000,0.0000,0.0000,13.0000
Unknown-87,0.0000,0.0000,0.0000,16.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.0000,0.0000,0.0000,36.0000
Unknown-90,0.0000,0.0000,0.0000,20.0000
Unknown-91,0.0000,0.0000,0.0000,2.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.0000,0.0000,0.0000,12.0000
Unknown-94,0.0333,0.5000,0.0625,2.0000
Unknown-95,0.0000,0.0000,0.0000,3.0000
Unknown-96,0.0000,0.0000,0.0000,1.0000
Unknown-97,0.0000,0.0000,0.0000,11.0000
Unknown-98,0.0000,0.0000,0.0000,7.0000
Unknown-99,0.2500,0.3333,0.2857,3.0000
Unknown-100,0.0000,0.0000,0.0000,14.0000
Unknown-101,0.0000,0.0000,0.0000,38.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.0000,0.0000,0.0000,13.0000
Unknown-105,0.0000,0.0000,0.0000,76.0000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0000,0.0000,0.0000,2.0000
Unknown-108,0.0000,0.0000,0.0000,12.0000
Unknown-110,0.0000,0.0000,0.0000,3.0000
Unknown-112,0.0000,0.0000,0.0000,19.0000
Unknown-113,0.0000,0.0000,0.0000,7.0000
Unknown-114,0.0000,0.0000,0.0000,43.0000
Unknown-115,0.0000,0.0000,0.0000,4.0000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.0769,0.4000,0.1290,5.0000
Unknown-118,0.0000,0.0000,0.0000,6.0000
Unknown-119,0.0000,0.0000,0.0000,1.0000
Unknown-120,0.0000,0.0000,0.0000,5.0000
Unknown-121,0.0000,0.0000,0.0000,17.0000
