Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,6.0000
Entertainment,0.0000,0.0000,0.0000,8.0000
Food,0.1429,0.0952,0.1143,21.0000
Nightlife,0.2000,0.1250,0.1538,8.0000
Outdoors,0.0000,0.0000,0.0000,11.0000
Shopping,0.1111,0.0952,0.1026,21.0000
Travel,0.2846,0.3097,0.2966,113.0000
None,0.2857,0.1250,0.1739,16.0000
Unknown-8,0.2632,0.2941,0.2778,17.0000
Unknown-10,0.0000,0.0000,0.0000,2.0000
Unknown-11,0.2381,0.2174,0.2273,23.0000
Unknown-12,0.2562,0.3039,0.2780,102.0000
Unknown-13,0.0000,0.0000,0.0000,2.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.1429,0.1290,0.1356,31.0000
Unknown-17,0.0000,0.0000,0.0000,3.0000
Unknown-18,0.2576,0.2394,0.2482,71.0000
Unknown-19,0.3333,0.4000,0.3636,20.0000
Unknown-20,0.7183,0.5231,0.6054,346.0000
Unknown-21,0.3125,0.3509,0.3306,57.0000
Unknown-22,0.2453,0.2549,0.2500,51.0000
Unknown-23,0.4118,0.3621,0.3853,58.0000
Unknown-24,0.5000,1.0000,0.6667,1.0000
Unknown-25,0.4615,0.7500,0.5714,16.0000
Unknown-26,0.4286,0.5000,0.4615,6.0000
Unknown-27,0.4615,0.4000,0.4286,15.0000
Unknown-28,0.0000,0.0000,0.0000,2.0000
Unknown-29,0.2857,0.4000,0.3333,10.0000
Unknown-31,0.0000,0.0000,0.0000,0.0000
Unknown-33,0.1111,0.1111,0.1111,18.0000
Unknown-35,0.1795,0.1667,0.1728,42.0000
Unknown-36,0.3176,0.3462,0.3313,78.0000
Unknown-37,0.0000,0.0000,0.0000,9.0000
Unknown-38,0.2000,0.2500,0.2222,4.0000
Unknown-39,0.1667,0.2258,0.1918,31.0000
Unknown-40,0.7381,0.8611,0.7949,36.0000
Unknown-41,0.0000,0.0000,0.0000,1.0000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.0714,0.0556,0.0625,18.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.3043,0.3333,0.3182,21.0000
Unknown-48,0.2917,0.2333,0.2593,30.0000
Unknown-49,0.1538,0.1600,0.1569,25.0000
Unknown-50,0.3137,0.4211,0.3596,38.0000
Unknown-51,0.2500,1.0000,0.4000,1.0000
Unknown-53,0.0667,0.2000,0.1000,5.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-55,0.0000,0.0000,0.0000,2.0000
Unknown-56,0.4000,0.1429,0.2105,14.0000
Unknown-57,0.1333,0.1538,0.1429,26.0000
Unknown-58,0.1333,0.2500,0.1739,16.0000
Unknown-59,0.1765,0.2069,0.1905,29.0000
Unknown-60,0.5000,0.2500,0.3333,4.0000
Unknown-61,0.4500,0.4865,0.4675,37.0000
Unknown-62,0.2439,0.2174,0.2299,46.0000
Unknown-63,0.0000,0.0000,0.0000,6.0000
Unknown-64,0.0000,0.0000,0.0000,9.0000
Unknown-65,0.0000,0.0000,0.0000,1.0000
Unknown-66,0.0000,0.0000,0.0000,0.0000
Unknown-68,0.0000,0.0000,0.0000,2.0000
Unknown-69,0.0000,0.0000,0.0000,4.0000
Unknown-70,0.0000,0.0000,0.0000,7.0000
Unknown-73,0.3158,0.3529,0.3333,34.0000
Unknown-74,0.0000,0.0000,0.0000,4.0000
Unknown-75,0.1250,0.1429,0.1333,7.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.4000,0.1667,0.2353,12.0000
Unknown-80,0.0000,0.0000,0.0000,1.0000
Unknown-81,0.0000,0.0000,0.0000,10.0000
Unknown-82,0.4324,0.4444,0.4384,36.0000
Unknown-83,0.3333,0.2258,0.2692,31.0000
Unknown-84,0.0000,0.0000,0.0000,9.0000
Unknown-85,0.3636,0.2105,0.2667,19.0000
Unknown-86,0.2308,0.3000,0.2609,10.0000
Unknown-87,0.3000,0.2500,0.2727,24.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.4043,0.4043,0.4043,47.0000
Unknown-90,0.2381,0.2778,0.2564,18.0000
Unknown-91,0.0000,0.0000,0.0000,7.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.1379,0.2105,0.1667,19.0000
Unknown-94,0.0000,0.0000,0.0000,3.0000
Unknown-95,0.0000,0.0000,0.0000,6.0000
Unknown-96,0.0000,0.0000,0.0000,3.0000
Unknown-97,0.2667,0.2500,0.2581,16.0000
Unknown-98,0.2000,0.2500,0.2222,4.0000
Unknown-99,0.2000,0.2857,0.2353,7.0000
Unknown-100,0.2000,0.2353,0.2162,17.0000
Unknown-101,0.4286,0.5143,0.4675,35.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.3333,0.6667,0.4444,3.0000
Unknown-104,0.0000,0.0000,0.0000,0.0000
Unknown-105,0.3077,0.2703,0.2878,74.0000
Unknown-107,0.0000,0.0000,0.0000,1.0000
Unknown-108,0.0000,0.0000,0.0000,8.0000
Unknown-110,0.0000,0.0000,0.0000,3.0000
Unknown-111,0.0000,0.0000,0.0000,3.0000
Unknown-112,0.1538,0.1250,0.1379,16.0000
Unknown-113,0.0000,0.0000,0.0000,10.0000
Unknown-114,0.4146,0.4359,0.4250,39.0000
Unknown-115,0.0000,0.0000,0.0000,3.0000
Unknown-116,0.0000,0.0000,0.0000,1.0000
Unknown-117,0.2500,0.2857,0.2667,7.0000
Unknown-118,0.0000,0.0000,0.0000,6.0000
Unknown-119,0.0000,0.0000,0.0000,3.0000
Unknown-120,0.4167,0.4167,0.4167,12.0000
Unknown-121,0.0000,0.0000,0.0000,20.0000
Unknown-122,0.0000,0.0000,0.0000,1.0000
Unknown-123,0.0000,0.0000,0.0000,2.0000
Unknown-124,0.0000,0.0000,0.0000,3.0000
Unknown-125,0.0000,0.0000,0.0000,2.0000
Unknown-126,0.2500,0.5000,0.3333,2.0000
Unknown-127,0.0000,0.0000,0.0000,5.0000
Unknown-128,0.0000,0.0000,0.0000,6.0000
Unknown-129,0.2000,0.1471,0.1695,34.0000
Unknown-130,0.0000,0.0000,0.0000,1.0000
Unknown-131,0.2500,0.2500,0.2500,4.0000
Unknown-132,0.0870,0.2222,0.1250,9.0000
Unknown-133,0.1053,0.1333,0.1176,15.0000
Unknown-134,0.4167,0.3846,0.4000,13.0000
Unknown-135,0.0000,0.0000,0.0000,4.0000
Unknown-137,0.2353,0.3333,0.2759,12.0000
Unknown-138,0.0000,0.0000,0.0000,29.0000
Unknown-139,0.0000,0.0000,0.0000,0.0000
Unknown-140,0.0000,0.0000,0.0000,3.0000
Unknown-142,0.0000,0.0000,0.0000,3.0000
Unknown-143,0.0000,0.0000,0.0000,1.0000
Unknown-144,0.0000,0.0000,0.0000,5.0000
Unknown-145,0.1905,0.1818,0.1860,22.0000
Unknown-146,0.0000,0.0000,0.0000,0.0000
Unknown-147,0.0000,0.0000,0.0000,2.0000
Unknown-148,0.5000,0.0244,0.0465,41.0000
Unknown-149,0.0000,0.0000,0.0000,8.0000
Unknown-150,0.1852,0.1613,0.1724,31.0000
Unknown-151,0.0000,0.0000,0.0000,5.0000
Unknown-152,0.0714,0.0909,0.0800,11.0000
Unknown-153,0.0000,0.0000,0.0000,6.0000
Unknown-154,0.2000,0.2500,0.2222,4.0000
Unknown-155,0.5000,0.3636,0.4211,11.0000
Unknown-156,0.0000,0.0000,0.0000,0.0000
Unknown-157,0.0000,0.0000,0.0000,2.0000
Unknown-158,0.0000,0.0000,0.0000,1.0000
Unknown-159,0.3333,0.3333,0.3333,15.0000
Unknown-160,0.0000,0.0000,0.0000,11.0000
Unknown-161,0.0000,0.0000,0.0000,6.0000
Unknown-162,0.1923,0.2500,0.2174,20.0000
Unknown-163,0.0000,0.0000,0.0000,10.0000
Unknown-164,0.0000,0.0000,0.0000,3.0000
Unknown-165,0.3913,0.3750,0.3830,48.0000
Unknown-166,0.0000,0.0000,0.0000,1.0000
Unknown-167,0.0000,0.0000,0.0000,19.0000
Unknown-169,0.0000,0.0000,0.0000,0.0000
Unknown-170,0.0000,0.0000,0.0000,5.0000
Unknown-172,0.0000,0.0000,0.0000,1.0000
Unknown-173,0.3043,0.2692,0.2857,26.0000
Unknown-174,0.0000,0.0000,0.0000,3.0000
Unknown-176,0.1667,0.1250,0.1429,16.0000
Unknown-178,0.0000,0.0000,0.0000,3.0000
Unknown-179,0.0000,0.0000,0.0000,3.0000
Unknown-180,0.0000,0.0000,0.0000,5.0000
Unknown-182,0.0000,0.0000,0.0000,5.0000
Unknown-183,0.0000,0.0000,0.0000,0.0000
Unknown-184,0.0000,0.0000,0.0000,45.0000
Unknown-185,0.0000,0.0000,0.0000,0.0000
Unknown-187,0.1111,0.1000,0.1053,10.0000
Unknown-188,0.1250,0.3333,0.1818,3.0000
Unknown-189,0.7273,0.4571,0.5614,35.0000
Unknown-190,0.2593,0.2414,0.2500,29.0000
Unknown-191,0.0000,0.0000,0.0000,1.0000
Unknown-192,0.0000,0.0000,0.0000,3.0000
Unknown-193,0.0000,0.0000,0.0000,1.0000
Unknown-195,0.1333,0.1818,0.1538,11.0000
Unknown-196,0.0000,0.0000,0.0000,9.0000
Unknown-197,0.0000,0.0000,0.0000,2.0000
Unknown-198,0.2222,0.2000,0.2105,10.0000
Unknown-199,0.0000,0.0000,0.0000,0.0000
Unknown-200,0.0000,0.0000,0.0000,7.0000
Unknown-201,0.0000,0.0000,0.0000,5.0000
Unknown-202,0.0000,0.0000,0.0000,4.0000
Unknown-203,0.0000,0.0000,0.0000,2.0000
Unknown-204,0.0000,0.0000,0.0000,3.0000
Unknown-205,0.0000,0.0000,0.0000,11.0000
Unknown-206,0.0714,0.0556,0.0625,18.0000
Unknown-207,0.0000,0.0000,0.0000,2.0000
Unknown-208,0.0000,0.0000,0.0000,6.0000
Unknown-211,0.0000,0.0000,0.0000,2.0000
Unknown-212,0.0000,0.0000,0.0000,1.0000
Unknown-214,0.0714,0.1111,0.0870,9.0000
Unknown-215,0.0000,0.0000,0.0000,34.0000
Unknown-216,0.0000,0.0000,0.0000,2.0000
Unknown-217,0.0000,0.0000,0.0000,2.0000
Unknown-218,0.0000,0.0000,0.0000,8.0000
Unknown-219,0.0000,0.0000,0.0000,1.0000
Unknown-220,0.0000,0.0000,0.0000,6.0000
Unknown-221,0.3750,0.4286,0.4000,7.0000
Unknown-222,0.2000,0.2727,0.2308,11.0000
Unknown-223,0.5000,0.5000,0.5000,2.0000
Unknown-225,0.2857,0.2857,0.2857,7.0000
Unknown-226,0.0000,0.0000,0.0000,3.0000
Unknown-227,0.0000,0.0000,0.0000,2.0000
Unknown-228,0.0000,0.0000,0.0000,10.0000
Unknown-229,0.0000,0.0000,0.0000,3.0000
Unknown-230,0.0000,0.0000,0.0000,14.0000
Unknown-231,0.2000,0.5000,0.2857,4.0000
Unknown-233,0.2222,1.0000,0.3636,2.0000
Unknown-234,0.0000,0.0000,0.0000,3.0000
Unknown-235,0.0000,0.0000,0.0000,2.0000
Unknown-236,0.0000,0.0000,0.0000,0.0000
Unknown-237,0.0000,0.0000,0.0000,1.0000
Unknown-238,0.0000,0.0000,0.0000,2.0000
Unknown-240,0.2500,0.1333,0.1739,15.0000
Unknown-241,0.1081,0.1481,0.1250,27.0000
Unknown-243,0.1111,0.2000,0.1429,5.0000
Unknown-244,0.0000,0.0000,0.0000,2.0000
Unknown-245,0.3333,1.0000,0.5000,1.0000
Unknown-247,0.0000,0.0000,0.0000,2.0000
Unknown-248,0.1667,0.2500,0.2000,4.0000
Unknown-249,0.0000,0.0000,0.0000,1.0000
Unknown-250,0.0000,0.0000,0.0000,1.0000
Unknown-251,0.0000,0.0000,0.0000,4.0000
Unknown-252,0.0000,0.0000,0.0000,4.0000
Unknown-253,0.0000,0.0000,0.0000,8.0000
Unknown-254,0.0333,0.0435,0.0377,23.0000
Unknown-255,0.1333,0.1333,0.1333,15.0000
Unknown-257,0.4667,0.5185,0.4912,27.0000
Unknown-258,0.6250,0.7143,0.6667,7.0000
Unknown-259,0.7500,0.7500,0.7500,4.0000
Unknown-260,0.5000,0.2500,0.3333,4.0000
Unknown-261,0.0000,0.0000,0.0000,9.0000
Unknown-262,0.0000,0.0000,0.0000,1.0000
Unknown-263,0.0000,0.0000,0.0000,3.0000
Unknown-264,0.1333,0.1053,0.1176,19.0000
Unknown-265,1.0000,1.0000,1.0000,1.0000
Unknown-266,0.3333,0.2222,0.2667,9.0000
Unknown-268,0.1333,0.1538,0.1429,13.0000
Unknown-270,0.0833,0.3333,0.1333,3.0000
Unknown-272,1.0000,1.0000,1.0000,1.0000
Unknown-273,0.0000,0.0000,0.0000,9.0000
Unknown-274,0.0000,0.0000,0.0000,7.0000
Unknown-275,0.0000,0.0000,0.0000,2.0000
Unknown-276,0.0000,0.0000,0.0000,5.0000
Unknown-277,0.1429,0.2000,0.1667,5.0000
Unknown-279,0.0000,0.0000,0.0000,3.0000
Unknown-280,0.0500,0.0625,0.0556,16.0000
Unknown-281,0.7273,0.6667,0.6957,12.0000
Unknown-282,0.2000,0.1667,0.1818,6.0000
Unknown-283,0.0000,0.0000,0.0000,2.0000
Unknown-284,0.2857,0.4615,0.3529,13.0000
Unknown-285,0.2000,0.1429,0.1667,7.0000
Unknown-286,0.1429,0.0769,0.1000,13.0000
Unknown-288,0.0000,0.0000,0.0000,1.0000
Unknown-289,0.0000,0.0000,0.0000,1.0000
Unknown-290,0.0000,0.0000,0.0000,1.0000
Unknown-291,0.0000,0.0000,0.0000,1.0000
Unknown-292,0.0000,0.0000,0.0000,2.0000
Unknown-293,0.0000,0.0000,0.0000,9.0000
Unknown-294,0.0000,0.0000,0.0000,6.0000
Unknown-296,0.0000,0.0000,0.0000,13.0000
Unknown-297,0.0000,0.0000,0.0000,18.0000
Unknown-298,0.0000,0.0000,0.0000,0.0000
Unknown-299,0.1667,0.2308,0.1935,13.0000
Unknown-301,0.0000,0.0000,0.0000,2.0000
Unknown-302,0.0000,0.0000,0.0000,1.0000
Unknown-303,0.2000,0.1818,0.1905,11.0000
Unknown-304,0.0769,0.2000,0.1111,5.0000
Unknown-305,0.1429,0.5000,0.2222,2.0000
Unknown-306,0.0000,0.0000,0.0000,14.0000
Unknown-308,0.3333,0.3750,0.3529,16.0000
Unknown-309,0.5000,0.1667,0.2500,6.0000
Unknown-310,0.0000,0.0000,0.0000,1.0000
Unknown-311,0.0000,0.0000,0.0000,4.0000
Unknown-312,0.0000,0.0000,0.0000,0.0000
Unknown-313,0.0000,0.0000,0.0000,6.0000
Unknown-314,0.0000,0.0000,0.0000,2.0000
Unknown-315,0.0000,0.0000,0.0000,2.0000
Unknown-316,0.0000,0.0000,0.0000,25.0000
Unknown-317,0.0000,0.0000,0.0000,5.0000
Unknown-318,0.3333,0.1429,0.2000,7.0000
Unknown-319,0.2222,0.3333,0.2667,6.0000
Unknown-320,0.0000,0.0000,0.0000,5.0000
Unknown-323,0.0000,0.0000,0.0000,2.0000
Unknown-324,0.0000,0.0000,0.0000,0.0000
Unknown-325,0.0000,0.0000,0.0000,2.0000
Unknown-326,0.0667,0.0714,0.0690,14.0000
Unknown-327,0.0000,0.0000,0.0000,1.0000
Unknown-328,0.0769,0.2500,0.1176,4.0000
Unknown-329,0.0000,0.0000,0.0000,5.0000
Unknown-330,0.0000,0.0000,0.0000,1.0000
Unknown-331,1.0000,0.4286,0.6000,7.0000
Unknown-333,0.0588,0.0833,0.0690,12.0000
Unknown-336,0.0000,0.0000,0.0000,1.0000
Unknown-337,0.3333,1.0000,0.5000,1.0000
Unknown-339,0.0000,0.0000,0.0000,2.0000
Unknown-340,0.0000,0.0000,0.0000,2.0000
Unknown-341,0.0667,0.0714,0.0690,14.0000
Unknown-342,0.2069,0.2727,0.2353,22.0000
Unknown-343,0.0000,0.0000,0.0000,1.0000
Unknown-344,0.1111,0.0769,0.0909,13.0000
Unknown-345,0.0000,0.0000,0.0000,2.0000
Unknown-347,0.0000,0.0000,0.0000,6.0000
Unknown-348,0.0000,0.0000,0.0000,2.0000
Unknown-349,0.0000,0.0000,0.0000,2.0000
Unknown-350,0.7143,0.6667,0.6897,15.0000
Unknown-351,0.0000,0.0000,0.0000,5.0000
Unknown-352,0.0000,0.0000,0.0000,1.0000
Unknown-353,0.1429,0.1429,0.1429,7.0000
Unknown-354,0.0000,0.0000,0.0000,3.0000
Unknown-355,0.0000,0.0000,0.0000,1.0000
Unknown-356,0.3500,0.3043,0.3256,23.0000
Unknown-357,0.0000,0.0000,0.0000,9.0000
Unknown-358,0.0000,0.0000,0.0000,5.0000
Unknown-359,0.2500,0.2667,0.2581,15.0000
Unknown-360,0.3667,0.4074,0.3860,27.0000
Unknown-361,0.2857,0.6667,0.4000,3.0000
Unknown-362,0.0769,0.0714,0.0741,14.0000
Unknown-363,0.0000,0.0000,0.0000,8.0000
Unknown-364,0.5556,0.7143,0.6250,7.0000
Unknown-365,0.1429,0.1000,0.1176,10.0000
Unknown-366,0.0000,0.0000,0.0000,1.0000
Unknown-367,0.0000,0.0000,0.0000,2.0000
Unknown-368,0.0000,0.0000,0.0000,19.0000
Unknown-369,0.1875,0.3750,0.2500,8.0000
Unknown-370,0.0000,0.0000,0.0000,1.0000
Unknown-371,0.0000,0.0000,0.0000,2.0000
Unknown-372,0.0000,0.0000,0.0000,13.0000
Unknown-373,0.0000,0.0000,0.0000,2.0000
Unknown-374,0.0000,0.0000,0.0000,3.0000
Unknown-376,0.0000,0.0000,0.0000,0.0000
Unknown-377,0.0000,0.0000,0.0000,5.0000
Unknown-378,0.0000,0.0000,0.0000,1.0000
Unknown-379,0.0000,0.0000,0.0000,1.0000
Unknown-380,0.0000,0.0000,0.0000,5.0000
Unknown-382,0.0000,0.0000,0.0000,1.0000
Unknown-384,0.0000,0.0000,0.0000,3.0000
Unknown-385,0.0000,0.0000,0.0000,8.0000
Unknown-386,0.0000,0.0000,0.0000,4.0000
Unknown-387,0.0000,0.0000,0.0000,0.0000
Unknown-389,0.6667,0.5000,0.5714,4.0000
Unknown-391,0.0000,0.0000,0.0000,4.0000
Unknown-392,0.0000,0.0000,0.0000,5.0000
Unknown-395,0.0000,0.0000,0.0000,3.0000
Unknown-396,0.0952,0.3333,0.1481,6.0000
Unknown-399,0.0000,0.0000,0.0000,1.0000
Unknown-400,0.0000,0.0000,0.0000,0.0000
Unknown-401,0.0000,0.0000,0.0000,2.0000
Unknown-402,0.0000,0.0000,0.0000,1.0000
Unknown-403,0.0000,0.0000,0.0000,0.0000
Unknown-404,0.0000,0.0000,0.0000,5.0000
Unknown-405,0.6000,1.0000,0.7500,3.0000
Unknown-406,0.5000,0.6667,0.5714,3.0000
Unknown-409,1.0000,0.3333,0.5000,3.0000
Unknown-410,0.0000,0.0000,0.0000,2.0000
Unknown-411,0.0000,0.0000,0.0000,1.0000
Unknown-412,0.0000,0.0000,0.0000,5.0000
Unknown-414,0.0000,0.0000,0.0000,2.0000
Unknown-416,0.0000,0.0000,0.0000,3.0000
Unknown-418,0.0000,0.0000,0.0000,7.0000
Unknown-419,0.0000,0.0000,0.0000,2.0000
