Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,3.0000
Entertainment,0.0000,0.0000,0.0000,33.0000
Food,0.2778,0.2632,0.2703,19.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,6.0000
Shopping,0.0833,0.1000,0.0909,10.0000
Travel,0.4458,0.4512,0.4485,164.0000
None,0.0000,0.0000,0.0000,7.0000
Unknown-8,0.2353,0.2667,0.2500,15.0000
Unknown-9,0.0000,0.0000,0.0000,2.0000
Unknown-10,0.1000,0.1667,0.1250,6.0000
Unknown-11,0.3864,0.4198,0.4024,81.0000
Unknown-12,0.3333,0.3551,0.3439,107.0000
Unknown-14,0.1429,0.3333,0.2000,3.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0833,0.0800,0.0816,25.0000
Unknown-17,1.0000,0.5000,0.6667,2.0000
Unknown-18,0.4454,0.5048,0.4732,105.0000
Unknown-19,0.5417,0.4561,0.4952,57.0000
Unknown-20,0.7352,0.5975,0.6592,395.0000
Unknown-21,0.3250,0.3210,0.3230,81.0000
Unknown-22,0.3684,0.5833,0.4516,12.0000
Unknown-23,0.3509,0.4167,0.3810,48.0000
Unknown-24,0.0000,0.0000,0.0000,0.0000
Unknown-25,0.1818,0.1818,0.1818,11.0000
Unknown-26,0.1250,0.1111,0.1176,18.0000
Unknown-27,0.2667,0.4444,0.3333,9.0000
Unknown-28,0.0000,0.0000,0.0000,2.0000
Unknown-29,0.5556,0.4167,0.4762,12.0000
Unknown-31,0.0000,0.0000,0.0000,2.0000
Unknown-32,0.0000,0.0000,0.0000,0.0000
Unknown-33,0.2222,0.2308,0.2264,26.0000
Unknown-34,0.0000,0.0000,0.0000,2.0000
Unknown-35,0.3438,0.3333,0.3385,66.0000
Unknown-36,0.4333,0.4815,0.4561,27.0000
Unknown-37,0.1429,0.1667,0.1538,6.0000
Unknown-38,0.5000,0.6667,0.5714,3.0000
Unknown-39,0.1875,0.2000,0.1935,15.0000
Unknown-40,0.6875,0.8148,0.7458,27.0000
Unknown-42,0.0000,0.0000,0.0000,12.0000
Unknown-43,0.0000,0.0000,0.0000,10.0000
Unknown-44,0.0000,0.0000,0.0000,7.0000
Unknown-45,0.3750,0.3871,0.3810,31.0000
Unknown-46,0.0000,0.0000,0.0000,1.0000
Unknown-47,0.0000,0.0000,0.0000,1.0000
Unknown-48,0.3881,0.3333,0.3586,78.0000
Unknown-49,0.2400,0.1935,0.2143,31.0000
Unknown-50,0.6393,0.6190,0.6290,126.0000
Unknown-51,0.5000,0.5000,0.5000,2.0000
Unknown-53,0.0714,0.1667,0.1000,6.0000
Unknown-55,0.0000,0.0000,0.0000,0.0000
Unknown-56,0.4545,0.3846,0.4167,13.0000
Unknown-57,0.2174,0.2703,0.2410,37.0000
Unknown-58,0.1000,0.2000,0.1333,5.0000
Unknown-59,0.1304,0.1667,0.1463,18.0000
Unknown-60,0.2500,0.3333,0.2857,3.0000
Unknown-61,0.4167,0.5000,0.4545,10.0000
Unknown-62,0.2500,0.2857,0.2667,7.0000
Unknown-63,0.3333,0.3333,0.3333,15.0000
Unknown-64,0.0000,0.0000,0.0000,1.0000
Unknown-65,0.2000,0.5000,0.2857,2.0000
Unknown-66,0.0000,0.0000,0.0000,2.0000
Unknown-67,0.0000,0.0000,0.0000,1.0000
Unknown-68,0.0000,0.0000,0.0000,4.0000
Unknown-69,0.0000,0.0000,0.0000,4.0000
Unknown-70,0.0244,0.1429,0.0417,7.0000
Unknown-71,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.2800,0.5833,0.3784,12.0000
Unknown-74,0.0000,0.0000,0.0000,1.0000
Unknown-75,0.1250,0.2500,0.1667,8.0000
