Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,10.0000
Entertainment,0.0000,0.0000,0.0000,12.0000
Food,0.0909,0.1667,0.1176,6.0000
Nightlife,0.0000,0.0000,0.0000,4.0000
Outdoors,0.0000,0.0000,0.0000,6.0000
Shopping,0.1724,0.2632,0.2083,19.0000
Travel,0.4196,0.4580,0.4380,131.0000
None,0.2500,0.1000,0.1429,10.0000
Unknown-8,0.2105,0.2500,0.2286,16.0000
Unknown-10,0.3333,0.3333,0.3333,3.0000
Unknown-11,0.3043,0.2917,0.2979,24.0000
Unknown-12,0.2979,0.3218,0.3094,87.0000
Unknown-13,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.2000,1.0000,0.3333,1.0000
Unknown-16,0.1667,0.1818,0.1739,22.0000
Unknown-17,0.1000,0.2500,0.1429,4.0000
Unknown-18,0.3857,0.3553,0.3699,76.0000
Unknown-19,0.2941,0.4167,0.3448,12.0000
Unknown-20,0.7523,0.5985,0.6667,411.0000
Unknown-21,0.5826,0.6119,0.5969,219.0000
Unknown-22,0.5517,0.5161,0.5333,31.0000
Unknown-23,0.3600,0.3214,0.3396,56.0000
Unknown-25,0.4722,0.5152,0.4928,33.0000
Unknown-26,0.1875,0.1667,0.1765,18.0000
Unknown-27,0.0000,0.0000,0.0000,8.0000
Unknown-29,0.4000,0.8000,0.5333,5.0000
Unknown-31,0.5000,1.0000,0.6667,1.0000
Unknown-33,0.0000,0.0000,0.0000,13.0000
Unknown-34,0.0000,0.0000,0.0000,2.0000
Unknown-35,0.2698,0.2982,0.2833,57.0000
Unknown-36,0.2424,0.2353,0.2388,34.0000
Unknown-37,0.2500,0.3846,0.3030,13.0000
Unknown-38,1.0000,0.5000,0.6667,4.0000
Unknown-39,0.2353,0.2222,0.2286,18.0000
Unknown-40,0.6970,0.7931,0.7419,29.0000
Unknown-41,0.0000,0.0000,0.0000,0.0000
Unknown-42,0.0000,0.0000,0.0000,4.0000
Unknown-43,0.0000,0.0000,0.0000,18.0000
Unknown-44,0.0000,0.0000,0.0000,5.0000
Unknown-45,0.3571,0.3774,0.3670,53.0000
Unknown-46,0.3333,0.2000,0.2500,5.0000
Unknown-47,1.0000,1.0000,1.0000,1.0000
Unknown-48,0.4444,0.2963,0.3556,27.0000
Unknown-49,0.2353,0.1818,0.2051,22.0000
Unknown-50,0.3208,0.4474,0.3736,38.0000
Unknown-51,0.3333,0.5000,0.4000,2.0000
Unknown-53,0.0000,0.0000,0.0000,2.0000
Unknown-54,0.0000,0.0000,0.0000,6.0000
Unknown-55,0.0000,0.0000,0.0000,1.0000
Unknown-56,0.1429,0.1667,0.1538,12.0000
Unknown-57,0.1500,0.4286,0.2222,7.0000
Unknown-58,0.2273,0.3125,0.2632,16.0000
Unknown-59,0.1250,0.2500,0.1667,4.0000
Unknown-60,0.0000,0.0000,0.0000,1.0000
Unknown-61,0.5000,0.4651,0.4819,43.0000
Unknown-62,0.0909,0.1667,0.1176,6.0000
Unknown-63,0.1000,0.1667,0.1250,6.0000
Unknown-64,0.0000,0.0000,0.0000,1.0000
Unknown-65,0.2000,0.1667,0.1818,6.0000
Unknown-66,0.8333,1.0000,0.9091,5.0000
Unknown-67,0.0000,0.0000,0.0000,8.0000
Unknown-68,0.0000,0.0000,0.0000,0.0000
Unknown-69,0.0000,0.0000,0.0000,3.0000
Unknown-70,1.0000,0.2500,0.4000,4.0000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.1053,0.2222,0.1429,9.0000
Unknown-74,0.0000,0.0000,0.0000,4.0000
Unknown-75,0.0000,0.0000,0.0000,5.0000
Unknown-76,0.0000,0.0000,0.0000,2.0000
Unknown-77,0.0000,0.0000,0.0000,3.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.0000,0.0000,0.0000,3.0000
Unknown-80,0.0000,0.0000,0.0000,3.0000
Unknown-81,0.0000,0.0000,0.0000,13.0000
Unknown-82,0.3750,0.3158,0.3429,38.0000
Unknown-83,0.3158,0.2000,0.2449,30.0000
Unknown-84,0.2143,0.2308,0.2222,13.0000
Unknown-85,0.3333,0.2857,0.3077,28.0000
Unknown-86,0.1429,0.1333,0.1379,15.0000
Unknown-87,0.3158,0.2222,0.2609,27.0000
Unknown-88,0.0000,0.0000,0.0000,0.0000
Unknown-89,0.5000,0.4412,0.4688,34.0000
Unknown-90,0.4615,0.5000,0.4800,12.0000
Unknown-91,0.0000,0.0000,0.0000,10.0000
Unknown-92,0.0000,0.0000,0.0000,2.0000
Unknown-93,0.1250,0.1111,0.1176,9.0000
Unknown-94,0.0000,0.0000,0.0000,2.0000
Unknown-95,0.0000,0.0000,0.0000,0.0000
Unknown-96,0.0000,0.0000,0.0000,3.0000
Unknown-97,0.3333,0.1667,0.2222,24.0000
Unknown-98,0.0000,0.0000,0.0000,3.0000
Unknown-99,0.3750,0.3750,0.3750,8.0000
Unknown-100,0.3529,0.4286,0.3871,14.0000
Unknown-101,0.4595,0.5000,0.4789,34.0000
Unknown-102,0.0000,0.0000,0.0000,1.0000
Unknown-103,0.2500,0.2000,0.2222,10.0000
Unknown-105,0.3182,0.3733,0.3436,75.0000
Unknown-106,0.0000,0.0000,0.0000,1.0000
Unknown-107,0.0000,0.0000,0.0000,4.0000
Unknown-108,0.0000,0.0000,0.0000,5.0000
Unknown-110,0.0000,0.0000,0.0000,2.0000
Unknown-111,0.0000,0.0000,0.0000,1.0000
Unknown-112,0.0000,0.0000,0.0000,2.0000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-114,0.3000,0.3871,0.3380,31.0000
Unknown-116,0.0000,0.0000,0.0000,3.0000
Unknown-117,0.1250,0.1250,0.1250,8.0000
Unknown-118,0.2500,0.1429,0.1818,7.0000
Unknown-119,0.0000,0.0000,0.0000,3.0000
Unknown-120,0.6667,0.4444,0.5333,9.0000
Unknown-121,0.1429,0.0455,0.0690,22.0000
Unknown-122,0.0000,0.0000,0.0000,8.0000
Unknown-123,0.0000,0.0000,0.0000,1.0000
Unknown-124,0.0000,0.0000,0.0000,3.0000
