Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,4.0000
Entertainment,0.0000,0.0000,0.0000,14.0000
Food,0.1176,0.1429,0.1290,14.0000
Nightlife,0.0000,0.0000,0.0000,3.0000
Outdoors,0.0000,0.0000,0.0000,10.0000
Shopping,0.0000,0.0000,0.0000,11.0000
Travel,0.4491,0.4870,0.4673,154.0000
None,0.0714,0.3333,0.1176,3.0000
Unknown-8,0.2667,0.2667,0.2667,15.0000
Unknown-9,0.0000,0.0000,0.0000,0.0000
Unknown-10,0.0000,0.0000,0.0000,2.0000
Unknown-11,0.5672,0.4086,0.4750,93.0000
Unknown-12,0.3871,0.3750,0.3810,96.0000
Unknown-13,0.0000,0.0000,0.0000,1.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.1579,0.1200,0.1364,25.0000
Unknown-17,0.3333,0.2857,0.3077,14.0000
Unknown-18,0.2333,0.2917,0.2593,48.0000
Unknown-19,0.5000,0.4348,0.4651,23.0000
Unknown-20,0.6771,0.4734,0.5572,319.0000
Unknown-21,0.5647,0.5818,0.5731,165.0000
Unknown-22,0.5862,0.6296,0.6071,54.0000
Unknown-23,0.4091,0.4390,0.4235,41.0000
Unknown-25,0.3462,0.3600,0.3529,25.0000
Unknown-26,0.6000,0.4286,0.5000,14.0000
Unknown-27,0.4737,0.5625,0.5143,16.0000
Unknown-28,0.0000,0.0000,0.0000,1.0000
Unknown-29,0.6000,0.6000,0.6000,10.0000
Unknown-31,1.0000,1.0000,1.0000,1.0000
Unknown-32,0.0000,0.0000,0.0000,1.0000
Unknown-33,0.2222,0.2000,0.2105,20.0000
Unknown-35,0.2115,0.2683,0.2366,41.0000
Unknown-36,0.4844,0.5167,0.5000,60.0000
Unknown-37,0.2857,0.2222,0.2500,9.0000
Unknown-38,0.4000,0.3333,0.3636,6.0000
Unknown-39,0.1875,0.1765,0.1818,17.0000
Unknown-40,0.6250,0.8621,0.7246,29.0000
Unknown-41,0.0000,0.0000,0.0000,1.0000
Unknown-42,0.0000,0.0000,0.0000,2.0000
Unknown-43,0.0000,0.0000,0.0000,13.0000
Unknown-44,0.0000,0.0000,0.0000,3.0000
Unknown-45,0.2500,0.2083,0.2273,24.0000
Unknown-46,0.0000,0.0000,0.0000,0.0000
Unknown-48,0.1429,0.1786,0.1587,28.0000
Unknown-49,0.0000,0.0000,0.0000,14.0000
Unknown-50,0.3333,0.4884,0.3962,43.0000
Unknown-51,0.0000,0.0000,0.0000,3.0000
Unknown-53,0.0000,0.0000,0.0000,1.0000
Unknown-54,0.0000,0.0000,0.0000,1.0000
Unknown-56,0.1667,0.0909,0.1176,11.0000
Unknown-57,0.0476,0.0500,0.0488,20.0000
Unknown-58,0.7143,0.7143,0.7143,7.0000
Unknown-59,0.2821,0.3143,0.2973,35.0000
Unknown-60,0.5000,0.3636,0.4211,11.0000
Unknown-61,0.5417,0.5000,0.5200,26.0000
Unknown-62,0.1000,0.1429,0.1176,7.0000
Unknown-63,0.2857,0.2500,0.2667,8.0000
Unknown-65,0.0000,0.0000,0.0000,1.0000
Unknown-66,0.7143,0.8333,0.7692,6.0000
Unknown-68,0.0000,0.0000,0.0000,0.0000
Unknown-69,0.0000,0.0000,0.0000,9.0000
Unknown-70,0.0000,0.0000,0.0000,2.0000
Unknown-72,0.0000,0.0000,0.0000,1.0000
Unknown-73,0.0500,0.0667,0.0571,15.0000
Unknown-74,0.0000,0.0000,0.0000,9.0000
Unknown-75,0.0000,0.0000,0.0000,1.0000
Unknown-77,0.0000,0.0000,0.0000,1.0000
Unknown-78,0.0000,0.0000,0.0000,5.0000
Unknown-79,0.0000,0.0000,0.0000,7.0000
Unknown-81,0.0000,0.0000,0.0000,16.0000
Unknown-82,0.6667,0.4444,0.5333,27.0000
Unknown-83,0.2000,0.1875,0.1935,16.0000
Unknown-84,0.1667,0.1429,0.1538,7.0000
Unknown-85,0.3333,0.1667,0.2222,12.0000
Unknown-86,0.5000,0.3333,0.4000,21.0000
Unknown-87,0.2857,0.1429,0.1905,14.0000
Unknown-88,0.0000,0.0000,0.0000,2.0000
Unknown-89,0.3333,0.3429,0.3380,35.0000
Unknown-90,0.2500,0.2857,0.2667,21.0000
Unknown-91,0.0714,0.1111,0.0870,9.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,10.0000
Unknown-94,0.0000,0.0000,0.0000,1.0000
Unknown-96,0.0000,0.0000,0.0000,1.0000
Unknown-97,0.0000,0.0000,0.0000,13.0000
Unknown-98,0.0000,0.0000,0.0000,6.0000
Unknown-99,0.2727,0.5000,0.3529,6.0000
Unknown-100,0.4286,0.2308,0.3000,13.0000
Unknown-101,0.4516,0.3684,0.4058,38.0000
Unknown-102,0.0000,0.0000,0.0000,2.0000
Unknown-103,0.1818,0.2500,0.2105,8.0000
Unknown-105,0.2500,0.2540,0.2520,63.0000
Unknown-107,0.0000,0.0000,0.0000,3.0000
Unknown-108,0.0000,0.0000,0.0000,1.0000
Unknown-110,0.0000,0.0000,0.0000,0.0000
Unknown-111,0.0000,0.0000,0.0000,2.0000
Unknown-112,0.0000,0.0000,0.0000,19.0000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-114,0.3871,0.4800,0.4286,25.0000
Unknown-115,0.0000,0.0000,0.0000,5.0000
Unknown-116,0.0000,0.0000,0.0000,1.0000
Unknown-117,0.5714,0.5000,0.5333,8.0000
Unknown-118,0.0000,0.0000,0.0000,10.0000
Unknown-119,0.0000,0.0000,0.0000,7.0000
Unknown-120,0.1111,0.3333,0.1667,3.0000
Unknown-121,0.0000,0.0000,0.0000,5.0000
Unknown-122,0.0000,0.0000,0.0000,0.0000
Unknown-123,0.0000,0.0000,0.0000,4.0000
Unknown-124,0.0000,0.0000,0.0000,1.0000
Unknown-125,0.0000,0.0000,0.0000,1.0000
Unknown-126,0.5000,0.5000,0.5000,4.0000
Unknown-127,0.0000,0.0000,0.0000,6.0000
Unknown-128,0.0000,0.0000,0.0000,10.0000
Unknown-129,0.1667,0.1613,0.1639,31.0000
Unknown-130,0.0000,0.0000,0.0000,2.0000
