Category,precision,recall,f1-score,support
Unknown-480,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-481,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-482,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,700.00 ± 380.79
Unknown-483,47.78 ± 32.06,35.00 ± 14.25,34.96 ± 9.30,680.00 ± 258.84
Unknown-484,11.67 ± 16.24,25.00 ± 43.30,15.00 ± 22.36,140.00 ± 151.66
Unknown-485,5.00 ± 11.18,2.50 ± 5.59,3.33 ± 7.45,580.00 ± 370.14
Unknown-486,8.61 ± 13.22,10.00 ± 14.14,9.16 ± 13.51,700.00 ± 604.15
Unknown-487,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 298.61
Unknown-489,8.33 ± 14.43,2.08 ± 3.61,3.33 ± 5.77,1300.00 ± 1682.26
Unknown-490,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 129.10
Unknown-491,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-492,12.50 ± 25.00,25.00 ± 50.00,16.67 ± 33.33,125.00 ± 125.83
Unknown-493,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-494,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 54.77
Unknown-495,55.94 ± 26.95,69.82 ± 9.24,59.13 ± 15.89,920.00 ± 389.87
Unknown-496,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 54.77
Unknown-497,22.83 ± 26.27,34.00 ± 23.02,23.49 ± 22.05,320.00 ± 164.32
Unknown-498,4.71 ± 10.52,4.51 ± 10.08,4.60 ± 10.30,1820.00 ± 2988.65
Unknown-501,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,600.00 ± 703.56
Unknown-502,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-503,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 115.47
Unknown-504,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 115.47
Unknown-505,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 661.06
Unknown-506,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 150.00
Unknown-507,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,300.00 ± 141.42
Unknown-508,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-509,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-510,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,180.00 ± 44.72
Unknown-512,2.50 ± 5.59,5.00 ± 11.18,3.33 ± 7.45,420.00 ± 178.89
Unknown-514,1.82 ± 4.07,3.33 ± 7.45,2.35 ± 5.26,260.00 ± 240.83
Unknown-515,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-516,15.15 ± 17.01,23.33 ± 22.36,17.52 ± 18.57,280.00 ± 83.67
Unknown-517,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-518,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-520,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 54.77
Unknown-523,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-524,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,900.00 ± 479.58
Unknown-527,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-528,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,850.00 ± 1060.66
Unknown-529,11.43 ± 15.65,18.00 ± 24.90,13.94 ± 19.12,280.00 ± 192.35
Unknown-530,2.08 ± 4.17,6.25 ± 12.50,3.12 ± 6.25,350.00 ± 288.68
Unknown-531,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-533,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-536,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 244.95
Unknown-538,20.00 ± 26.46,19.44 ± 17.35,16.24 ± 16.68,266.67 ± 152.75
Unknown-539,8.67 ± 13.25,10.00 ± 14.91,9.28 ± 14.02,960.00 ± 1064.42
Unknown-540,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,720.00 ± 584.81
Unknown-542,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-543,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 152.75
Unknown-544,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-545,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 192.35
Unknown-546,10.00 ± 14.91,7.33 ± 10.11,8.08 ± 11.16,460.00 ± 151.66
Unknown-547,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 170.78
Unknown-548,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-549,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-550,17.95 ± 21.14,30.42 ± 41.34,16.89 ± 17.04,400.00 ± 681.91
Unknown-551,0.74 ± 1.47,3.57 ± 7.14,1.22 ± 2.44,275.00 ± 309.57
Unknown-552,62.50 ± 47.87,75.00 ± 50.00,66.67 ± 47.14,100.00 ± 0.00
Unknown-553,3.33 ± 7.45,5.00 ± 11.18,4.00 ± 8.94,320.00 ± 294.96
Unknown-554,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,860.00 ± 433.59
Unknown-555,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-556,0.00,0.00,0.00,900.00
Unknown-558,28.33 ± 41.50,27.21 ± 29.99,26.74 ± 34.47,560.00 ± 472.23
Unknown-561,66.50 ± 24.08,86.56 ± 12.40,72.99 ± 15.68,460.00 ± 270.19
Unknown-562,3.03 ± 6.78,2.94 ± 6.58,2.99 ± 6.67,860.00 ± 1427.59
Unknown-563,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 367.42
Unknown-564,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-565,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-566,12.39 ± 18.24,37.50 ± 54.49,8.53 ± 9.14,333.33 ± 416.33
Unknown-567,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 200.00
Unknown-570,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 206.16
Unknown-571,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-572,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-573,25.00 ± 50.00,8.33 ± 16.67,12.50 ± 25.00,175.00 ± 95.74
Unknown-575,24.15 ± 23.50,29.17 ± 20.97,22.67 ± 18.50,400.00 ± 336.65
Unknown-577,31.67 ± 40.99,10.50 ± 10.06,15.00 ± 14.91,580.00 ± 408.66
Unknown-579,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,20.00 ± 44.72
Unknown-580,0.00,0.00,0.00,200.00
Unknown-581,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 282.84
Unknown-583,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-585,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 194.94
Unknown-586,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-587,38.33 ± 43.94,28.10 ± 27.06,31.36 ± 32.14,360.00 ± 194.94
Unknown-589,0.77 ± 1.72,5.00 ± 11.18,1.33 ± 2.98,640.00 ± 937.02
Unknown-591,9.00 ± 12.45,23.33 ± 43.46,11.64 ± 17.70,480.00 ± 739.59
Unknown-593,1.43 ± 3.19,2.00 ± 4.47,1.67 ± 3.73,460.00 ± 343.51
Unknown-595,25.03 ± 20.46,53.12 ± 35.90,31.43 ± 21.76,375.00 ± 309.57
Unknown-596,28.83 ± 26.97,27.09 ± 24.38,27.09 ± 23.63,1400.00 ± 1002.50
Unknown-597,31.67 ± 43.46,10.67 ± 9.83,13.89 ± 14.96,380.00 ± 268.33
Unknown-598,28.47 ± 8.78,23.33 ± 7.09,25.24 ± 7.05,1380.00 ± 571.84
Unknown-599,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 383.41
Unknown-600,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-602,5.94 ± 8.24,4.68 ± 6.66,5.08 ± 6.99,1660.00 ± 991.46
Unknown-603,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-604,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-605,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-606,30.00 ± 27.39,46.67 ± 50.55,34.67 ± 33.47,100.00 ± 122.47
Unknown-607,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-609,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 109.54
Unknown-610,2.86 ± 6.39,2.86 ± 6.39,2.86 ± 6.39,380.00 ± 277.49
Unknown-611,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-614,39.67 ± 36.98,55.71 ± 44.15,44.76 ± 37.28,260.00 ± 251.00
Unknown-616,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,433.33 ± 513.16
Unknown-617,26.67 ± 23.11,31.68 ± 26.45,28.87 ± 24.69,820.00 ± 852.64
Unknown-618,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-619,16.67 ± 15.99,19.00 ± 20.74,17.21 ± 16.89,400.00 ± 158.11
Unknown-620,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-621,15.67 ± 15.07,40.00 ± 41.83,22.38 ± 21.93,140.00 ± 54.77
Unknown-622,9.00 ± 12.45,9.52 ± 14.68,9.05 ± 13.08,400.00 ± 273.86
Unknown-623,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-624,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-625,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-627,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-629,22.22 ± 27.22,25.83 ± 39.48,22.92 ± 31.46,425.00 ± 464.58
Unknown-630,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-631,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-632,30.00 ± 44.72,22.86 ± 43.57,24.44 ± 43.32,200.00 ± 282.84
Unknown-633,39.04 ± 20.96,40.20 ± 10.57,38.34 ± 14.11,820.00 ± 443.85
Unknown-634,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 170.78
Unknown-635,1.85 ± 3.21,33.33 ± 57.74,3.51 ± 6.08,233.33 ± 321.46
Unknown-636,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-637,50.00 ± 57.74,22.92 ± 31.46,30.00 ± 38.30,300.00 ± 81.65
Unknown-638,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-639,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-640,10.00 ± 22.36,20.00 ± 44.72,13.33 ± 29.81,120.00 ± 83.67
Unknown-641,26.67 ± 18.05,53.33 ± 45.22,34.17 ± 24.40,250.00 ± 191.49
Unknown-642,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-643,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 130.38
Unknown-644,38.10 ± 42.19,53.33 ± 50.55,42.31 ± 42.83,180.00 ± 238.75
Unknown-645,39.22 ± 36.74,27.38 ± 18.05,29.28 ± 18.37,500.00 ± 353.55
Unknown-647,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-653,21.33 ± 17.85,47.33 ± 39.19,28.81 ± 23.62,300.00 ± 158.11
Unknown-654,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 402.49
Unknown-655,26.76 ± 27.78,35.00 ± 33.54,29.78 ± 29.79,400.00 ± 353.55
Unknown-657,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-658,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 238.05
Unknown-659,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-660,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,180.00 ± 164.32
Unknown-662,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 353.55
Unknown-663,24.60 ± 19.52,19.47 ± 14.26,21.46 ± 16.12,780.00 ± 294.96
Unknown-664,50.60 ± 25.03,76.06 ± 22.74,56.27 ± 19.81,440.00 ± 384.71
Unknown-666,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 158.11
Unknown-668,0.00,0.00,0.00,100.00
Unknown-669,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,460.00 ± 585.66
Unknown-670,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-673,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-674,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,620.00 ± 408.66
Unknown-676,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 130.38
Unknown-677,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-680,27.45 ± 12.99,32.66 ± 8.40,28.70 ± 9.55,900.00 ± 316.23
Unknown-682,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 687.99
Unknown-684,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-685,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,240.00 ± 151.66
Unknown-686,45.00 ± 51.23,36.67 ± 41.50,31.33 ± 30.15,120.00 ± 130.38
Unknown-687,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-688,50.00 ± 57.74,50.00 ± 57.74,50.00 ± 57.74,100.00 ± 0.00
Unknown-689,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 391.15
Unknown-690,10.25 ± 14.59,11.59 ± 19.69,10.48 ± 16.27,660.00 ± 357.77
Unknown-693,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-694,1.54 ± 3.44,6.67 ± 14.91,2.50 ± 5.59,140.00 ± 114.02
Unknown-696,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-697,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-699,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-701,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 216.79
Unknown-702,85.28 ± 10.86,89.92 ± 6.46,87.21 ± 6.69,820.00 ± 238.75
Unknown-703,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-705,32.00 ± 46.04,20.00 ± 32.60,21.33 ± 30.70,220.00 ± 178.89
Unknown-707,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 167.33
Unknown-708,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-710,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 635.09
Unknown-711,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-712,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 435.89
Unknown-713,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-714,19.00 ± 20.74,33.33 ± 40.82,24.05 ± 27.36,460.00 ± 181.66
Unknown-719,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-720,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-721,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 249.00
Unknown-722,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-724,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-725,15.00 ± 22.36,20.00 ± 27.39,16.67 ± 23.57,160.00 ± 54.77
Unknown-727,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-729,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 432.43
Unknown-730,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 208.17
Unknown-731,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 167.33
Unknown-732,39.24 ± 25.74,39.76 ± 27.06,39.17 ± 26.02,1100.00 ± 946.04
Unknown-733,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-736,31.67 ± 24.57,39.88 ± 28.40,33.61 ± 22.78,300.00 ± 294.39
Unknown-737,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 95.74
Unknown-738,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 327.11
Unknown-739,8.00 ± 10.95,26.67 ± 43.46,11.67 ± 16.24,240.00 ± 114.02
Unknown-740,34.55 ± 27.00,48.69 ± 35.64,39.49 ± 28.90,1260.00 ± 1114.90
Unknown-741,13.64 ± 21.80,16.67 ± 23.57,14.71 ± 22.21,280.00 ± 192.35
Unknown-742,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-745,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 216.79
Unknown-746,2.86 ± 6.39,5.00 ± 11.18,3.64 ± 8.13,200.00 ± 122.47
Unknown-747,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-748,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-749,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-750,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-751,11.67 ± 16.24,16.67 ± 23.57,13.71 ± 19.21,420.00 ± 228.04
Unknown-752,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-753,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 207.36
Unknown-754,1.33 ± 2.98,1.67 ± 3.73,1.48 ± 3.31,700.00 ± 430.12
Unknown-755,29.88 ± 18.50,56.67 ± 43.46,38.06 ± 24.93,400.00 ± 234.52
Unknown-756,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 334.66
Unknown-758,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 296.65
Unknown-759,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 89.44
Unknown-761,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-762,0.00,0.00,0.00,100.00
Unknown-764,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 567.45
Unknown-765,6.67 ± 14.91,3.33 ± 7.45,4.44 ± 9.94,320.00 ± 228.04
Unknown-766,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-768,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-769,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-770,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-771,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 216.79
Unknown-772,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-773,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-774,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-776,11.64 ± 11.75,25.00 ± 25.00,15.81 ± 15.81,500.00 ± 300.00
Unknown-779,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-780,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-782,5.00 ± 11.18,10.00 ± 22.36,6.67 ± 14.91,140.00 ± 54.77
Unknown-784,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,766.67 ± 1154.70
Unknown-785,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-786,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-787,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 81.65
Unknown-788,51.67 ± 33.54,59.19 ± 33.00,54.56 ± 32.95,540.00 ± 270.19
Unknown-790,33.33 ± 57.74,33.33 ± 57.74,33.33 ± 57.74,133.33 ± 57.74
Unknown-792,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 504.98
Unknown-793,11.67 ± 16.24,17.45 ± 26.55,13.06 ± 17.98,360.00 ± 456.07
Unknown-794,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-797,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 89.44
Unknown-800,2.22 ± 4.97,2.86 ± 6.39,2.50 ± 5.59,340.00 ± 336.15
Unknown-801,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-804,5.00 ± 11.18,10.00 ± 22.36,6.67 ± 14.91,160.00 ± 219.09
Unknown-805,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-806,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-807,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,650.00 ± 1167.62
Unknown-808,4.61 ± 6.40,7.12 ± 10.44,5.56 ± 7.86,460.00 ± 568.33
Unknown-809,57.50 ± 49.24,70.83 ± 34.36,52.46 ± 38.26,175.00 ± 95.74
Unknown-811,33.33 ± 33.33,26.33 ± 28.29,29.05 ± 29.76,320.00 ± 148.32
Unknown-813,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-815,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-816,15.85 ± 12.75,39.66 ± 27.35,22.05 ± 16.71,600.00 ± 559.76
Unknown-817,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-818,30.45 ± 20.81,55.33 ± 36.18,38.11 ± 24.56,240.00 ± 167.33
Unknown-820,20.83 ± 25.00,16.67 ± 19.25,18.33 ± 21.34,300.00 ± 424.26
Unknown-821,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-823,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-824,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 70.71
Unknown-826,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-827,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 70.71
Unknown-828,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-832,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-834,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-837,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-840,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-841,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-842,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-843,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 178.89
Unknown-844,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-849,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 150.00
Unknown-850,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 291.55
Unknown-851,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 277.49
Unknown-852,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-853,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-854,26.19 ± 19.34,44.44 ± 39.87,30.72 ± 21.84,620.00 ± 683.37
Unknown-855,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 263.00
Unknown-856,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-860,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,150.00 ± 173.21
Unknown-863,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-864,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-865,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-866,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-868,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
