Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,12.0000
Entertainment,0.1034,0.1154,0.1091,26.0000
Food,0.5882,0.3704,0.4545,27.0000
Nightlife,0.1739,0.4000,0.2424,10.0000
Outdoors,0.0000,0.0000,0.0000,10.0000
Shopping,0.0000,0.0000,0.0000,0.0000
Travel,0.1200,0.1765,0.1429,17.0000
None,0.3889,0.5833,0.4667,12.0000
Unknown-8,0.5500,0.6471,0.5946,17.0000
Unknown-9,0.3200,0.2759,0.2963,29.0000
Unknown-10,0.2308,0.3333,0.2727,9.0000
Unknown-11,0.3030,0.5263,0.3846,38.0000
Unknown-12,0.1304,0.1765,0.1500,17.0000
Unknown-13,0.3143,0.1897,0.2366,58.0000
Unknown-14,0.1429,0.5000,0.2222,2.0000
Unknown-17,0.2581,0.3478,0.2963,23.0000
Unknown-18,0.2000,0.3171,0.2453,41.0000
Unknown-19,0.0000,0.0000,0.0000,1.0000
Unknown-20,0.2683,0.2683,0.2683,41.0000
Unknown-21,0.0000,0.0000,0.0000,1.0000
Unknown-23,1.0000,0.6667,0.8000,3.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-26,0.0000,0.0000,0.0000,7.0000
Unknown-27,0.0909,0.3333,0.1429,3.0000
Unknown-28,0.0000,0.0000,0.0000,6.0000
Unknown-29,0.0000,0.0000,0.0000,3.0000
Unknown-30,0.0000,0.0000,0.0000,4.0000
Unknown-31,0.4000,0.1538,0.2222,26.0000
Unknown-33,0.5070,0.8372,0.6316,43.0000
Unknown-34,0.0000,0.0000,0.0000,5.0000
Unknown-35,0.5000,0.2857,0.3636,7.0000
Unknown-36,0.0000,0.0000,0.0000,6.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.0000,0.0000,0.0000,1.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.0000,0.0000,0.0000,9.0000
Unknown-43,0.2500,0.2941,0.2703,17.0000
Unknown-44,0.0526,0.0667,0.0588,15.0000
Unknown-45,0.0000,0.0000,0.0000,2.0000
Unknown-46,0.1550,0.4697,0.2331,66.0000
Unknown-47,0.0000,0.0000,0.0000,6.0000
Unknown-48,0.0000,0.0000,0.0000,0.0000
Unknown-49,0.2857,0.4000,0.3333,10.0000
Unknown-50,0.3333,0.1429,0.2000,7.0000
Unknown-51,0.0000,0.0000,0.0000,9.0000
Unknown-52,0.0000,0.0000,0.0000,2.0000
Unknown-53,0.2500,0.3000,0.2727,10.0000
Unknown-54,0.0000,0.0000,0.0000,2.0000
Unknown-55,0.0000,0.0000,0.0000,19.0000
Unknown-56,0.0141,0.1250,0.0253,8.0000
Unknown-57,0.3846,0.3333,0.3571,15.0000
Unknown-58,0.0000,0.0000,0.0000,0.0000
Unknown-60,0.0833,0.0909,0.0870,11.0000
Unknown-61,0.0000,0.0000,0.0000,5.0000
Unknown-62,0.1538,0.1000,0.1212,20.0000
Unknown-64,0.5217,0.7500,0.6154,16.0000
Unknown-65,0.3333,0.4444,0.3810,9.0000
Unknown-67,0.0000,0.0000,0.0000,6.0000
Unknown-68,0.0000,0.0000,0.0000,11.0000
Unknown-69,0.3556,0.4706,0.4051,34.0000
Unknown-70,0.1538,0.2000,0.1739,20.0000
Unknown-71,0.0000,0.0000,0.0000,2.0000
Unknown-72,0.0000,0.0000,0.0000,18.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,11.0000
Unknown-77,0.0000,0.0000,0.0000,17.0000
Unknown-78,0.0000,0.0000,0.0000,1.0000
Unknown-79,0.0000,0.0000,0.0000,56.0000
Unknown-80,1.0000,0.1304,0.2308,46.0000
Unknown-81,0.4211,0.6154,0.5000,13.0000
Unknown-82,0.0000,0.0000,0.0000,5.0000
Unknown-83,0.0000,0.0000,0.0000,0.0000
Unknown-84,0.0339,0.0952,0.0500,21.0000
Unknown-85,0.0000,0.0000,0.0000,3.0000
Unknown-86,0.0000,0.0000,0.0000,1.0000
Unknown-87,0.6000,0.7500,0.6667,4.0000
Unknown-89,0.0000,0.0000,0.0000,4.0000
Unknown-92,0.0000,0.0000,0.0000,1.0000
Unknown-93,0.0000,0.0000,0.0000,2.0000
Unknown-94,0.0000,0.0000,0.0000,0.0000
Unknown-95,0.0682,0.5000,0.1200,6.0000
Unknown-96,0.1429,0.2000,0.1667,10.0000
Unknown-97,0.0000,0.0000,0.0000,12.0000
Unknown-98,0.0000,0.0000,0.0000,1.0000
Unknown-99,0.0000,0.0000,0.0000,0.0000
Unknown-100,0.0000,0.0000,0.0000,2.0000
Unknown-101,0.7500,0.6000,0.6667,5.0000
Unknown-102,0.0000,0.0000,0.0000,1.0000
Unknown-104,0.0000,0.0000,0.0000,2.0000
Unknown-105,0.3125,0.5000,0.3846,10.0000
Unknown-106,0.0000,0.0000,0.0000,11.0000
Unknown-107,0.0000,0.0000,0.0000,9.0000
Unknown-108,0.0000,0.0000,0.0000,2.0000
Unknown-109,0.1176,0.0952,0.1053,21.0000
Unknown-110,0.0000,0.0000,0.0000,0.0000
Unknown-111,0.0000,0.0000,0.0000,17.0000
Unknown-112,0.2500,0.5000,0.3333,2.0000
Unknown-113,0.0000,0.0000,0.0000,4.0000
Unknown-115,0.3000,0.7500,0.4286,4.0000
Unknown-116,0.0000,0.0000,0.0000,2.0000
Unknown-117,0.0000,0.0000,0.0000,1.0000
Unknown-118,0.0000,0.0000,0.0000,1.0000
Unknown-119,0.0000,0.0000,0.0000,3.0000
Unknown-120,0.0000,0.0000,0.0000,10.0000
Unknown-125,0.0000,0.0000,0.0000,1.0000
Unknown-126,0.0000,0.0000,0.0000,1.0000
Unknown-127,0.0000,0.0000,0.0000,73.0000
Unknown-129,0.0000,0.0000,0.0000,1.0000
Unknown-130,0.2500,0.1429,0.1818,7.0000
Unknown-131,0.1667,0.1429,0.1538,7.0000
Unknown-132,0.0000,0.0000,0.0000,3.0000
Unknown-133,0.5500,0.6875,0.6111,16.0000
Unknown-134,0.2143,0.3750,0.2727,8.0000
Unknown-136,0.1930,0.3793,0.2558,29.0000
Unknown-137,0.0000,0.0000,0.0000,2.0000
Unknown-138,0.0000,0.0000,0.0000,2.0000
Unknown-139,0.0000,0.0000,0.0000,1.0000
Unknown-140,0.0000,0.0000,0.0000,1.0000
Unknown-141,0.0000,0.0000,0.0000,3.0000
Unknown-142,0.0000,0.0000,0.0000,3.0000
Unknown-143,0.1250,1.0000,0.2222,1.0000
Unknown-144,0.0000,0.0000,0.0000,3.0000
Unknown-146,0.0000,0.0000,0.0000,1.0000
Unknown-147,0.0000,0.0000,0.0000,10.0000
Unknown-148,0.2075,0.5789,0.3056,38.0000
Unknown-149,0.2083,0.6250,0.3125,8.0000
Unknown-151,0.0000,0.0000,0.0000,1.0000
Unknown-152,0.2000,0.1724,0.1852,29.0000
Unknown-153,0.0000,0.0000,0.0000,7.0000
Unknown-154,0.0000,0.0000,0.0000,1.0000
Unknown-155,0.0000,0.0000,0.0000,6.0000
Unknown-157,0.0000,0.0000,0.0000,4.0000
Unknown-158,0.2500,0.2000,0.2222,5.0000
Unknown-159,0.0000,0.0000,0.0000,0.0000
Unknown-160,0.2727,0.5000,0.3529,6.0000
Unknown-161,0.0000,0.0000,0.0000,2.0000
Unknown-162,0.0000,0.0000,0.0000,1.0000
Unknown-163,0.0000,0.0000,0.0000,5.0000
Unknown-164,0.0000,0.0000,0.0000,4.0000
Unknown-166,0.0000,0.0000,0.0000,2.0000
Unknown-167,0.1667,0.1250,0.1429,8.0000
Unknown-169,0.0000,0.0000,0.0000,2.0000
Unknown-170,0.0000,0.0000,0.0000,3.0000
Unknown-171,0.0000,0.0000,0.0000,3.0000
Unknown-172,0.0000,0.0000,0.0000,4.0000
Unknown-175,0.0000,0.0000,0.0000,2.0000
Unknown-176,0.0000,0.0000,0.0000,2.0000
Unknown-177,0.0000,0.0000,0.0000,2.0000
Unknown-178,0.0000,0.0000,0.0000,1.0000
Unknown-179,0.0000,0.0000,0.0000,5.0000
Unknown-180,0.2500,0.4000,0.3077,5.0000
Unknown-181,0.0000,0.0000,0.0000,1.0000
Unknown-183,0.0000,0.0000,0.0000,1.0000
Unknown-189,0.5000,1.0000,0.6667,1.0000
Unknown-191,0.0000,0.0000,0.0000,1.0000
Unknown-193,0.0000,0.0000,0.0000,3.0000
Unknown-195,0.0000,0.0000,0.0000,1.0000
Unknown-197,0.0000,0.0000,0.0000,10.0000
Unknown-198,0.2500,0.1333,0.1739,15.0000
