Category,precision,recall,f1-score,support
Community,0.0286,0.2000,0.0500,5.0000
Entertainment,0.0000,0.0000,0.0000,17.0000
Food,0.6667,0.2857,0.4000,35.0000
Nightlife,0.0000,0.0000,0.0000,25.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,6.0000
Travel,0.4074,0.4400,0.4231,50.0000
None,0.3333,0.5385,0.4118,13.0000
Unknown-8,0.5556,0.7692,0.6452,13.0000
Unknown-9,0.0000,0.0000,0.0000,31.0000
Unknown-10,0.6761,0.7385,0.7059,65.0000
Unknown-11,0.4085,0.6304,0.4957,46.0000
Unknown-12,0.0667,0.1429,0.0909,14.0000
Unknown-13,0.4677,0.4531,0.4603,64.0000
Unknown-14,0.0000,0.0000,0.0000,2.0000
Unknown-17,0.5000,0.0488,0.0889,41.0000
Unknown-18,0.1533,0.6774,0.2500,31.0000
Unknown-20,0.0000,0.0000,0.0000,74.0000
Unknown-21,0.0000,0.0000,0.0000,1.0000
Unknown-23,0.0000,0.0000,0.0000,2.0000
Unknown-26,0.0000,0.0000,0.0000,1.0000
Unknown-27,0.0000,0.0000,0.0000,5.0000
Unknown-28,0.0000,0.0000,0.0000,0.0000
Unknown-30,0.0000,0.0000,0.0000,3.0000
Unknown-31,0.1848,0.3696,0.2464,46.0000
Unknown-32,0.0000,0.0000,0.0000,7.0000
Unknown-33,0.3333,0.3750,0.3529,8.0000
Unknown-34,0.2222,0.2000,0.2105,20.0000
Unknown-35,0.1818,0.5000,0.2667,4.0000
Unknown-36,0.2941,0.3571,0.3226,14.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.0000,0.0000,0.0000,4.0000
Unknown-40,0.0000,0.0000,0.0000,1.0000
Unknown-41,0.0000,0.0000,0.0000,25.0000
Unknown-43,0.5000,0.4737,0.4865,19.0000
Unknown-44,0.2000,0.2143,0.2069,14.0000
Unknown-45,0.0000,0.0000,0.0000,1.0000
Unknown-46,0.5094,0.6000,0.5510,45.0000
Unknown-47,0.0000,0.0000,0.0000,4.0000
Unknown-48,0.2727,0.7500,0.4000,4.0000
Unknown-49,0.6667,0.4444,0.5333,9.0000
Unknown-50,0.0000,0.0000,0.0000,2.0000
Unknown-51,0.0000,0.0000,0.0000,12.0000
Unknown-52,0.0000,0.0000,0.0000,0.0000
Unknown-53,0.5000,0.1333,0.2105,15.0000
Unknown-54,0.3333,0.3333,0.3333,3.0000
Unknown-55,0.3824,0.6190,0.4727,21.0000
Unknown-56,0.0000,0.0000,0.0000,11.0000
Unknown-57,0.0000,0.0000,0.0000,30.0000
Unknown-60,0.0652,0.5000,0.1154,12.0000
Unknown-61,0.1818,0.6667,0.2857,6.0000
Unknown-62,0.1000,0.2500,0.1429,4.0000
Unknown-63,0.0000,0.0000,0.0000,2.0000
Unknown-64,0.0000,0.0000,0.0000,3.0000
Unknown-65,0.0000,0.0000,0.0000,4.0000
Unknown-67,0.0000,0.0000,0.0000,8.0000
Unknown-68,0.5000,0.6000,0.5455,5.0000
Unknown-69,0.2333,0.3684,0.2857,19.0000
Unknown-70,0.3125,0.2632,0.2857,19.0000
Unknown-72,0.0000,0.0000,0.0000,24.0000
Unknown-74,0.0000,0.0000,0.0000,2.0000
Unknown-75,0.0000,0.0000,0.0000,5.0000
Unknown-76,0.2500,0.4000,0.3077,5.0000
Unknown-77,0.0000,0.0000,0.0000,3.0000
Unknown-78,0.0000,0.0000,0.0000,2.0000
Unknown-79,0.4267,0.4923,0.4571,65.0000
Unknown-80,0.1750,0.5000,0.2593,14.0000
Unknown-81,0.2414,0.5385,0.3333,13.0000
Unknown-82,0.0000,0.0000,0.0000,6.0000
Unknown-84,0.1404,0.5000,0.2192,16.0000
Unknown-86,0.0000,0.0000,0.0000,1.0000
Unknown-87,0.3333,0.5000,0.4000,4.0000
Unknown-89,0.0000,0.0000,0.0000,3.0000
Unknown-90,0.0000,0.0000,0.0000,2.0000
Unknown-94,0.3333,0.5000,0.4000,2.0000
Unknown-95,0.0000,0.0000,0.0000,15.0000
Unknown-96,0.0000,0.0000,0.0000,5.0000
Unknown-97,0.0769,0.1667,0.1053,6.0000
Unknown-98,0.1053,0.2857,0.1538,7.0000
Unknown-99,0.0000,0.0000,0.0000,15.0000
Unknown-100,0.0000,0.0000,0.0000,3.0000
Unknown-101,0.0000,0.0000,0.0000,3.0000
Unknown-102,0.0000,0.0000,0.0000,8.0000
Unknown-104,0.0000,0.0000,0.0000,4.0000
Unknown-105,0.4118,0.5385,0.4667,13.0000
Unknown-106,0.0000,0.0000,0.0000,12.0000
Unknown-107,0.1111,0.1250,0.1176,8.0000
Unknown-109,0.2857,0.4286,0.3429,14.0000
Unknown-110,1.0000,0.5000,0.6667,2.0000
Unknown-111,0.0000,0.0000,0.0000,15.0000
Unknown-112,0.0000,0.0000,0.0000,1.0000
Unknown-113,0.0000,0.0000,0.0000,3.0000
Unknown-115,0.5000,0.2500,0.3333,4.0000
Unknown-116,0.0000,0.0000,0.0000,0.0000
Unknown-117,1.0000,0.2500,0.4000,4.0000
