Category,precision,recall,f1-score,support
Community,0.0000,0.0000,0.0000,11.0000
Entertainment,0.3333,0.1538,0.2105,26.0000
Food,0.4688,0.3750,0.4167,40.0000
Nightlife,0.0000,0.0000,0.0000,29.0000
Outdoors,0.0000,0.0000,0.0000,2.0000
Shopping,0.0000,0.0000,0.0000,14.0000
Travel,0.5833,0.5444,0.5632,90.0000
None,0.2500,0.3333,0.2857,9.0000
Unknown-8,0.4386,0.7143,0.5435,35.0000
Unknown-9,0.2895,0.4231,0.3438,26.0000
Unknown-10,0.0000,0.0000,0.0000,10.0000
Unknown-11,0.0000,0.0000,0.0000,64.0000
Unknown-12,0.0000,0.0000,0.0000,3.0000
Unknown-13,0.2667,0.2000,0.2286,20.0000
Unknown-14,0.0000,0.0000,0.0000,0.0000
Unknown-15,0.0000,0.0000,0.0000,1.0000
Unknown-16,0.0000,0.0000,0.0000,1.0000
Unknown-17,0.4737,0.4000,0.4337,45.0000
Unknown-18,0.2581,0.3636,0.3019,22.0000
Unknown-20,0.3524,0.4111,0.3795,90.0000
Unknown-24,0.0000,0.0000,0.0000,1.0000
Unknown-25,0.0000,0.0000,0.0000,1.0000
Unknown-27,0.0000,0.0000,0.0000,9.0000
Unknown-29,0.0000,0.0000,0.0000,1.0000
Unknown-30,0.0000,0.0000,0.0000,8.0000
Unknown-31,0.3077,0.4000,0.3478,40.0000
Unknown-32,0.0000,0.0000,0.0000,2.0000
Unknown-33,0.1667,0.3333,0.2222,3.0000
Unknown-34,0.0571,0.2857,0.0952,7.0000
Unknown-35,0.5000,0.6667,0.5714,3.0000
Unknown-36,0.4400,0.5500,0.4889,20.0000
Unknown-37,0.0000,0.0000,0.0000,0.0000
Unknown-38,0.0000,0.0000,0.0000,1.0000
Unknown-39,0.0000,0.0000,0.0000,9.0000
Unknown-41,0.2692,0.3333,0.2979,21.0000
Unknown-43,0.4000,0.7000,0.5091,20.0000
Unknown-44,0.2857,0.3077,0.2963,13.0000
Unknown-46,0.2642,0.2745,0.2692,51.0000
Unknown-47,0.0000,0.0000,0.0000,1.0000
Unknown-49,0.4167,0.5000,0.4545,10.0000
Unknown-50,0.0000,0.0000,0.0000,15.0000
Unknown-51,0.1739,0.4444,0.2500,9.0000
